ID	NUMBER	ENGLISH	CHINESE	CONCEPTICON_ID	CONCEPTICON_GLOSS	POS	TBL_ENGLISH
Huang-1992-1820-1550	1550	collide / run into	碰撞			v.	collide / run into
Huang-1992-1820-1551	1551	drape (a garment) over one's shoulders	披(~衣)			v.	drape (a garment) over one's shoulders
Huang-1992-1820-1552	1552	chop (firewood)	劈(~柴)	155	CHOP	v.	chop (firewood)
Huang-1992-1820-1553	1553	float	漂浮	1574	FLOAT	v.	float
Huang-1992-1820-1554	1554	splash / sprinkle	泼(~水)	365	SPLASH	v.	splash / sprinkle
Huang-1992-1820-1555	1555	split up (bamboo strips)	破(~篾)			v.	split up (bamboo strips)
Huang-1992-1820-1556	1556	become worn through (clothing)	破(衣服~了)			v.	become worn through (clothing)
Huang-1992-1820-1557	1557	split up (bamboo pole)	破(竹竿~了)			v.	split up (bamboo pole)
Huang-1992-1820-1558	1558	damaged, be (house) / cave in	破(房子~了)			v.	damaged, be (house) / cave in
Huang-1992-1820-1559	1559	broken, be (bowls)	破(碗~了)	3191	BROKEN (SHATTERED)	v.	broken, be (bowls)
Huang-1992-1820-1560	1560	break / smash (a bowl)	打破(~碗)	2558	BREAK (CLEAVE)	v.	break / smash (a bowl)
Huang-1992-1820-1561	1561	cut / rip open	剖			v.	cut / rip open
Huang-1992-1820-1562	1562	pave / lay	(-)	2071	LAY (VERB)	v.	pave / lay
Huang-1992-1820-1563	1563	bully / treat s.b. rough	欺负			v.	bully / treat s.b. rough
Huang-1992-1820-1564	1564	deceive / cheat (people)	欺骗 (骗(人))	601	LIE (MISLEAD)	v.	deceive / cheat (people)
Huang-1992-1820-1565	1565	build by laying bricks, stones, etc.	砌	1840	BUILD	v.	build by laying bricks, stones, etc.
Huang-1992-1820-1566	1566	ride (a horse)	骑	367	RIDE	v.	ride (a horse)
Huang-1992-1820-1567	1567	rise / stand up	起来	570	STAND UP	v.	rise / stand up
Huang-1992-1820-1568	1568	pull / lead (a cow) along	牵(~牛)	43	LEAD (GUIDE)	v.	pull / lead (a cow) along
Huang-1992-1820-1569	1569	owe (money)	欠(~钱)	369	OWE	v.	owe (money)
Huang-1992-1820-1570	1570	rob / loot	抢	2073	ROB (VERB)	v.	rob / loot
Huang-1992-1820-1571	1571	knock / strike	敲	2396	KNOCK	v.	knock / strike
Huang-1992-1820-1572	1572	Raise (the tail)	翘(~尾巴) (~(板子))			v.	Raise (the tail)
Huang-1992-1820-1573	1573	prize / pry	撬			v.	prize / pry
Huang-1992-1820-1574	1574	cut up (vegetable)	切(~菜)			v.	cut up (vegetable)
Huang-1992-1820-1575	1575	embrace a child cheek to cheek	亲(~小孩)			v.	embrace a child cheek to cheek
Huang-1992-1820-1576	1576	drive out / expel	驱逐	30	DISPEL	v.	drive out / expel
Huang-1992-1820-1577	1577	get / fetch	取			v.	get / fetch
Huang-1992-1820-1578	1578	marry (a woman)	娶	2164	MARRY (AS MAN)	v.	marry (a woman)
Huang-1992-1820-1579	1579	go / leave	去			v.	go / leave
Huang-1992-1820-1580	1580	recover, fully (from an illness)	痊愈(病~)	1978	RECOVER	v.	recover, fully (from an illness)
Huang-1992-1820-1581	1581	healed, have (of a wound)	痊愈(伤~)			v.	healed, have (of a wound)
Huang-1992-1820-1582	1582	chip (the rim)	缺(~个口)			v.	chip (the rim)
Huang-1992-1820-1583	1583	complete, be	全(~了)			v.	complete, be
Huang-1992-1820-1584	1584	dye	染	157	DYE	v.	dye
Huang-1992-1820-1585	1585	shout / yell	嚷			v.	shout / yell
Huang-1992-1820-1586	1586	make way for / give way	让路			v.	make way for / give way
Huang-1992-1820-1587	1587	fry (cold rice)	热(~饭) ((炒)~)	991	FRY	v.	fry (cold rice)
Huang-1992-1820-1588	1588	endure / be patient	忍耐	833	ENDURE	v.	endure / be patient
Huang-1992-1820-1589	1589	look at and distinguish (characters)	认(~字)			v.	look at and distinguish (characters)
Huang-1992-1820-1590	1590	recognize	认得	2870	RECOGNIZE (SOMEBODY)	v.	recognize
Huang-1992-1820-1591	1591	throw / toss	扔	1456	THROW	v.	throw / toss
Huang-1992-1820-1592	1592	dissolve	融化(~了)			v.	dissolve
Huang-1992-1820-1593	1593	dissolve (cause to)	融化(使~)			v.	dissolve (cause to)
Huang-1992-1820-1594	1594	knead (dough)	揉(~面)	274	KNEAD	v.	knead (dough)
Huang-1992-1820-1595	1595	sprinkle / spray	洒(~水)			v.	sprinkle / spray
Huang-1992-1820-1596	1596	piss / pee	撒(~尿)	592	PISS	v.	piss / pee
Huang-1992-1820-1597	1597	scatter (seeds)	撒(~种)	2064	SCATTER (SEEDS)	v.	scatter (seeds)
Huang-1992-1820-1598	1598	break up (meeting) / end	散(会~了)			v.	break up (meeting) / end
Huang-1992-1820-1599	1599	come loose (shoelace)	散开(鞋带~)			v.	come loose (shoelace)
Huang-1992-1820-1600	1600	untie / undo	解开	352	UNTIE	v.	untie / undo
Huang-1992-1820-1601	1601	sweep	扫	230	SWEEP	v.	sweep
Huang-1992-1820-1602	1602	kill (a person)	杀 (~(人))	1417	KILL	v.	kill / slaughter (an animal)||kill||kill (a person)
Huang-1992-1820-1603	1603	sieve / sift	筛(~米)			v.	sieve / sift
Huang-1992-1820-1604	1604	dry (clothes) in the sun	晒(~衣服)	3364	DRY IN SUN	v.	dry (clothes) in the sun
Huang-1992-1820-1605	1605	sunbathe	晒(~太阳)	3131	SUNBATHE	v.	sunbathe
Huang-1992-1820-1606	1606	lightning	闪电	1654	LIGHTNING	v.	lightning
Huang-1992-1820-1607	1607	injure / hurt (the arm)	伤(~了手)	44	INJURE	v.	injure / hurt (the arm)
Huang-1992-1820-1608	1608	consult / discuss	商量			v.	consult / discuss
Huang-1992-1820-1609	1609	go upstairs (future)	上(~楼) ((过去时))			v.	go upstairs (future)
Huang-1992-1820-1610	1610	burn the grass on wasteland	烧荒			v.	burn the grass on wasteland
Huang-1992-1820-1611	1611	shoot (an arrow)	射(~箭)	1172	SHOOT	v.	shoot (an arrow)
Huang-1992-1820-1612	1612	shot, have (the target)	射中			v.	shot, have (the target)
Huang-1992-1820-1613	1613	stretch out (the foot)	伸 (~(手))			v.	stretch out (the foot)
Huang-1992-1820-1614	1614	extend / elongate	伸长			v.	extend / elongate
Huang-1992-1820-1615	1615	draw out / stretchdraw out / stret	抻长			v.	draw out / stretchdraw out / stret
Huang-1992-1820-1616	1616	seep into / permeate	渗(~入)			v.	seep into / permeate
Huang-1992-1820-1617	1617	grow	生长	479	GROW	v.	grow
Huang-1992-1820-1618	1618	rust (iron)	生锈 ((铁)~)			v.	rust (iron)
Huang-1992-1820-1619	1619	grow (a boil)	生疮			v.	grow (a boil)
Huang-1992-1820-1620	1620	birth, give to	生(~孩子)	1195	GIVE BIRTH	v.	birth, give to
Huang-1992-1820-1621	1621	angry, be / take offense	生气	2223	BE ANGRY	v.	angry, be / take offense
Huang-1992-1820-1622	1622	left over, be / remain	剩	987	REMAIN	v.	left over, be / remain
Huang-1992-1820-1623	1623	rise / go up	升起	568	RISE (MOVE UPWARDS)	v.	rise / go up
Huang-1992-1820-1624	1624	lose (sthg.)	失落			v.	lose (sthg.)
Huang-1992-1820-1625	1625	make / cause	使	734	MAKE	v.	make / cause
Huang-1992-1820-1626	1626	release / set free	释放	1095	LET GO OR SET FREE	v.	release / set free
Huang-1992-1820-1627	1627	try / attempt	试	1812	TRY	v.	try / attempt
Huang-1992-1820-1628	1628	be (3rd person)	是 ((第一人称))	1579	BE	v.	be (3rd person)
Huang-1992-1820-1629	1629	harvest / reap (the root)	收割 (~(穗子))	1827	HARVEST CROPS	v.	harvest / reap (the root)
Huang-1992-1820-1630	1630	receive	收到			v.	receive
Huang-1992-1820-1631	1631	close (an umbrella)	收(~伞)			v.	close (an umbrella)
Huang-1992-1820-1632	1632	put in order / tidy (things)	收拾 (~(东西))			v.	put in order / tidy (things)
Huang-1992-1820-1633	1633	guard / defend	守卫	1330	DEFEND	v.	guard / defend
Huang-1992-1820-1634	1634	comb	梳	2070	COMB (VERB)	v.	comb
Huang-1992-1820-1635	1635	lose (a game) (gambling)	输 ((赌~))			v.	lose (a game) (gambling)
Huang-1992-1820-1636	1636	familiar with, be / know sthg. o	熟悉			v.	familiar with, be / know sthg. o
Huang-1992-1820-1637	1637	cooked, be (rice) / done	熟(饭~)			v.	cooked, be (rice) / done
Huang-1992-1820-1638	1638	ripe, be (melons, nuts, etc.)	熟(果子~) ((瓜,花生等)~)	178	RIPE	v.	ripe, be (melons, nuts, etc.)
Huang-1992-1820-1639	1639	thinner, get (body) (people)	瘦(~了) ((牲畜)~)			v.	thinner, get (body) (people)
Huang-1992-1820-1640	1640	count (numbers)	数(~数目)	1420	COUNT	v.	count (numbers)
Huang-1992-1820-1641	1641	rinse (the mouth)	漱(~口)			v.	rinse (the mouth)
Huang-1992-1820-1642	1642	fall / tumble down	摔(~下来)	1280	FALL	v.	fall / tumble down
Huang-1992-1820-1643	1643	fling / toss	甩			v.	fling / toss
Huang-1992-1820-1644	1644	bolt (the door)	闩(~门)			v.	bolt (the door)
Huang-1992-1820-1645	1645	tie (a cow) to	拴(~牛)			v.	tie (a cow) to
Huang-1992-1820-1646	1646	sleep	睡	1585	SLEEP	v.	sleep
Huang-1992-1820-1647	1647	asleep, fall	睡着	1106	FALL ASLEEP	v.	asleep, fall
Huang-1992-1820-1648	1648	suck	吮	1421	SUCK	v.	suck
Huang-1992-1820-1649	1649	speak	说	1623	SPEAK	v.	speak
Huang-1992-1820-1650	1650	tear up / rip	撕			v.	tear up / rip
Huang-1992-1820-1651	1651	die	死	1494	DIE	v.	die
Huang-1992-1820-1652	1652	calculate	算	2867	CALCULATE	v.	calculate
Huang-1992-1820-1653	1653	break to pieces (grain)	碎(米粒~了)			v.	break to pieces (grain)
Huang-1992-1820-1654	1654	crush to pieces	压碎			v.	crush to pieces
Huang-1992-1820-1655	1655	damage / spoil (simplex)	损坏 ((自动))	1116	DAMAGE	v.	damage / spoil (simplex)
Huang-1992-1820-1656	1656	lock (the door)	锁(~门)			v.	lock (the door)
Huang-1992-1820-1657	1657	collapse / cave in / fall down	塌			v.	collapse / cave in / fall down
Huang-1992-1820-1658	1658	step on / trample / stamp	踏			v.	step on / trample / stamp
Huang-1992-1820-1659	1659	lift up / carry	抬	700	CARRY	v.	lift up / carry
Huang-1992-1820-1660	1660	shed (tears)	淌(~泪)			v.	shed (tears)
Huang-1992-1820-1661	1661	lie down	躺	215	LIE DOWN	v.	lie down
Huang-1992-1820-1662	1662	scald / burn (the hand)	烫(~手)	3383	SCALD (BURN ONESELF WITH LIQUID)	v.	scald / burn (the hand)
Huang-1992-1820-1663	1663	escape / run away	逃跑	2142	RUN AWAY	v.	escape / run away
Huang-1992-1820-1664	1664	beg (for food)	讨(~饭)	3534	BEG	v.	beg (for food)
Huang-1992-1820-1665	1665	put on (another layer of clothing)	套（～衣服）	158	PUT ON	v.	put on (another layer of clothing)
Huang-1992-1820-1666	1666	ache (head)	痛(头~) ((伤口)~)	1815	ACHE	v.	ache (head)
Huang-1992-1820-1667	1667	kick	踢	1135	KICK	v.	kick
Huang-1992-1820-1668	1668	shave (the head)	剃(~头)	231	SHAVE	v.	shave (the head)
Huang-1992-1820-1669	1669	cloudy, be (sky) / overcast	天阴	2341	CLOUDY	v.	cloudy, be (sky) / overcast
Huang-1992-1820-1670	1670	clear, be (weather) / sunny	天晴	2340	SUNNY	v.	clear, be (weather) / sunny
Huang-1992-1820-1671	1671	dawn (the day)	天亮	729	DAWN	v.	dawn (the day)
Huang-1992-1820-1672	1672	dark, get	天黑			v.	dark, get
Huang-1992-1820-1673	1673	fill up (a hollow)	填(~坑)			v.	fill up (a hollow)
Huang-1992-1820-1674	1674	lick / lap	舔	319	LICK	v.	lick / lap
Huang-1992-1820-1675	1675	choose / pick	挑选	1750	CHOOSE	v.	choose / pick
Huang-1992-1820-1676	1676	carry (sthg.) with a pole on t	挑(~担)			v.	carry (sthg.) with a pole on t
Huang-1992-1820-1677	1677	dance	跳舞	1879	DANCE	v.	dance
Huang-1992-1820-1678	1678	jump	跳(~远)	1829	JUMP	v.	jump
Huang-1992-1820-1679	1679	pulse / beat	跳(脉~)			v.	pulse / beat
Huang-1992-1820-1680	1680	paste / stick / glue	贴	254	STICKING	v.	paste / stick / glue
Huang-1992-1820-1681	1681	listen	听	1608	LISTEN	v.	listen
Huang-1992-1820-1682	1682	hear	听见	1408	HEAR	v.	hear
Huang-1992-1820-1683	1683	stop / cease	停止	2880	HALT (STOP)	v.	stop / cease
Huang-1992-1820-1684	1684	throw out (one's chest)	挺(~胸)			v.	throw out (one's chest)
Huang-1992-1820-1685	1685	notify / inform	通知			v.	notify / inform
Huang-1992-1820-1686	1686	steal	偷	713	STEAL	v.	steal
Huang-1992-1820-1687	1687	throw / hurl	投掷			v.	throw / hurl
Huang-1992-1820-1688	1688	spit	吐(~痰)	1440	SPIT	v.	spit
Huang-1992-1820-1689	1689	push / shove (people, cars)	推 (~(车,人))	1452	PUSH	v.	push / shove||push / shove (people, cars)||turn a mill / grindstone
Huang-1992-1820-1690	1690	refuse by making excuses	推托			v.	refuse by making excuses
Huang-1992-1820-1691	1691	back up / retreat	退(后~)	421	RETREAT	v.	back up / retreat
Huang-1992-1820-1692	1692	swallow	吞	897	SWALLOW	v.	swallow
Huang-1992-1820-1693	1693	slough off (of a snake)	蜕(蛇~皮)			v.	slough off (of a snake)
Huang-1992-1820-1694	1694	pull / drag (a log)	拖(~木头)	2030	DRAG	v.	pull / drag (a log)
Huang-1992-1820-1695	1695	take off (clothes)	脱(~衣)	1755	UNDRESS	v.	take off (clothes)
Huang-1992-1820-1696	1696	dislocate (a joint)	脱(~臼)	551	DISLOCATE	v.	dislocate (a joint)
Huang-1992-1820-1697	1697	carry (loads; of pack animals)	驮			v.	carry (loads; of pack animals)
Huang-1992-1820-1698	1698	dig / scoop out	挖			v.	dig / scoop out
Huang-1992-1820-1699	1699	cut / gouge out	剜			v.	cut / gouge out
Huang-1992-1820-1700	1700	curved, become / bent	弯			v.	curved, become / bent
Huang-1992-1820-1701	1701	bend	弄弯	2224	BEND (SOMETHING)	v.	bend
Huang-1992-1820-1702	1702	finish / be over	完	1766	FINISH	v.	finish / be over
Huang-1992-1820-1703	1703	play / amuse oneself	玩耍	1413	PLAY	v.	play / amuse oneself
Huang-1992-1820-1704	1704	forget	忘记	1523	FORGET	v.	forget
Huang-1992-1820-1705	1705	violate / breach	违反			v.	violate / breach
Huang-1992-1820-1706	1706	breastfeed / suckle	喂(~奶)	2472	SUCKLE (BREASTFEED, NURSE)	v.	breastfeed / suckle
Huang-1992-1820-1707	1707	smell	闻(臭)	1586	SMELL (PERCEIVE)	v.	smell
Huang-1992-1820-1708	1708	ask / question	问	1309	ASK (INQUIRE)	v.	ask / question
Huang-1992-1820-1709	1709	hold (a pen)	握(~笔)	1448	HOLD	v.	hold (a pen)
Huang-1992-1820-1710	1710	cover (the mouth)	捂(~嘴)			v.	cover (the mouth)
Huang-1992-1820-1711	1711	inhale	吸(~气)	2705	INHALE	v.	inhale
Huang-1992-1820-1712	1712	accustomed to, be / habit of, haveve	习惯			v.	accustomed to, be / habit of, haveve
Huang-1992-1820-1713	1713	wash (clothes)	洗(~衣)	1453	WASH	v.	wash (clothes)
Huang-1992-1820-1714	1714	like / love	喜欢	1117	LIKE	v.	like / love
Huang-1992-1820-1715	1715	blind, be (acquired / postnatally)	瞎 ((先天)~)	1653	BLIND	v.	blind, be (acquired / postnatally)
Huang-1992-1820-1716	1716	go downstairs	下(~楼)			v.	go downstairs
Huang-1992-1820-1717	1717	birth, give to (piglets)	下(~猪崽)			v.	birth, give to (piglets)
Huang-1992-1820-1718	1718	lay (eggs)q	下(~蛋)			v.	lay (eggs)q
Huang-1992-1820-1719	1719	fall (rain)	下(~雨)	2234	FALL (OF SNOW AND RAIN)	v.	fall (rain)
Huang-1992-1820-1720	1720	hang down / droop	下垂			v.	hang down / droop
Huang-1992-1820-1721	1721	frighten / scare	吓唬	252	FRIGHTEN	v.	frighten / scare
Huang-1992-1820-1722	1722	cave in / sink	下陷			v.	cave in / sink
Huang-1992-1820-1723	1723	offer / dedicate	献			v.	offer / dedicate
Huang-1992-1820-1724	1724	admire and envy	羡慕			v.	admire and envy
Huang-1992-1820-1725	1725	believe / trust	相信	1890	BELIEVE	v.	believe / trust
Huang-1992-1820-1726	1726	think	想	1415	THINK (REFLECT)	v.	think
Huang-1992-1820-1727	1727	recall / remember	想起			v.	recall / remember
Huang-1992-1820-1728	1728	want (to go)	想(~去)	2117	DESIRE	v.	want (to go)
Huang-1992-1820-1729	1729	look like / resemble	像	1777	RESEMBLE	v.	look like / resemble
Huang-1992-1820-1730	1730	digest	消化			v.	digest
Huang-1992-1820-1731	1731	disappear / vanish	消失	485	DISAPPEAR	v.	disappear / vanish
Huang-1992-1820-1732	1732	subside (of swelling)	消(肿~)			v.	subside (of swelling)
Huang-1992-1820-1733	1733	pare / peel with a knife	削			v.	pare / peel with a knife
Huang-1992-1820-1734	1734	careful, be / cautious	小心	2758	CAREFUL	v.	careful, be / cautious
Huang-1992-1820-1735	1735	laugh / smile	笑	1355	LAUGH	v.	laugh / smile
Huang-1992-1820-1736	1736	write	写	1672	WRITE	v.	write
Huang-1992-1820-1737	1737	diarrhea, have	泻	2714	HAVE DIARRHEA	v.	diarrhea, have
Huang-1992-1820-1738	1738	blow (one's nose)	擤	2679	BLOW (WITH NOSE)	v.	blow (one's nose)
Huang-1992-1820-1739	1739	sober up	醒(睡~) ((睡)~)			v.	sober up
Huang-1992-1820-1740	1740	rest (while on the road)	休息 ((工作时)~)	168	REST	v.	rest (while on the road)
Huang-1992-1820-1741	1741	embroider	绣(~花)			v.	embroider
Huang-1992-1820-1742	1742	learn	学	504	LEARN	v.	learn
Huang-1992-1820-1743	1743	smoke / fumigate	熏			v.	smoke / fumigate
Huang-1992-1820-1744	1744	display structure	寻找			v.	display structure
Huang-1992-1820-1745	1745	press / push down	压			v.	press / push down
Huang-1992-1820-1746	1746	castrate (cocks)	阉(~鸡)	29	GELD	v.	castrate (cocks)
Huang-1992-1820-1747	1747	grind / pestle (medicine)	研(~药)			v.	grind / pestle (medicine)
Huang-1992-1820-1748	1748	winnow	扬场			v.	winnow
Huang-1992-1820-1749	1749	itch / tickle	痒	149	ITCHY	v.	itch / tickle
Huang-1992-1820-1750	1750	raise (chickens)	养(~鸡)			v.	raise (chickens)
Huang-1992-1820-1751	1751	rock / sway	摇晃	573	SWAY	v.	rock / sway
Huang-1992-1820-1752	1752	shake (one's head)	摇(~头)			v.	shake (one's head)
Huang-1992-1820-1753	1753	bite (of snakes) (note: (wrong number))	咬 (~(牙))	1403	BITE	v.	bite (of snakes)||bite (of draught animals, wild animals)||bite||grit one's teeth
Huang-1992-1820-1754	1754	scoop up (water) / ladle out	舀(~水)			v.	scoop up (water) / ladle out
Huang-1992-1820-1755	1755	want / need	要	2339	NEED (SOMETHING)	v.	want / need
Huang-1992-1820-1756	1756	lead the way	引(~路)			v.	lead the way
Huang-1992-1820-1757	1757	rely / lean on	依靠			v.	rely / lean on
Huang-1992-1820-1758	1758	overflow / spill	溢(~出来)	3130	SPILL (SOMETHING)	v.	overflow / spill
Huang-1992-1820-1759	1759	withhold the facts / conceal	隐瞒			v.	withhold the facts / conceal
Huang-1992-1820-1760	1760	win	赢	866	WIN	v.	win
Huang-1992-1820-1761	1761	welcome, bid s.b. / greet	迎接			v.	welcome, bid s.b. / greet
Huang-1992-1820-1762	1762	embrace / hug	拥抱	928	EMBRACE	v.	embrace / hug
Huang-1992-1820-1763	1763	swim	游泳	1439	SWIM	v.	swim
Huang-1992-1820-1764	1764	have (money)	有(~钱)			v.	have (money)
Huang-1992-1820-1765	1765	there are (people)	有(~人)			v.	there are (people)
Huang-1992-1820-1766	1766	there are (trees on the mountain)	有(山上~树)			v.	there are (trees on the mountain)
Huang-1992-1820-1767	1767	have (eyes)	有(~眼睛)	773	HAVE	v.	have (eyes)
Huang-1992-1820-1768	1768	there is (water in the bowl)	有(碗里~水)			v.	there is (water in the bowl)
Huang-1992-1820-1769	1769	meet / come across	遇见	1831	MEET	v.	meet / come across
Huang-1992-1820-1770	1770	agree on / arrange	约定	1568	ARRANGE	v.	agree on / arrange
Huang-1992-1820-1771	1771	cross / pass	越过	1367	CROSS	v.	cross / pass
Huang-1992-1820-1772	1772	dizzy, feel / giddy	晕(头~)	2712	GET DIZZY	v.	dizzy, feel / giddy
Huang-1992-1820-1773	1773	permit / allow	允许	1003	PERMIT	v.	permit / allow
Huang-1992-1820-1774	1774	plant (trees)	栽(~树)			v.	plant (trees)
Huang-1992-1820-1775	1775	be (in the house)	在(~屋里)	1460	IN	v.	be (in the house)
Huang-1992-1820-1776	1776	increase / gain	增加	1041	INCREASE	v.	increase / gain
Huang-1992-1820-1777	1777	chisel / bore (a hole)	凿			v.	chisel / bore (a hole)
Huang-1992-1820-1778	1778	stick into / stab	扎(刀~)	1434	STAB	v.	stick into / stab
Huang-1992-1820-1779	1779	pricked, be (on a thorn)	扎(~刺)			v.	pricked, be (on a thorn)
Huang-1992-1820-1780	1780	blink / wink	眨(~眼)	1655	BLINK	v.	blink / wink
Huang-1992-1820-1781	1781	extract (oil)	榨(~油)			v.	extract (oil)
Huang-1992-1820-1782	1782	pluck (flowers)	摘(~花)			v.	pluck (flowers)
Huang-1992-1820-1783	1783	stick down (an envelope)	粘[?](~信)			v.	stick down (an envelope)
Huang-1992-1820-1784	1784	stand	站	1442	STAND	v.	stand
Huang-1992-1820-1785	1785	open (the mouth)	张(~嘴)	3437	OPEN (MOUTH)	v.	open (the mouth)
Huang-1992-1820-1786	1786	grow up (of animals)	长(~大) ((植物)~)	552	GROW UP	v.	grow up (of animals)
Huang-1992-1820-1787	1787	go up (water level) / rise	涨(~水)			v.	go up (water level) / rise
Huang-1992-1820-1788	1788	bloated, feel (of the stomach)	胀(肚子~)			v.	bloated, feel (of the stomach)
Huang-1992-1820-1789	1789	catch (fire) / be (on fire) (a house)	着(~火) ((房子)~火)	2102	BURN	v.	catch (fire) / be (on fire) (a house)
Huang-1992-1820-1790	1790	catch cold	着凉	2184	CATCH A COLD	v.	catch cold
Huang-1992-1820-1791	1791	call together / convene	召集			v.	call together / convene
Huang-1992-1820-1792	1792	found / located	找到	719	FIND	v.	found / located
Huang-1992-1820-1793	1793	sting (of	蜇(马蜂~)			v.	sting (of
Huang-1992-1820-1794	1794	cover / hide from view	遮蔽	761	COVER	v.	cover / hide from view
Huang-1992-1820-1795	1795	shake / quake	震动	1909	SHAKE	v.	shake / quake
Huang-1992-1820-1796	1796	fight / vie for (contend)	争夺 (争名)			v.	fight / vie for (contend)
Huang-1992-1820-1797	1797	steam	蒸	2067	STEAM (VERB)	v.	steam
Huang-1992-1820-1798	1798	know	知道	1410	KNOW (SOMETHING)	v.	know
Huang-1992-1820-1799	1799	weave / knit	织	2905	KNIT	v.	weave / knit
Huang-1992-1820-1800	1800	point at / to / out	指			v.	point at / to / out
Huang-1992-1820-1801	1801	plant / raise (wheat) (scatter)	种(~麦子) (点~)	1486	PLANT (SOMETHING)	v.	plant / raise (wheat) (scatter)
Huang-1992-1820-1802	1802	swell (of tissue)	肿	1573	SWELL	v.	swell (of tissue)
Huang-1992-1820-1803	1803	use or lean on ( a walking stick)	柱（～拐棍）	2072	USE (VERB)	v.	use or lean on ( a walking stick)
Huang-1992-1820-1804	1804	cook / boil (water, meat)	煮 (~(水,肉))	2492	BOIL (SOMETHING)	v.	cook / boil (water, meat)
Huang-1992-1820-1805	1807	turn (a corner)	转弯	1444	TURN AROUND	v.	turn (a corner)
Huang-1992-1820-1806	1808	turn (round and round)	转动(~了)	1445	TURN (SOMETHING)	v.	turn (round and round)
Huang-1992-1820-1807	1809	turn (cause to)	转动(使~)			v.	turn (cause to)
Huang-1992-1820-1808	1810	put into a container / pack	装(~进)			v.	put into a container / pack
Huang-1992-1820-1809	1811	chase after	追	1047	PURSUE	v.	chase after
Huang-1992-1820-1810	1812	prepare / get ready / intend	准备	2909	PREPARE	v.	prepare / get ready / intend
Huang-1992-1820-1811	1813	catch / capture	捉	702	CATCH	v.	catch / capture
Huang-1992-1820-1812	1814	peck at (rice; of a chicken)	啄(鸡~米)	3684	PECK	v.	peck at (rice; of a chicken)
Huang-1992-1820-1813	1815	walk	走	1443	WALK	v.	walk
Huang-1992-1820-1814	1816	bore / drill (a hole)	钻(~洞)	1501	BORE	v.	bore / drill (a hole)
Huang-1992-1820-1815	1817	drill	钻(用钻子)			v.	drill
Huang-1992-1820-1816	1818	drunk, be	醉	1463	DRUNK	v.	drunk, be
Huang-1992-1820-1817	1819	sit down	坐	1649	SIT DOWN	v.	sit down
Huang-1992-1820-1818	1820	do / make	做	2575	DO OR MAKE	v.	do / make
