ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	DSS_ID	URL	GLOSS	OCCURRENCES	OMEGAWIKI
Bulakh-2013-870-458	03466044-6955-4b19-924d-5af74191bb6c	SMELL, PERCEIVE	458	1406	http://semshifts.iling-ran.ru/show-meaning.html?id=1406	smell	6	6520
	0765abf3-1411-465c-a0eb-8fd7affc150a	SMELL, STINK	458	1406	http://semshifts.iling-ran.ru/show-meaning.html?id=1406	smell	6	6521
Bulakh-2013-870-459	33f80507-7244-420e-afee-a7c779457861	SMOKE, EXHAUST	459	1407	http://semshifts.iling-ran.ru/show-meaning.html?id=1407	smoke	4	3451
Bulakh-2013-870-460	c1020d83-9502-4bc9-9919-ae7e94a3ffe0	SMOOTH	460	1408	http://semshifts.iling-ran.ru/show-meaning.html?id=1408	smooth	8	5487
Bulakh-2013-870-461	c74d7065-4d80-4576-8bc9-2da3c214d720	SNAIL	461	1410	http://semshifts.iling-ran.ru/show-meaning.html?id=1410	snail	3	638694
Bulakh-2013-870-462	086ce495-aca0-4d4f-9e4b-db25b0c6cbd3	SNAKE	462	1411	http://semshifts.iling-ran.ru/show-meaning.html?id=1411	snake	16	3388
Bulakh-2013-870-463	ff1d856b-86a0-4de8-baa4-705fe2dea69c	SOBER	463	1416	http://semshifts.iling-ran.ru/show-meaning.html?id=1416	sober	5	1131008
Bulakh-2013-870-464	c729a69f-6390-4271-8654-457268ea213b	SOFT	464	1417	http://semshifts.iling-ran.ru/show-meaning.html?id=1417	soft (adj.)	9	7907
Bulakh-2013-870-465	0b1817a6-56be-4841-8848-7bfc5f7e7b06	SOLDIER	465	1419	http://semshifts.iling-ran.ru/show-meaning.html?id=1419	soldier	5	867170
Bulakh-2013-870-466	59accb2f-6ad9-4e67-95f8-53832f0ae470	SOON	466	1424	http://semshifts.iling-ran.ru/show-meaning.html?id=1424	soon	3	335437
Bulakh-2013-870-467	56a521ea-fe39-4941-8504-f647fc2eeb2b	SORROWFUL	467	1426	http://semshifts.iling-ran.ru/show-meaning.html?id=1426	sorrowful	4	1310646
Bulakh-2013-870-468	56d0e7bb-f2f5-4d67-990b-132f7753b1d1	SOUL	468	1427	http://semshifts.iling-ran.ru/show-meaning.html?id=1427	soul	5	349815
Bulakh-2013-870-469	78a99b49-308c-4c77-b9f2-4e189426a525	SOUR	469	1429	http://semshifts.iling-ran.ru/show-meaning.html?id=1429	sour	7	838324
Bulakh-2013-870-470	16e8faaa-36ff-449a-a687-fc70ba955ac4	SOUTH	470	1430	http://semshifts.iling-ran.ru/show-meaning.html?id=1430	south	6	6542
Bulakh-2013-870-471	936193a9-66f7-42c4-bac7-cd22a201e289	SPARSE	471	1434	http://semshifts.iling-ran.ru/show-meaning.html?id=1434	sparse	4	1416056
Bulakh-2013-870-472	ca7ecedf-f9e0-40fd-ac98-e7bff9876098	SPEAR	472	1435	http://semshifts.iling-ran.ru/show-meaning.html?id=1435	spear	5	408915
Bulakh-2013-870-473	67afa53c-b0dd-4ef2-8d1f-7f5bc0fa7427	SPEECH	473	1437	http://semshifts.iling-ran.ru/show-meaning.html?id=1437	speech	3	4834
Bulakh-2013-870-474	a8f361c0-4f3e-4157-a274-b898b609eb8c	SPICY	474	1441	http://semshifts.iling-ran.ru/show-meaning.html?id=1441	spicy	7	1581678
Bulakh-2013-870-475	622418c0-bd40-46e4-8498-17573e7403d0	SPOKE	475	1447	http://semshifts.iling-ran.ru/show-meaning.html?id=1447	spoke	3	1391013
Bulakh-2013-870-476	8e0c23a6-b6f6-4fbe-940f-756a2be1417c	SPOON	476	1450	http://semshifts.iling-ran.ru/show-meaning.html?id=1450	spoon	4	5944
Bulakh-2013-870-477	e31ce262-b23b-467c-a2c9-8094ec916de3	SPOT	477	1453	http://semshifts.iling-ran.ru/show-meaning.html?id=1453	spot, stain	9	1578721
Bulakh-2013-870-478	50e44b87-35cf-4235-80ab-5cfa4bd052c9	SPRINGTIME	478	1455	http://semshifts.iling-ran.ru/show-meaning.html?id=1455	spring (season)	4	6360
Bulakh-2013-870-479	93c944bc-b19a-4e5a-932f-306050cbe75e	SPRING OF WATER	479	1456	http://semshifts.iling-ran.ru/show-meaning.html?id=1456	spring, fountain	4	3596
Bulakh-2013-870-480	c72013e8-14bb-4e29-8ee6-443b3a81443f	SPRUCE	480	1457	http://semshifts.iling-ran.ru/show-meaning.html?id=1457	spruce (Picea)	4	1581689
Bulakh-2013-870-481	d9b7c181-f0d4-4ae8-a940-e0707f21ed02	SQUINT-EYED	481	1460	http://semshifts.iling-ran.ru/show-meaning.html?id=1460	squint-eyed	3	1161432
Bulakh-2013-870-482	be81e1bd-a983-4998-a5fe-ae97a0fafbb6	STAR	482	1466	http://semshifts.iling-ran.ru/show-meaning.html?id=1466	star	6	6041
Bulakh-2013-870-483	74a6864c-e0cc-4989-944e-e62048d8f0dd	STEP	483	1471	http://semshifts.iling-ran.ru/show-meaning.html?id=1471	step (of a staircase, step-ladder)	3	514209
Bulakh-2013-870-484	f1ec44c9-66e3-4b18-9841-eeb6a72efebd	STICK	484	1475	http://semshifts.iling-ran.ru/show-meaning.html?id=1475	stick (n.)	4	5662
Bulakh-2013-870-485	742867e0-bfcd-4cfe-a3e2-e0df66776044	STONE OF FRUIT	485	1480	http://semshifts.iling-ran.ru/show-meaning.html?id=1480	stone (of a fruit)	5	7135
Bulakh-2013-870-486	f86fc8f4-648a-49c9-bf2e-f94a62e1aa47	STONE	486	1481	http://semshifts.iling-ran.ru/show-meaning.html?id=1481	stone, rock	13	3633
	7341f24e-cfed-422d-abab-2ca9a3bd27f2	ROCK	486	1481	http://semshifts.iling-ran.ru/show-meaning.html?id=1481	stone, rock	13	3266
Bulakh-2013-870-487	d8a09324-e97b-4c4b-9162-b20edfe21e24	STORM	487	1486	http://semshifts.iling-ran.ru/show-meaning.html?id=1486	storm	3	3635
Bulakh-2013-870-488	228c84cd-2710-4dd1-8d62-ccbe5fe5f065	STOVE	488	1488	http://semshifts.iling-ran.ru/show-meaning.html?id=1488	stove	3	3637
Bulakh-2013-870-489	2e1b5046-f287-46a4-8434-dc96c24d5e82	STRAIGHT	489	1489	http://semshifts.iling-ran.ru/show-meaning.html?id=1489	straight	11	5994
Bulakh-2013-870-490	933147ab-a4e2-4a22-80cd-f9010b7725e7	STRAIT	490	1490	http://semshifts.iling-ran.ru/show-meaning.html?id=1490	strait	3	683914
Bulakh-2013-870-491	c1296932-ff59-46bb-8623-025381f624b7	STRANGE	491	1491	http://semshifts.iling-ran.ru/show-meaning.html?id=1491	strange	5	161713
Bulakh-2013-870-492	fea0006a-926b-4266-9f71-9e9e4740b782	FOREIGN	492	1492	http://semshifts.iling-ran.ru/show-meaning.html?id=1492	strange, foreign	3	1193088
Bulakh-2013-870-493	b4def611-2b43-4cc2-8417-d99953b55935	STRENGTH	493	1495	http://semshifts.iling-ran.ru/show-meaning.html?id=1495	strength	9	1410993
Bulakh-2013-870-494	4fcac228-2a23-416f-a387-92a8bd8856ae	STRONG	494	1497	http://semshifts.iling-ran.ru/show-meaning.html?id=1497	strong	21	345510
Bulakh-2013-870-495	e14b2ea1-d985-4e25-bd21-e542eff3827c	STRONG EFFECT	495	1498	http://semshifts.iling-ran.ru/show-meaning.html?id=1498	strong (of liquid or smell)	7	1575935
Bulakh-2013-870-496	10302791-d4bd-4ee6-adfa-2f7da5df09ff	STUPID	496	1505	http://semshifts.iling-ran.ru/show-meaning.html?id=1505	stupid	22	6322
Bulakh-2013-870-497	353c0f99-2bbc-4159-ade3-c5b7eb815768	SUCKER	497	1510	http://semshifts.iling-ran.ru/show-meaning.html?id=1510	sucker (botany)	3	1581694
Bulakh-2013-870-498	1e8fd7b3-9926-4478-b2b1-cb78b13f7c82	SUMMER	498	1513	http://semshifts.iling-ran.ru/show-meaning.html?id=1513	summer	5	5848
Bulakh-2013-870-499	3c76dde7-6500-4274-8388-3bdc4b2a31a5	SUN	499	1515	http://semshifts.iling-ran.ru/show-meaning.html?id=1515	sun	7	5850
Bulakh-2013-870-500	b09bb2b0-d3b0-4044-a315-72aed82ac8b6	SUNDAY	500	1516	http://semshifts.iling-ran.ru/show-meaning.html?id=1516	Sunday	3	6993
Bulakh-2013-870-501	11fff733-ab14-4008-9213-2c3cd890a36f	SURFACE	501	1520	http://semshifts.iling-ran.ru/show-meaning.html?id=1520	surface	3	1581700
Bulakh-2013-870-502	71caf629-afc2-4c81-9ecc-56cc908b754c	SWEAT	502	1522	http://semshifts.iling-ran.ru/show-meaning.html?id=1522	sweat	6	1250835
	68f4b713-ba39-43cd-8a35-d0d34d9cceae	PERSPIRE, SWEAT	502	1522	http://semshifts.iling-ran.ru/show-meaning.html?id=1522	sweat	6	1250941
Bulakh-2013-870-503	125f31a4-eefb-4855-bbc8-96ec30c2f50a	SWEET	503	1523	http://semshifts.iling-ran.ru/show-meaning.html?id=1523	sweet (taste)	6	336426
Bulakh-2013-870-504	714bab71-7271-493d-985f-af65872a498c	SWORD	504	1526	http://semshifts.iling-ran.ru/show-meaning.html?id=1526	sword	4	6350
Bulakh-2013-870-505	c81b90c9-8de6-497b-9642-5dfcb2ea041a	TABLE	505	1528	http://semshifts.iling-ran.ru/show-meaning.html?id=1528	table; desk	3	7196
Bulakh-2013-870-506	e77b4dd1-7f64-4312-b3eb-fde79f435bd5	TAIL	506	1531	http://semshifts.iling-ran.ru/show-meaning.html?id=1531	tail	16	5468
Bulakh-2013-870-507	NAN		507	1535	http://semshifts.iling-ran.ru/show-meaning.html?id=1535	talkative person	5	NAN
Bulakh-2013-870-508	220758cf-4e9c-4d94-8f6e-09dca2dea8bc	TASTE	508	1540	http://semshifts.iling-ran.ru/show-meaning.html?id=1540	taste	5	1051228
Bulakh-2013-870-509	dbe8c1de-c1c3-4e42-bea1-c0455518c00e	TASTELESS	509	1542	http://semshifts.iling-ran.ru/show-meaning.html?id=1542	tasteless	5	717153
Bulakh-2013-870-510	0f8e4315-7c17-4e39-b223-605d401cd830	TASTY	510	1543	http://semshifts.iling-ran.ru/show-meaning.html?id=1543	tasty	4	7511
Bulakh-2013-870-511	3be65bf7-e3a5-4e98-9b1c-abec62adfefc	TESTICLES	511	1548	http://semshifts.iling-ran.ru/show-meaning.html?id=1548	testicle	3	348064
Bulakh-2013-870-512	78abbbce-9713-4b6c-bc5e-6771c9a1d64f	THICK	512	1552	http://semshifts.iling-ran.ru/show-meaning.html?id=1552	thick	12	5503
Bulakh-2013-870-513	78abbbce-9713-4b6c-bc5e-6771c9a1d64f	THICK	513	1553	http://semshifts.iling-ran.ru/show-meaning.html?id=1553	thick (of a growth, hair)	5	5503
Bulakh-2013-870-514	a301cf88-c1c6-4837-ad71-862c04367b2e	THIEF	514	1554	http://semshifts.iling-ran.ru/show-meaning.html?id=1554	thief	3	515549
Bulakh-2013-870-515	eb6a5862-e442-43ce-8511-6b401644e21c	THIN	515	1556	http://semshifts.iling-ran.ru/show-meaning.html?id=1556	thin (of an object)	18	5990
Bulakh-2013-870-516	c310011f-3448-4b02-9609-5ccb06acbe33	THING	516	1559	http://semshifts.iling-ran.ru/show-meaning.html?id=1559	thing	4	339816
Bulakh-2013-870-517	d7784ded-291d-46d7-9bd4-d42d45f18166	THORN	517	1561	http://semshifts.iling-ran.ru/show-meaning.html?id=1561	thorn	3	1243793
Bulakh-2013-870-518	67fc3764-9ce0-4eb7-806f-82c7a0d0ca82	THRESHOLD	518	1564	http://semshifts.iling-ran.ru/show-meaning.html?id=1564	threshold	3	702756
Bulakh-2013-870-519	2fc7d94f-af8b-498a-afe7-23c44aa95af7	THROAT	519	1565	http://semshifts.iling-ran.ru/show-meaning.html?id=1565	throat	9	5861
Bulakh-2013-870-520	c666cadc-e00d-4225-93a7-f5423a230bb4	THUNDER	520	1567	http://semshifts.iling-ran.ru/show-meaning.html?id=1567	thunder	3	509787
Bulakh-2013-870-521	177c9702-630f-4a4f-b6be-67dfa44b286a	TIME	521	1573	http://semshifts.iling-ran.ru/show-meaning.html?id=1573	time	6	3779
Bulakh-2013-870-522	2ddd46bb-fd98-4e9a-b75d-a78502108fbe	ACHE	522	1579	http://semshifts.iling-ran.ru/show-meaning.html?id=1579	to ache	6	751582
Bulakh-2013-870-523	9df66cb9-c571-4130-af19-0450a2580970	DECORATE	523	1575	http://semshifts.iling-ran.ru/show-meaning.html?id=1575	to adorn, decorate	6	705105
Bulakh-2013-870-524	70fc5332-69b6-4935-9915-faaf66d261e9	ANSWER	524	1587	http://semshifts.iling-ran.ru/show-meaning.html?id=1587	to answer	5	5610
Bulakh-2013-870-525	8069b02e-18e2-48f6-b168-683890bbcf80	ASK, REQUEST	525	1594	http://semshifts.iling-ran.ru/show-meaning.html?id=1594	to ask, beg	5	7621
Bulakh-2013-870-526	97ed2714-0cf8-44cf-a7ab-2209d7f1b358	ASK, INQUIRE	526	1595	http://semshifts.iling-ran.ru/show-meaning.html?id=1595	to ask, inquire	5	5717
Bulakh-2013-870-527	90765ed5-d4b1-4501-8a9c-1a470ec075fe	ATTACK	527	1596	http://semshifts.iling-ran.ru/show-meaning.html?id=1596	to attack	4	337168
Bulakh-2013-870-528	936656f2-d9d5-4e79-bb97-ccc30c0c12c6	BARKING	528	1603	http://semshifts.iling-ran.ru/show-meaning.html?id=1603	to bark (of a dog)	7	5444
Bulakh-2013-870-529	f9731c0d-ba4b-44c0-b68d-7b1ad3f9c38c	SIMILAR	529	1605	http://semshifts.iling-ran.ru/show-meaning.html?id=1605	to be alike	6	6406
Bulakh-2013-870-530	fa2291e9-7dee-4ee8-8c45-76849202d15a	ANGRY	530	1606	http://semshifts.iling-ran.ru/show-meaning.html?id=1606	to be angry	10	7613
Bulakh-2013-870-531	NAN		531	1609	http://semshifts.iling-ran.ru/show-meaning.html?id=1609	to be at war	3	NAN
Bulakh-2013-870-532	b3f63cb6-7e28-4350-bd5f-55d44a3a722a	AWAKE	532	1610	http://semshifts.iling-ran.ru/show-meaning.html?id=1610	to be awake	5	353802
Bulakh-2013-870-533	24a8d484-038e-44e4-827c-b7e00405b991	BE BORN	533	1611	http://semshifts.iling-ran.ru/show-meaning.html?id=1611	to be born	6	474983
Bulakh-2013-870-534	8302dff7-6ad5-451a-ad48-4fc7123207a9	ENOUGH	534	1615	http://semshifts.iling-ran.ru/show-meaning.html?id=1615	to be enough	5	8158
Bulakh-2013-870-535	NAN		535	1616	http://semshifts.iling-ran.ru/show-meaning.html?id=1616	to be extinguished (light)	3	NAN
Bulakh-2013-870-536	d32bc21a-851e-4bcc-85b4-d29816d5dc3d	HAPPY	536	1619	http://semshifts.iling-ran.ru/show-meaning.html?id=1619	to be glad	4	6246
Bulakh-2013-870-537	0afd3e58-a026-430a-a9ff-1a8865d83f99	GUILTY	537	1621	http://semshifts.iling-ran.ru/show-meaning.html?id=1621	to be guilty	3	692374
Bulakh-2013-870-538	46aa9a9c-1260-4b62-b926-b0d99c166bbd	KEEN	538	1628	http://semshifts.iling-ran.ru/show-meaning.html?id=1628	to be keen of	4	1085146
Bulakh-2013-870-539	7b9b407e-8670-4932-8f4e-428d09d94685	BE SITUATED	539	1637	http://semshifts.iling-ran.ru/show-meaning.html?id=1637	to be situated	4	1114697
Bulakh-2013-870-540	dd4cc3fd-a459-4f5f-948f-0eb700e251a5	SURPRISED	540	1640	http://semshifts.iling-ran.ru/show-meaning.html?id=1640	to be surprised	4	6444
Bulakh-2013-870-541	c98fc605-639c-48e3-932a-bf7c23090772	BEAT	541	1645	http://semshifts.iling-ran.ru/show-meaning.html?id=1645	to beat, hit	48	6855
	43777040-93d5-46b6-9acb-663905e39d79	HIT	541	1645	http://semshifts.iling-ran.ru/show-meaning.html?id=1645	to beat, hit	48	6044
Bulakh-2013-870-542	896af4db-2481-46a3-a340-16e9e3633b9b	BECOME	542	1646	http://semshifts.iling-ran.ru/show-meaning.html?id=1646	to become	4	949323
Bulakh-2013-870-543	64cca1db-f73f-4fdf-a368-10d5e3d88ac1	INFECTED	543	1651	http://semshifts.iling-ran.ru/show-meaning.html?id=1651	to become infected	8	1581708
Bulakh-2013-870-544	NAN		544	1652	http://semshifts.iling-ran.ru/show-meaning.html?id=1652	to become ready (of food)	3	NAN
Bulakh-2013-870-545	4a488d91-2e31-417e-9efd-c38fd2afd2c8	VISIBLE	545	1654	http://semshifts.iling-ran.ru/show-meaning.html?id=1654	to become visible	3	8059
Bulakh-2013-870-546	f1202e28-5373-4b0d-9036-efb0df20f984	BEGIN	546	1655	http://semshifts.iling-ran.ru/show-meaning.html?id=1655	to begin (tr.)	13	7451
Bulakh-2013-870-547	03f177f8-835b-4e89-88fe-5d3ee2556429	BEND	547	1658	http://semshifts.iling-ran.ru/show-meaning.html?id=1658	to bend	3	961409
Bulakh-2013-870-548	03f177f8-835b-4e89-88fe-5d3ee2556429	BEND	548	1660	http://semshifts.iling-ran.ru/show-meaning.html?id=1660	to bend, bow (intr.)	4	961409
	1367e3fe-733a-475d-b82d-a4ffc900b6ac	BOW	548	1660	http://semshifts.iling-ran.ru/show-meaning.html?id=1660	to bend, bow (intr.)	4	427040
Bulakh-2013-870-549	662e62a0-413e-4380-baed-f9e1a5db0a55	TIE	549	1663	http://semshifts.iling-ran.ru/show-meaning.html?id=1663	to bind	5	844574
Bulakh-2013-870-550	697220cd-8ed0-4ee6-8968-d2c00242a858	BITE	550	1665	http://semshifts.iling-ran.ru/show-meaning.html?id=1665	to bite	8	5993
Bulakh-2013-870-551	4a402c5e-fb81-4da5-919c-e97ff7d8b180	BLOW	551	1670	http://semshifts.iling-ran.ru/show-meaning.html?id=1670	to blow	8	1375415
Bulakh-2013-870-552	4b90cb51-09f9-4bac-bdd6-50ecfdd448c8	BOAST	552	1673	http://semshifts.iling-ran.ru/show-meaning.html?id=1673	to boast	5	1176597
Bulakh-2013-870-553	ba81ec10-b2fe-418a-ad3d-14a0268dd397	BOIL OF LIQUID	553	1674	http://semshifts.iling-ran.ru/show-meaning.html?id=1674	to boil (intr.)	5	347033
Bulakh-2013-870-554	bd775b56-2de1-476e-949c-4a674b290a69	PLAIT/BRAID, WEAVE	554	1676	http://semshifts.iling-ran.ru/show-meaning.html?id=1676	to braid, plait, weave	3	703135
	cd808b8b-a39c-48c6-842e-006dfb032628	WEAVE	554	1676	http://semshifts.iling-ran.ru/show-meaning.html?id=1676	to braid, plait, weave	3	1280854
	97f5b490-1470-4462-8620-39f0af37d9aa	BRAID	554	1676	http://semshifts.iling-ran.ru/show-meaning.html?id=1676	to braid, plait, weave	3	447700
	dd457c84-3a24-4311-8a12-4873348ca9a6	PLAIT	554	1676	http://semshifts.iling-ran.ru/show-meaning.html?id=1676	to braid, plait, weave	3	1510567
Bulakh-2013-870-555	2200c154-c903-41bb-9d8b-0788ba8bb2c6	BREAK	555	1677	http://semshifts.iling-ran.ru/show-meaning.html?id=1677	to break (tr.)	18	333586
Bulakh-2013-870-556	c56b408f-dc19-4f96-a356-5f817cac02ee	BREATHE	556	1679	http://semshifts.iling-ran.ru/show-meaning.html?id=1679	to breathe	4	5998
Bulakh-2013-870-557	c50fee43-d29e-44f7-92a3-cdd4150908ca	BRIBE (2)	557	1680	http://semshifts.iling-ran.ru/show-meaning.html?id=1680	to bribe	4	517065
Bulakh-2013-870-558	5b8212d5-9c30-460a-a57b-ad9e51fa9644	RAISE	558	1685	http://semshifts.iling-ran.ru/show-meaning.html?id=1685	to bring up	3	5772
Bulakh-2013-870-559	c5b0cff0-576b-423d-8afd-0e7711aa5c48	BUILD	559	1686	http://semshifts.iling-ran.ru/show-meaning.html?id=1686	to build	4	7714
Bulakh-2013-870-560	89a9eddc-5c5d-4ddb-bea4-323c5cc90ca6	BURN	560	1687	http://semshifts.iling-ran.ru/show-meaning.html?id=1687	to burn (intr.)	11	6039
Bulakh-2013-870-561	bde47163-41c3-48d1-9c96-2d6253cf135f	BURN SOMETHING	561	1688	http://semshifts.iling-ran.ru/show-meaning.html?id=1688	to burn (tr.)	3	1299599
Bulakh-2013-870-562	2200c154-c903-41bb-9d8b-0788ba8bb2c6	BREAK	562	1689	http://semshifts.iling-ran.ru/show-meaning.html?id=1689	to burst, break	3	333586
Bulakh-2013-870-563	0f1fe7f8-2c21-41da-be20-44640517e6d5	BURY	563	1690	http://semshifts.iling-ran.ru/show-meaning.html?id=1690	to bury	6	702018
Bulakh-2013-870-564	463bed11-66a6-4405-91c4-48356a3f93b8	COUNT	564	1694	http://semshifts.iling-ran.ru/show-meaning.html?id=1694	to calculate, count	9	6026
Bulakh-2013-870-565	d1110813-6778-4b01-b631-8010275aa925	CALL	565	1695	http://semshifts.iling-ran.ru/show-meaning.html?id=1695	to call (somebody), to make respond	5	470997
Bulakh-2013-870-566	5a4c8069-2272-4bbb-950f-c9d48f25676b	CARE FOR	566	1697	http://semshifts.iling-ran.ru/show-meaning.html?id=1697	to care for, look after	8	1504671
Bulakh-2013-870-567	195b6c5c-593d-4dc3-8c7d-5566c8bc4aa8	FIND	567	1698	http://semshifts.iling-ran.ru/show-meaning.html?id=1698	to carp, find faults	3	336790
Bulakh-2013-870-568	fba8285e-c7a7-43af-b834-2314b27fae24	CARRY	568	1699	http://semshifts.iling-ran.ru/show-meaning.html?id=1699	to carry	8	335263
Bulakh-2013-870-569	a03cb52b-620c-42a8-b83a-15b7108354bc	GELD	569	1701	http://semshifts.iling-ran.ru/show-meaning.html?id=1701	to castrate, geld	6	1063981
Bulakh-2013-870-570	69ca2186-d304-42ab-b131-25c8fdcf42d0	CAUSE	570	1704	http://semshifts.iling-ran.ru/show-meaning.html?id=1704	to cause	5	364159
Bulakh-2013-870-571	a6563c06-050c-4317-8449-be297b7c8734	CHANGE	571	1708	http://semshifts.iling-ran.ru/show-meaning.html?id=1708	to change (tr.)	7	5547
Bulakh-2013-870-572	756f9e2f-0622-444f-800d-edf8d37d0666	DELIGHT	572	1711	http://semshifts.iling-ran.ru/show-meaning.html?id=1711	to charm, to delight	4	5589
Bulakh-2013-870-573	b8e8752f-85c5-4e99-ba4f-9783ffcda1da	CHECK	573	1714	http://semshifts.iling-ran.ru/show-meaning.html?id=1714	to check, test	4	919581
Bulakh-2013-870-574	d7e66164-d347-476c-9634-c6300e2520a9	CHEW	574	1715	http://semshifts.iling-ran.ru/show-meaning.html?id=1715	to chew	4	1510493
Bulakh-2013-870-575	df8be2fd-4239-444d-affa-acbef9774a7b	CHOKE	575	1716	http://semshifts.iling-ran.ru/show-meaning.html?id=1716	to choke	4	1260643
Bulakh-2013-870-576	c80a734b-21b9-4558-a3e7-a83babbd4b42	CHOOSE	576	1717	http://semshifts.iling-ran.ru/show-meaning.html?id=1717	to choose	3	7084
Bulakh-2013-870-577	96642399-6e3e-450b-9e62-f4096fac07a6	CLEAN	577	1718	http://semshifts.iling-ran.ru/show-meaning.html?id=1718	to clean	10	335501
Bulakh-2013-870-578	NAN		578	1720	http://semshifts.iling-ran.ru/show-meaning.html?id=1720	to close one's eyes	3	NAN
Bulakh-2013-870-579	1764034a-a958-48a1-9f99-4e2b6ff20de8	COME	579	1723	http://semshifts.iling-ran.ru/show-meaning.html?id=1723	to come	9	6056
Bulakh-2013-870-580	NAN		580	1724	http://semshifts.iling-ran.ru/show-meaning.html?id=1724	to come (of an event)	5	NAN
Bulakh-2013-870-581	8f7d9d36-8439-4369-82a8-a4875dd563c1	CEASE	581	1725	http://semshifts.iling-ran.ru/show-meaning.html?id=1725	to come to end, to ceise	3	849510
Bulakh-2013-870-582	2da527e0-5897-4520-80e3-2e58b0d6f30e	CONTAIN	582	1733	http://semshifts.iling-ran.ru/show-meaning.html?id=1733	to contain	3	334982
Bulakh-2013-870-583	1a79ee76-09d6-4a20-8272-8c2ff48385d7	COPULATE	583	1735	http://semshifts.iling-ran.ru/show-meaning.html?id=1735	to copulate	20	1581715
Bulakh-2013-870-584	e5aa4350-cd81-45cc-9914-251d6e3f02d9	CORRECT, RIGHT	584	1736	http://semshifts.iling-ran.ru/show-meaning.html?id=1736	to correct	3	7026
Bulakh-2013-870-585	f6ac3478-184d-4e74-bc8f-82dc8b5f5bb8	COST	585	1738	http://semshifts.iling-ran.ru/show-meaning.html?id=1738	to cost	4	1496031
Bulakh-2013-870-586	da79e2c0-de3a-4db0-b095-c8cbdf1be5e0	COUGH	586	1739	http://semshifts.iling-ran.ru/show-meaning.html?id=1739	to cough	4	373675
Bulakh-2013-870-587	499cb113-f314-49fb-879a-f7a4c2d37023	CRAWL	587	1742	http://semshifts.iling-ran.ru/show-meaning.html?id=1742	to crawl	3	1168231
Bulakh-2013-870-588	88c3530e-cbfe-431c-bc99-214717aace3c	CRY	588	1744	http://semshifts.iling-ran.ru/show-meaning.html?id=1744	to cry, weep	5	7709
Bulakh-2013-870-589	241d939b-6442-40c0-86ef-d3714998c287	CURE	589	1745	http://semshifts.iling-ran.ru/show-meaning.html?id=1745	to cure, treat (medically)	6	156675
Bulakh-2013-870-590	082d7d1d-f2f1-4fff-8167-b201a140e94d	CUT	590	1746	http://semshifts.iling-ran.ru/show-meaning.html?id=1746	to cut (tr.)	17	6043
Bulakh-2013-870-591	53bc1e7a-6c41-44c6-a13a-da5d4d565c9a	BETRAY	591	1750	http://semshifts.iling-ran.ru/show-meaning.html?id=1750	to deceive	15	837839
Bulakh-2013-870-592	1dcd7dc2-0cb8-4247-83dd-f5183168b892	DECIDE	592	1751	http://semshifts.iling-ran.ru/show-meaning.html?id=1751	to decide	4	333851
Bulakh-2013-870-593	f7eaf8a8-4f44-4f1d-a062-8bca9b8f44b3	SHIT	593	1754	http://semshifts.iling-ran.ru/show-meaning.html?id=1754	to defecate	4	332137
Bulakh-2013-870-594	8528bdc1-351e-485e-bdaa-305760ff96db	DEFEND	594	1755	http://semshifts.iling-ran.ru/show-meaning.html?id=1755	to defend	11	5818
Bulakh-2013-870-595	17c0b25a-2653-466e-b1f1-273f2dd498ba	GIVE BIRTH	595	1757	http://semshifts.iling-ran.ru/show-meaning.html?id=1757	to deliver (a child)	12	541498
Bulakh-2013-870-596	07dae294-3e40-4a8f-8d91-7beb31c521a3	DEPEND	596	1759	http://semshifts.iling-ran.ru/show-meaning.html?id=1759	to depend	4	341672
Bulakh-2013-870-597	5154571d-ccdc-43e3-98a0-e881a364dac1	DESTROY	597	1763	http://semshifts.iling-ran.ru/show-meaning.html?id=1763	to destroy	10	333618
Bulakh-2013-870-598	321c29bb-8a73-43c9-a52c-4487cf6fee81	DIE	598	1765	http://semshifts.iling-ran.ru/show-meaning.html?id=1765	to die, pass away	26	6245
Bulakh-2013-870-599	682a5954-08da-40d6-a9e7-0c5189f52a94	DIG	599	1766	http://semshifts.iling-ran.ru/show-meaning.html?id=1766	to dig	12	6024
Bulakh-2013-870-600	b6687b63-dbc0-433e-8cef-747725e128e2	DILUTE	600	1767	http://semshifts.iling-ran.ru/show-meaning.html?id=1767	to dilute	5	1581721
Bulakh-2013-870-601	6ce5bd58-b035-45fb-8c1d-f0f0ef58502a	DISAPPEAR	601	1769	http://semshifts.iling-ran.ru/show-meaning.html?id=1769	to disappear	7	155161
Bulakh-2013-870-602	df2bdc46-f59f-4ff5-9e09-9fe5d30d1e8e	DISGRACE	602	1772	http://semshifts.iling-ran.ru/show-meaning.html?id=1772	to disgrace, dishonor	3	1146047
Bulakh-2013-870-603	dd25c9dc-d409-457c-ba19-1d3dbc1f7f1f	DISLOCATE	603	1773	http://semshifts.iling-ran.ru/show-meaning.html?id=1773	to dislocate (of a joint)	3	1581727
Bulakh-2013-870-604	3419e390-bff4-4b5e-aab5-599b208a22e2	DO	604	1780	http://semshifts.iling-ran.ru/show-meaning.html?id=1780	to do	5	351006
Bulakh-2013-870-605	c48455a8-61b6-46e0-b827-77a7c31d71f9	DOUBT	605	1781	http://semshifts.iling-ran.ru/show-meaning.html?id=1781	to doubt	3	5716
