ID	NUMBER	GERMAN	NEL_ID	LGC	LGC_SD	INF	RANKING_VALUE	RANK	CONCEPTICON_ID	CONCEPTICON_GLOSS	GLOSS
Dellert-2018-1016-187	187	Silber	Silber::N	0.392235620227411	0.092994089673108	13.1893006365883	0.965918005454159	477	759	SILVER	Silber
Dellert-2018-1016-188	188	Kohle	Kohle::N	0.406300680112353	0.106579862859021	12.8088631701667	0.915215704915549	355	2658	COAL	Kohle
Dellert-2018-1016-189	189	Glas	Glas::N	0.364867391918209	0.094700325342025	13.2098556399884	0.992604911272451	526	604	GLASS	Glas
Dellert-2018-1016-190	190	Lehm	Lehm::N	0.411509858826597	0.106585116652782	12.3542867780911	0.865069804865169	260	1399	CLAY	Lehm
Dellert-2018-1016-191	191	Sand	Sand::N	0.407598559659566	0.131877221856309	11.304076003381	0.763568896644494	123	671	SAND	Sand
Dellert-2018-1016-192	192	Mensch	Mensch::N	0.237599571587323	0.1265065234641	12.9592194311833	1.08208232868974	724	683	PERSON	Mensch
Dellert-2018-1016-193	193	Mann	Mann::N	0.300081602270415	0.103697601888551	11.8984501441281	0.919771572369441	364	1554	MAN	Mann
Dellert-2018-1016-194	194	Frau	Frau::N	0.266614939764035	0.090824270686826	11.7884851604062	0.938895070252993	418	962	WOMAN	Frau
Dellert-2018-1016-195	195	Kind	Kind::N	0.340529214126557	0.106413987341408	12.1514727606953	0.908670983355633	343	1304	CHILD (YOUNG HUMAN)	Kind
Dellert-2018-1016-196	196	Junge	Junge::N	0.225813211171043	0.112184940360895	13.5541038878391	1.15217849872997	830	1366	BOY	Junge
Dellert-2018-1016-197	197	Mädchen	Mädchen::N	0.307271991884956	0.094118872491258	13.7977209464378	1.10322730194732	758	1646	GIRL	Mädchen
Dellert-2018-1016-198	198	Familie	Familie::N	0.375886752650677	0.096491709407617	14.7282773405758	1.13452965667197	803	194	FAMILY	Familie
Dellert-2018-1016-199	199	Großvater	Großvater::N	0.26206262224806	0.09291262236766	13.5260053065748	1.11674417063423	775	1383	GRANDFATHER	Großvater
Dellert-2018-1016-200	200	Großmutter	Großmutter::N	0.23673494188075	0.102532171921662	13.4720922940756	1.13414778171488	802	1496	GRANDMOTHER	Großmutter
Dellert-2018-1016-201	201	Eltern	Eltern::N	0.313947707467173	0.114185272090567	17.5853993605183	1.47598699933137	993	505	PARENTS	Eltern
Dellert-2018-1016-202	202	Vater	Vater::N	0.297603194743739	0.09529813835054	9.90138319266033	0.722295443996667	86	1217	FATHER	Vater
Dellert-2018-1016-203	203	Mutter	Mutter::N	0.381913979084459	0.073647717713257	9.67930242161653	0.62420766098564	24	1216	MOTHER	Mutter
Dellert-2018-1016-204	204	Sohn	Sohn::N	0.410324361639609	0.1001425709548	10.3782218535658	0.668530259880933	44	1620	SON	Sohn
Dellert-2018-1016-205	205	Tochter	Tochter::N	0.423694913043647	0.085254247896282	11.9689949077605	0.815574069036768	187	1357	DAUGHTER	Tochter
Dellert-2018-1016-206	206	Bruder	Bruder::N	0.379283302927637	0.089280633572682	11.8460842918086	0.843253456545989	225	1262	BROTHER	Bruder
Dellert-2018-1016-207	207	Schwester	Schwester::N	0.378289311069479	0.104828172179698	11.9250732874701	0.852046948784476	243	1263	SISTER	Schwester
Dellert-2018-1016-208	208	Onkel	Onkel::N	0.28557136600816	0.088769037419797	12.3192288253654	0.974908653129197	495	1327	UNCLE	Onkel
Dellert-2018-1016-209	209	Tante	Tante::N	0.289086862225421	0.093200648608848	12.6735210256664	1.00717392656376	564	1272	AUNT	Tante
Dellert-2018-1016-210	210	Ehemann	Ehemann::N	0.293434429708287	0.095507573397391	12.0748286831836	0.943391881580901	426	1200	HUSBAND	Ehemann
Dellert-2018-1016-211	211	Ehefrau	Ehefrau::N	0.300060556307478	0.106752729753817	12.4119707211287	0.971142571436138	489	1199	WIFE	Ehefrau
Dellert-2018-1016-212	212	Freude	Freude::N	0.365424319615964	0.120575816610821	14.000866316027	1.07120474394833	702	2524	JOY	Freude
Dellert-2018-1016-213	213	Gelächter	Gelächter::N	0.352360399816424	0.130212962592823	13.450060735695	1.02788171373472	618	2958	LAUGHTER	Gelächter
Dellert-2018-1016-214	214	Glück	Glück::N	0.336984826848818	0.104028012657521	13.6636439892133	1.0630780547574	686	2941	HAPPINESS	Glück
Dellert-2018-1016-215	215	Kummer	Kummer::N	0.205853439964006	0.103454012092998	13.119807099125	1.12671261394489	793	1668	GRIEF	Kummer
Dellert-2018-1016-216	216	Wunsch	Wunsch::N	0.396323781819693	0.093379404925189	13.7198344098008	1.01529203734236	587			Wunsch
Dellert-2018-1016-217	217	Lust	Lust::N	0.323814448455868	0.114491497122451	13.047674405726	1.01333443696232	582	2960	LONGING (WISH)	Lust
Dellert-2018-1016-218	218	Geist	Geist::N	0.309222233189465	0.126611135888612	11.324758282118	0.854175818341278	248	53	SPIRIT	Geist
Dellert-2018-1016-219	219	Gedanke	Gedanke::N	0.298104688364167	0.116053336253796	12.9289725890789	1.02460303938014	610	2975	THOUGHT	Gedanke
Dellert-2018-1016-220	220	Gedächtnis	Gedächtnis::N	0.473679054426763	0.107231462282719	14.3985824886439	1.0135470998803	584	1018	MEMORY	Gedächtnis
Dellert-2018-1016-221	221	Verstand	Verstand::N	0.26012395487439	0.123451221525114	12.122502877358	0.978138728348846	501	1562	MIND	Verstand
Dellert-2018-1016-222	222	Sinn	Sinn::N	0.179464742373346	0.11928800633598	13.7411251143416	1.21259424329815	891	2950	MEANING	Sinn
Dellert-2018-1016-223	223	Grund	Grund::N	0.296877893577896	0.115372704873014	12.19461110715	0.952271006494893	444	2968	REASON	Grund
Dellert-2018-1016-224	224	Wahrheit	Wahrheit::N	0.373806386077767	0.108395336675041	13.8697974868827	1.05055400121828	665	1638	TRUTH	Wahrheit
Dellert-2018-1016-225	225	Gespräch	Gespräch::N	0.251761649578909	0.146094327713011	16.1720136466311	1.39061588004209	975	2933	CONVERSATION	Gespräch
Dellert-2018-1016-226	226	Märchen	Märchen::N	0.296418149096431	0.10726203663517	15.0788897476405	1.24111264057726	920	2937	FAIRY TALE	Märchen
Dellert-2018-1016-227	227	Erzählung	Erzählung::N	0.262758628307581	0.112774698653625	14.4591273243962	1.20942996696279	883	2060	STORY	Erzählung
Dellert-2018-1016-228	228	Nachricht	Nachricht::N	0.263487366047381	0.10860725162881	13.9219187535932	1.15505324591668	834	2961	MESSAGE	Nachricht
Dellert-2018-1016-229	229	Neuigkeit	Neuigkeit::N	0.407005435417641	0.097094490229331	14.0410800778706	1.03780311591118	643	2964	NEWS	Neuigkeit
Dellert-2018-1016-230	230	Name	Name::N	0.387752480988613	0.064978085123887	9.98167645379099	0.649190412489348	31	1405	NAME	Name
Dellert-2018-1016-231	231	Rätsel	Rätsel::N	0.356137978931552	0.109246245892971	16.857578837308	1.36523370269241	967			Rätsel
Dellert-2018-1016-232	232	Rede	Rede::N	0.141043698456431	0.146745904742381	12.6732691970818	1.14038759109739	811	1115	SPEECH	Rede
Dellert-2018-1016-233	233	Sprache	Sprache::N	0.359404095062897	0.122765353805763	10.8928079476169	0.765817109205087	128	1307	LANGUAGE	Sprache
Dellert-2018-1016-234	234	Stimme	Stimme::N	0.396067683284477	0.102812665276343	10.8376188071397	0.727300965757936	93	1363	VOICE	Stimme
Dellert-2018-1016-235	235	Wort	Wort::N	0.295508623691782	0.129803416317136	10.6612054077421	0.800162779451606	167	1599	WORD	Wort
Dellert-2018-1016-236	236	Zeichen	Zeichen::N	0.310613919027186	0.127858159416627	12.7549927093066	0.995946743806193	539	1720	SIGN	Zeichen
Dellert-2018-1016-237	237	Ruf	Ruf::N	0.281025384924637	0.128645894735153	12.770353673993	1.02411252096712	608	2944	CALL (APPEAL)	Ruf
Dellert-2018-1016-238	238	Lärm	Lärm::N	0.142625593552253	0.114392619244539	13.0693480860445	1.17857177440742	855	1182	NOISE	Lärm
Dellert-2018-1016-239	239	Laut	Laut::N	0.310750911072891	0.126294988650239	10.2309847938263	0.743422659417025	107	1811	SOUND OR NOISE	Laut
Dellert-2018-1016-240	240	Ton	Ton::N	0.348575401023899	0.095519921127043	11.0072007451544	0.787002213593929	150	2995	TONE (MUSIC)	Ton
Dellert-2018-1016-241	241	Lied	Lied::N	0.340120564641484	0.104957468401457	11.493735386675	0.843265030490164	226	1096	SONG	Lied
Dellert-2018-1016-242	242	Ruhe	Ruhe::N	0.351702275027322	0.120328641765491	14.8191635448201	1.16538430695743	847	3458	SILENCE	Ruhe
Dellert-2018-1016-243	243	Leute	Leute::N	0.343965856462313	0.108619211832649	13.67794816387	1.05822554557092	677			Leute
Dellert-2018-1016-244	244	Volk	Volk::N	0.33328980276729	0.123406808399011	12.6127730364984	0.96131648115928	464	789	PEOPLE	Volk
Dellert-2018-1016-245	245	Arbeit	Arbeit::N	0.32225171321749	0.103570245537425	11.6039121277	0.870364670874258	265	984	WORK (LABOUR)	Arbeit
Dellert-2018-1016-246	246	Gast	Gast::N	0.430848797440269	0.095194442751175	13.4861713427177	0.960853216575532	462	1782	GUEST	Gast
Dellert-2018-1016-247	247	Geschenk	Geschenk::N	0.208325977398841	0.12970787072033	14.3445053977106	1.2469571601121	928	2982	GIFT	Geschenk
Dellert-2018-1016-248	248	Spiel	Spiel::N	0.336332755696509	0.133377289761109	12.1281467712306	0.9101151969962	345	2467	GAME	Spiel
Dellert-2018-1016-249	249	Gesellschaft	Gesellschaft::N	0.292073392540405	0.122373369956309	16.345666422588	1.37170058897243	971	2983	COMPANIONSHIP	Gesellschaft
Dellert-2018-1016-250	250	Hilfe	Hilfe::N	0.32585747961071	0.111526791222944	13.7708247927926	1.08381074762962	726	3467	HELP (ASSISTANCE)	Hilfe
Dellert-2018-1016-251	251	Freund	Freund::N	0.334917667086843	0.118336538597156	12.9163061343	0.990204713051841	522	1325	FRIEND	Freund
Dellert-2018-1016-252	252	Kamerad	Kamerad::N	0.307659206311143	0.101241393342781	14.0363670619729	1.12674342051726	794			Kamerad
Dellert-2018-1016-253	253	Angelegenheit	Angelegenheit::N	0.292105627564497	0.118949785716932	12.0793096699787	0.945035902189826	429	2214	AFFAIR	Angelegenheit
Dellert-2018-1016-254	254	Anzahl	Anzahl::N	0.259285594118209	0.129128075890592	12.6698011444688	1.03362307974049	633	2945	COUNT (QUANTITY)	Anzahl
Dellert-2018-1016-255	255	Art	Art::N	0.282188671440312	0.116858787557887	11.0722828945131	0.853258485155031	245	844	KIND (THING)	Art
Dellert-2018-1016-256	256	Stück	Stück::N	0.246816053203572	0.115481045546725	11.9202691799852	0.969892470115303	485	594	PIECE	Stück
Dellert-2018-1016-257	257	Teil	Teil::N	0.309923593808947	0.112821739198659	10.8202484001328	0.80309360558523	175	779	PART	Teil
Dellert-2018-1016-258	258	Hälfte	Hälfte::N	0.406604057721636	0.099823139488795	11.823965902743	0.816452938324825	189	816	HALF	Hälfte
Dellert-2018-1016-259	259	Kreis	Kreis::N	0.34249750423717	0.09520051808561	13.0421840496161	0.99597065114816	540	1467	CIRCLE	Kreis
Dellert-2018-1016-260	260	Kreuz	Kreuz::N	0.35998274152313	0.07522676359569	12.409689731419	0.916984505771087	359	1367	CROSS	Kreuz
Dellert-2018-1016-261	261	Linie	Linie::N	0.319450151507115	0.092143618342941	11.9490443967235	0.907399303315944	340	1048	LINE	Linie
Dellert-2018-1016-262	262	Strich	Strich::N	0.243696640923634	0.102158689167166	12.5322184543629	1.03389486860502	634	2993	STROKE (OF PEN)	Strich
Dellert-2018-1016-263	263	Abstand	Abstand::N	0.302245522726558	0.115705711060345	13.2373651329435	1.05171554284045	668	2948	GAP (DISTANCE)	Abstand
Dellert-2018-1016-264	264	Entfernung	Entfernung::N	0.364812128686069	0.10796895327626	14.8539880918678	1.15706789336932	837	2978	DISTANCE	Entfernung
Dellert-2018-1016-265	265	Gegend	Gegend::N	0.306974786316221	0.105030641879309	12.7823945053461	1.00196214285001	554	2980	AREA	Gegend
Dellert-2018-1016-266	266	Platz	Platz::N	0.251282911640297	0.119171483894905	11.6600023846857	0.939845617992304	420	3006	SPACE (AVAILABLE)	Platz
Dellert-2018-1016-267	267	Ort	Ort::N	0.359012668165386	0.104083798125853	10.6121380816412	0.738102406815274	101	723	PLACE (POSITION)	Ort
Dellert-2018-1016-268	268	Seite	Seite::N	0.311483566669581	0.112735865569949	10.5685477529174	0.776519565289116	141	682	SIDE	Seite
Dellert-2018-1016-269	269	Mitte	Mitte::N	0.412829759487267	0.098675464828757	12.0603862666046	0.834491843121921	212	1093	MIDDLE	Mitte
Dellert-2018-1016-270	270	Gegenstand	Gegenstand::N	0.272305938919735	0.135262012108824	13.1418726456667	1.0691119195389	698	2981	ITEM	Gegenstand
Dellert-2018-1016-271	271	Sache	Sache::N	0.290610946482687	0.119525144428598	10.5593791621356	0.79438806437914	161	738	THING	Sache
Dellert-2018-1016-272	272	Rand	Rand::N	0.24529789369411	0.122814179048269	10.5696307545507	0.836194971130372	214	2989	FRINGE	Rand
Dellert-2018-1016-273	273	Kante	Kante::N	0.274795521743568	0.124456973371008	11.6594274705464	0.918626777485428	363	863	EDGE	Kante
Dellert-2018-1016-274	274	Ecke	Ecke::N	0.268402066199997	0.103015327639994	11.359883683421	0.8944265087621	307	192	CORNER	Ecke
Dellert-2018-1016-275	275	Spitze	Spitze::N	0.282233169079557	0.112955154343889	11.0014082944096	0.846130977269358	230	2992	TIP (OF OBJECT)	Spitze
Dellert-2018-1016-276	276	Ende	Ende::N	0.343578041644035	0.108490920696686	10.1906581630252	0.709845578822888	71	742	END (OF SPACE)	Ende
Dellert-2018-1016-277	277	Loch	Loch::N	0.265799794067479	0.113798712110727	11.3359341491333	0.894373600252602	306	1667	HOLE	Loch
Dellert-2018-1016-278	278	Winkel	Winkel::N	0.307125866447847	0.119471494110618	11.605627759176	0.884149496114541	294			Winkel
Dellert-2018-1016-279	279	Muster	Muster::N	0.262935401484731	0.128084075866794	13.090204145438	1.07237855320754	704	2988	PATTERN	Muster
Dellert-2018-1016-280	280	Größe	Größe::N	0.307180511936202	0.12670102961858	14.0041382272298	1.1239513619804	787	2845	SIZE (OF OBJECT)	Größe
Dellert-2018-1016-281	281	Länge	Länge::N	0.353463450693565	0.106130739086561	13.4745300054586	1.02933589492165	627	2537	LENGTH	Länge
Dellert-2018-1016-282	282	Höhe	Höhe::N	0.396544711991255	0.118331358044758	14.5011361555198	1.09322337475985	742	2985	HEIGHT	Höhe
Dellert-2018-1016-283	283	Gewicht	Gewicht::N	0.33785181726231	0.105155267307971	12.4879153682298	0.944724901286896	428	2466	WEIGHT	Gewicht
Dellert-2018-1016-284	284	Menge	Menge::N	0.218688285760531	0.134124102693024	13.5767040789382	1.16085095070934	842	2987	AMOUNT	Menge
Dellert-2018-1016-285	285	Haufen	Haufen::N	0.249054132489385	0.116355088037732	11.6139462553581	0.93724590629536	415	2984	HEAP	Haufen
Dellert-2018-1016-286	286	Reihe	Reihe::N	0.355075410049653	0.107081815527466	11.1913420621465	0.799566337169957	166			Reihe
Dellert-2018-1016-287	287	Boot	Boot::N	0.376826602031075	0.10451842543426	11.9986107516515	0.860717133337186	256	1844	BOAT	Boot
Dellert-2018-1016-288	288	Ruder	Ruder::N	0.470859016568936	0.094375129582256	12.1948689746094	0.795713782548898	164	3137	OAR	Ruder
Dellert-2018-1016-289	289	Schlitten	Schlitten::N	0.325365985807897	0.104528766688535	13.7057438572915	1.07774499850204	713	16	SLED	Schlitten
Dellert-2018-1016-290	290	Ski	Ski::N	0.283582525615035	0.090422576844175	12.32111434872	0.976887161818468	498	2991	SKI	Ski
Dellert-2018-1016-291	291	Lagerfeuer	Lagerfeuer::N	0.273507311465989	0.102949288404443	15.704260804125	1.32426950009311	957	2986	CAMPFIRE	Lagerfeuer
Dellert-2018-1016-292	292	Last	Last::N	0.284019944458871	0.123612136036293	12.5279986034488	0.997181910331896	543	1679	LOAD	Last
Dellert-2018-1016-293	293	Gang	Gang::N	0.324512249663193	0.145626301618231	12.865306459128	0.994469621215923	531	2979	WALK (MANNER)	Gang
Dellert-2018-1016-294	294	Schritt	Schritt::N	0.334017418950975	0.106740186143146	11.2583519859035	0.82521952153447	201			Schritt
Dellert-2018-1016-295	295	Norden	Norden::N	0.43751919557882	0.092102778518141	14.6678287644452	1.07301560042358	705	1598	NORTH	Norden
Dellert-2018-1016-296	296	Süden	Süden::N	0.305615747253489	0.09686389024365	13.3251195934723	1.05745778681909	675	1595	SOUTH	Süden
Dellert-2018-1016-297	297	Westen	Westen::N	0.382318614531332	0.110939058221069	15.4574296508709	1.20165621200889	872	1817	WEST	Westen
Dellert-2018-1016-298	298	Osten	Osten::N	0.336803747010461	0.096778038707368	15.2392681914919	1.22080344683978	898	1877	EAST	Osten
Dellert-2018-1016-299	299	Holz	Holz::N	0.38166862641549	0.112151209334919	10.6831847387017	0.724816710096231	89	1803	WOOD	Holz
Dellert-2018-1016-300	300	Brett	Brett::N	0.382620851956744	0.111345336400525	12.1422886213328	0.869870095372207	264	1227	BOARD	Brett
Dellert-2018-1016-301	301	Platte	Platte::N	0.303564870222838	0.115377828397199	13.1788565047039	1.04467726726983	655	2952	SLAB	Platte
Dellert-2018-1016-302	302	Stütze	Stütze::N	0.247965954690011	0.120975314819851	13.5542387200532	1.13225451278431	797	2994	SUPPORT (OF OBJECT)	Stütze
Dellert-2018-1016-303	303	Stange	Stange::N	0.290077762762246	0.108788570610148	11.6940187008944	0.908331883603423	342	281	POST	Stange
Dellert-2018-1016-304	304	Stock	Stock::N	0.283532869100789	0.127313707026408	11.3996810112304	0.884788518932329	295	1295	STICK	Stock
Dellert-2018-1016-305	305	Stab	Stab::N	0.277208932473959	0.122561260130435	11.9401165096161	0.944523611735047	427			Stab
Dellert-2018-1016-306	306	Rohr	Rohr::N	0.212394662710569	0.106695830468431	12.1511304576412	1.02395784932461	606	2956	TUBE	Rohr
Dellert-2018-1016-307	307	Haus	Haus::N	0.23415788025867	0.115725596031841	10.0516453372124	0.794422441488437	162	1252	HOUSE	Haus
Dellert-2018-1016-308	308	Heim	Heim::N	0.28031971547919	0.116797885945712	10.7290878530096	0.820621041369685	196	2406	HOME	Heim
Dellert-2018-1016-309	309	Ofen	Ofen::N	0.274630599061872	0.09727654350158	12.6374075535559	1.01657321619991	590	859	STOVE	Ofen
Dellert-2018-1016-310	310	Fußboden	Fußboden::N	0.340005830516289	0.092160694916336	12.704367533655	0.964431505900835	475	1632	FLOOR	Fußboden
Dellert-2018-1016-311	311	Tisch	Tisch::N	0.251683642545869	0.101405673610597	12.3684104428374	1.01032576599246	574	1775	TABLE	Tisch
Dellert-2018-1016-312	312	Stuhl	Stuhl::N	0.352272378532125	0.089212037875888	13.3103088395348	1.01398574327457	585	1476	CHAIR	Stuhl
Dellert-2018-1016-313	313	Wiege	Wiege::N	0.262952898098496	0.133574673142808	13.0249952318527	1.06584191489662	693	2946	CRADLE	Wiege
Dellert-2018-1016-314	314	Bett	Bett::N	0.272928190211302	0.118122487443218	13.3677251492555	1.09113714373537	740	1663	BED	Bett
Dellert-2018-1016-315	315	Regal	Regal::N	0.395783253109732	0.117459372178819	13.447396676253	0.988534739826545	518	745	SHELF	Regal
Dellert-2018-1016-316	316	Kiste	Kiste::N	0.146990004890674	0.091031925251585	12.7969845927766	1.14740745487605	824	1465	BOX	Kiste
Dellert-2018-1016-317	317	Fenster	Fenster::N	0.319820643660767	0.105959596753098	14.0102303793487	1.11318445864018	766	1375	WINDOW	Fenster
Dellert-2018-1016-318	318	Tür	Tür::N	0.40003818289024	0.093108325762907	10.5744452010145	0.697410155500237	56	1567	DOOR	Tür
Dellert-2018-1016-319	319	Tor	Tor::N	0.402790518146309	0.098254853548963	13.6684962994634	1.00433816361466	558	2940	GATE	Tor
Dellert-2018-1016-320	320	Zaun	Zaun::N	0.220997903900526	0.108462513136626	12.641133149356	1.06521520142513	689	1690	FENCE	Zaun
Dellert-2018-1016-321	321	Dach	Dach::N	0.281022655829777	0.112745948771371	12.4410791614828	0.991187525901476	524	769	ROOF	Dach
Dellert-2018-1016-322	322	Leiter	Leiter::N	0.277797240197781	0.114574309399548	14.8219153825754	1.23217402207954	915	1464	LADDER	Leiter
Dellert-2018-1016-323	323	Besen	Besen::N	0.351966657563153	0.125365402281153	13.9343051393942	1.07666052213258	710	245	BROOM	Besen
Dellert-2018-1016-324	324	Spaten	Spaten::N	0.321069180170419	0.102486106557379	12.1857808990321	0.929615827749836	390	1176	SPADE	Spaten
Dellert-2018-1016-325	325	Schaufel	Schaufel::N	0.386133605017252	0.09168009530262	12.6127160127716	0.913751356761628	352	1901	SHOVEL	Schaufel
Dellert-2018-1016-326	326	Gabel	Gabel::N	0.331900434418648	0.091885113030615	14.2083689008593	1.12212649910915	784	1302	FORK	Gabel
Dellert-2018-1016-327	327	Löffel	Löffel::N	0.345059211366436	0.097460873288966	12.6566204952089	0.9551087592911	450	1378	SPOON	Löffel
Dellert-2018-1016-328	328	Messer	Messer::N	0.337051685373909	0.102742264450132	11.3396079108836	0.830614274251845	205	1352	KNIFE	Messer
Dellert-2018-1016-329	329	Nagel	Nagel::N	0.265888170074629	0.091192768141131	12.3406281387875	0.994763460811584	534	502	NAIL (TOOL)	Nagel
Dellert-2018-1016-330	330	Netz	Netz::N	0.410632982977492	0.104573265539277	11.1158449308325	0.742014808403503	105	2963	NET	Netz
Dellert-2018-1016-331	331	Haken	Haken::N	0.329854576294742	0.092653156376569	12.2670232184075	0.929833203175484	393	1071	HOOK	Haken
Dellert-2018-1016-332	332	Griff	Griff::N	0.17948496894871	0.130724160357603	11.9678806494146	1.03525159288762	639	1254	HANDLE	Griff
Dellert-2018-1016-333	333	Schloss	Schloss::N	0.298169840291862	0.126234603837944	13.3376788218522	1.06541502592255	691	1596	LOCK	Schloss
Dellert-2018-1016-334	334	Bild	Bild::N	0.219016827585627	0.10570445884574	13.03467418005	1.10635227317794	761	3303	PICTURE (PAINTING)	Bild
Dellert-2018-1016-335	335	Figur	Figur::N	0.333001790883298	0.100549245396623	14.4260754773857	1.1429059359436	817	1945	IDOL	Figur
Dellert-2018-1016-336	336	Puppe	Puppe::N	0.19363069526928	0.132748976719315	13.3244260038321	1.15817497464086	841	1659	DOLL	Puppe
Dellert-2018-1016-337	337	Beutel	Beutel::N	0.22343534502696	0.112928886545556	12.4924114211752	1.04814933159326	661	2951	POUCH	Beutel
Dellert-2018-1016-338	338	Bündel	Bündel::N	0.262374034607515	0.11454014730614	12.3278829329283	0.996651662146071	541	2943	BUNDLE	Bündel
Dellert-2018-1016-339	339	Tasche	Tasche::N	0.115894533412234	0.124852730165216	12.8393399805271	1.1796289179817	857	2468	BAG	Tasche
Dellert-2018-1016-340	340	Eimer	Eimer::N	0.162318953855811	0.108609452081823	12.8407214117034	1.13798508270011	807	2052	BUCKET	Eimer
Dellert-2018-1016-341	341	Deckel	Deckel::N	0.358877973913513	0.092194013572583	12.6075950503048	0.937769328508318	417	2319	LID (COVER, CAP)	Deckel
Dellert-2018-1016-342	342	Geschirr	Geschirr::N	0.301006834579537	0.095437211577694	14.7823800346897	1.20733185234738	879	481	DISH	Geschirr
Dellert-2018-1016-343	343	Sack	Sack::N	0.273332967428149	0.09782368399651	11.3331733348259	0.887317662797252	299	2990	SACK	Sack
Dellert-2018-1016-344	344	Tasse	Tasse::N	0.119502906219768	0.119104286530337	13.228429153131	1.21529029971531	894	476	CUP	Tasse
Dellert-2018-1016-345	345	Topf	Topf::N	0.277821004651345	0.097686679184605	13.1442486013653	1.06438595595032	687	1462	POT	Topf
Dellert-2018-1016-346	346	Kessel	Kessel::N	0.40884914110695	0.083191760231343	12.9139300389128	0.923428776895027	370	854	KETTLE	Kessel
Dellert-2018-1016-347	347	Essen	Essen::N	0.228564754069421	0.10704950837126	12.3479257853807	1.02908429987559	624	1526	MEAL	Essen
Dellert-2018-1016-348	348	Nahrung	Nahrung::N	0.204316704923347	0.095781016442744	12.5267426677333	1.06878923234232	696	256	FOOD	Nahrung
Dellert-2018-1016-349	349	Speise	Speise::N	0.237703429462091	0.129891418825968	12.7101138551319	1.05707829899731	674			Speise
Dellert-2018-1016-350	350	Fleisch	Fleisch::N	0.321712607202872	0.121477935577223	10.6625176204851	0.776710415565923	142	634	MEAT	Fleisch
Dellert-2018-1016-351	351	Getreide	Getreide::N	0.274595334873303	0.1006541561788	14.720602762435	1.22492447485753	905			Getreide
Dellert-2018-1016-352	352	Brei	Brei::N	0.298760744052986	0.118337293360461	11.7382859003209	0.904943920384399	330	3651	MUSH (FOOD)	Brei
Dellert-2018-1016-353	353	Brot	Brot::N	0.307926518542556	0.120561720322635	11.2416548496159	0.847031618273292	232	1368	BREAD	Brot
Dellert-2018-1016-354	354	Scheibe	Scheibe::N	0.305238273963983	0.105542926049767	12.759768763396	1.00126242977201	551	2954	SLICE	Scheibe
Dellert-2018-1016-355	355	Fett	Fett::N	0.26791713989572	0.114392795292632	11.0117551125312	0.860050085346976	255	323	FAT (ORGANIC SUBSTANCE)	Fett
Dellert-2018-1016-356	356	Butter	Butter::N	0.354061473059277	0.105736949330574	11.1602730787833	0.797371982124984	165	1245	BUTTER	Butter
Dellert-2018-1016-357	357	Öl	Öl::N	0.419615047550443	0.082556786830982	11.0493008093409	0.727276538138692	92	1484	OIL (ORGANIC SUBSTANCE)	Öl
Dellert-2018-1016-358	358	Salz	Salz::N	0.504592944425609	0.067628325178094	10.463506286272	0.592216978644148	14	1274	SALT	Salz
Dellert-2018-1016-359	359	Suppe	Suppe::N	0.269327306707583	0.09162321260156	11.7322471359047	0.930830137553647	399	1547	SOUP	Suppe
Dellert-2018-1016-360	360	Honig	Honig::N	0.4302026246049	0.089539469631493	11.3476657427676	0.747584212132355	109	942	HONEY	Honig
Dellert-2018-1016-361	361	Milch	Milch::N	0.452367591772887	0.093516130939897	11.1997251778607	0.712841685190476	76	635	MILK	Milch
Dellert-2018-1016-362	362	Tee	Tee::N	0.063405738923513	0.104420014808304	9.7266632322	0.915601158188838	356	1373	TEA	Tee
Dellert-2018-1016-363	363	Leder	Leder::N	0.413195572442262	0.094854925483182	11.3766185961923	0.765785844421195	127	629	LEATHER	Leder
Dellert-2018-1016-364	364	Wolle	Wolle::N	0.421211814932657	0.088152322100462	10.514114426687	0.672320809229312	46	964	WOOL	Wolle
Dellert-2018-1016-365	365	Stoff	Stoff::N	0.271239172029651	0.114076343021372	12.6442875546835	1.02031350064166	596	1616	CLOTH	Stoff
Dellert-2018-1016-366	366	Nadel	Nadel::N	0.429035940540251	0.100665343848867	11.5567509935125	0.769542752865024	134	1382	NEEDLE (FOR SEWING)	Nadel
Dellert-2018-1016-367	367	Faden	Faden::N	0.334035198603765	0.109659959160616	11.0501969549789	0.804388016754497	179	1161	THREAD	Faden
Dellert-2018-1016-368	368	Knopf	Knopf::N	0.269780214049517	0.124147116630964	12.8162570191703	1.03882350927246	644	757	BUTTON	Knopf
Dellert-2018-1016-369	369	Knoten	Knoten::N	0.362181706717821	0.110540483259439	12.499320151194	0.923968479073357	373	760	KNOT	Knoten
Dellert-2018-1016-370	370	Farbe	Farbe::N	0.279424565160699	0.116856664657847	12.2250475226457	0.971022643619939	488	647	PAINT (PIGMENTS)	Farbe
Dellert-2018-1016-371	371	Kleidung	Kleidung::N	0.328826015718308	0.099358855229167	13.9113560515386	1.09519219100738	744	1895	CLOTHES	Kleidung
Dellert-2018-1016-372	372	Hemd	Hemd::N	0.292842751618722	0.10600824549524	13.2991009532376	1.06635161886691	694	1622	SHIRT	Hemd
Dellert-2018-1016-373	373	Kragen	Kragen::N	0.338602036306644	0.097068648943695	13.9304149015982	1.08829965748384	734	2012	COLLAR	Kragen
Dellert-2018-1016-374	374	Ärmel	Ärmel::N	0.37955487165874	0.105710009890513	12.3918483355536	0.897585449062497	315	2953	SLEEVE	Ärmel
