ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	FAMILY_FREQUENCY	LANGUAGE_FREQUENCY	WORD_FREQUENCY	RANK	COMMUNITY	CENTRAL_CONCEPT	DEGREE	WEIGHTED_FAMILY_DEGREE	WEIGHTED_LANGUAGE_DEGREE
Rzymski-2020-1624-669	669	HURRY	754	HURRY	74	469	655	669	43	IMMEDIATELY	3	27	69
Rzymski-2020-1624-670	670	HE-GOAT	2475	MALE GOAT	39	451	483	670	72	GOAT	3	23	39
Rzymski-2020-1624-671	671	HEN	1514	HEN	64	703	805	671	137	CHICKEN	3	46	94
Rzymski-2020-1624-672	672	HIP	1745	HIP	68	503	609	672	24	LEG	3	34	121
Rzymski-2020-1624-673	673	HOOK	1071	HOOK	62	597	724	673	60	FISHNET	3	27	62
Rzymski-2020-1624-674	674	HORN (ANATOMY)	1393	HORN (ANATOMY)	121	1244	1357	674	75	BRASS INSTRUMENT (HORN OR TRUMPET)	3	20	46
Rzymski-2020-1624-675	675	HOST	1545	HOST	41	352	424	675	27	KING	3	18	100
Rzymski-2020-1624-676	676	INTENTION	1162	INTENTION	44	272	453	676	30	MIND	3	24	69
Rzymski-2020-1624-677	677	KETTLE	854	KETTLE	55	397	463	677	39	BOWL	3	35	61
Rzymski-2020-1624-678	678	KICK	1135	KICK	66	597	697	678	16	KILL	3	13	18
Rzymski-2020-1624-679	679	KID	1972	YOUNG GOAT (KID)	37	333	416	679	72	GOAT	3	10	13
Rzymski-2020-1624-680	680	LIVER	1224	LIVER	147	2102	2300	680	26	HEART	3	15	30
Rzymski-2020-1624-681	681	LUNG	688	LUNG	78	1144	1255	681	26	HEART	3	14	23
Rzymski-2020-1624-682	682	MARE	938	MARE	49	309	341	682	116	HORSE	3	17	27
Rzymski-2020-1624-683	683	MAT	195	MAT	65	773	930	683	152	MAT	3	19	31
Rzymski-2020-1624-684	684	MEET	1831	MEET	76	803	1017	684	64	SEE	3	50	73
Rzymski-2020-1624-685	685	MISS (A TARGET)	161	MISS (A TARGET)	55	302	366	685	23	FAULT	3	16	20
Rzymski-2020-1624-686	686	MOUNTAIN OR HILL	2118	MOUNTAIN OR HILL	67	373	676	686	117	STONE OR ROCK	3	19	31
Rzymski-2020-1624-687	687	NASAL MUCUS (SNOT)	208	NASAL MUCUS (SNOT)	65	585	681	687	79	NOSE	3	21	35
Rzymski-2020-1624-688	688	MUTE	1666	MUTE	57	403	438	688	109	STUPID	3	14	18
Rzymski-2020-1624-689	689	NAME	1405	NAME	177	2488	2780	689	135	LOUSE	3	15	26
Rzymski-2020-1624-690	690	NEAR	1942	NEAR	110	1678	2002	690	10	EDGE	3	24	107
Rzymski-2020-1624-691	691	NIPPLE	796	NIPPLE	61	334	410	691	131	BREAST	3	45	78
Rzymski-2020-1624-692	692	MIDDAY	12	MIDDAY	82	605	675	692	45	FOOD	3	12	26
Rzymski-2020-1624-693	693	NUT	191	NUT	43	277	320	693	11	GRAIN	3	19	22
Rzymski-2020-1624-694	694	OAT	60	OAT	30	315	392	694	11	GRAIN	3	10	22
Rzymski-2020-1624-695	695	OBSCURE	1764	OBSCURE	39	263	336	695	21	DARKNESS	3	19	38
Rzymski-2020-1624-696	696	OINTMENT	1926	OINTMENT	47	275	338	696	139	OIL (ORGANIC SUBSTANCE)	3	20	31
Rzymski-2020-1624-697	697	OX	1169	OX	47	427	539	697	76	CATTLE	3	31	117
Rzymski-2020-1624-698	698	PAINT (PIGMENTS)	647	PAINT (PIGMENTS)	64	432	524	698	132	DYE	3	30	158
Rzymski-2020-1624-699	699	PINCH	378	PINCH	62	456	640	699	9	RUB	3	18	55
Rzymski-2020-1624-700	700	PREGNANT	1123	PREGNANT	69	658	1017	700	42	EXPENSIVE	3	20	43
Rzymski-2020-1624-701	701	PRICE	657	PRICE	65	564	631	701	42	EXPENSIVE	3	25	41
Rzymski-2020-1624-702	702	PROMISE	1675	PROMISE	60	488	577	702	180	PROMISE	3	18	21
Rzymski-2020-1624-703	703	PUSH	1452	PUSH	104	1486	1826	703	9	RUB	3	18	33
Rzymski-2020-1624-704	704	PUT ON	158	PUT ON	74	646	796	704	33	CLOTHES	3	18	36
Rzymski-2020-1624-705	705	REMEMBER	707	REMEMBER	71	763	898	705	30	MIND	3	27	34
Rzymski-2020-1624-706	706	ROAST OR FRY	2146	ROAST OR FRY	65	353	556	706	35	COOK (SOMETHING)	3	32	122
Rzymski-2020-1624-707	707	ROUND	1395	ROUND	128	1224	1399	707	122	CIRCLE	3	43	86
Rzymski-2020-1624-708	708	ROW	1849	ROW	62	393	460	708	80	OAR	3	18	25
Rzymski-2020-1624-709	709	SAIL	787	SAIL	35	270	314	709	69	BATHE	3	17	126
Rzymski-2020-1624-710	710	SECOND	1384	SECOND	56	465	538	710	41	TWO	3	10	12
Rzymski-2020-1624-711	711	SEND	1127	SEND	75	646	845	711	165	SEND	3	30	73
Rzymski-2020-1624-712	712	SEW	1457	SEW	101	1390	1710	712	56	SEW	3	18	62
Rzymski-2020-1624-713	713	SHALLOW	193	SHALLOW	59	531	606	713	70	LOW	3	22	33
Rzymski-2020-1624-714	714	SHUT	1046	SHUT	75	769	981	714	93	HIDE (CONCEAL)	3	30	55
Rzymski-2020-1624-715	715	SICK	1847	SICK	94	1119	1532	715	31	WOUND	3	32	129
Rzymski-2020-1624-716	716	SLOW	701	SLOW	75	981	1177	716	21	DARKNESS	3	26	71
Rzymski-2020-1624-717	717	STALLION	936	STALLION	46	304	351	717	116	HORSE	3	19	41
Rzymski-2020-1624-718	718	QUARREL	1848	QUARREL	57	526	821	718	114	BATTLE	3	34	65
Rzymski-2020-1624-719	719	THRESH	285	THRESH	44	291	354	719	16	KILL	3	21	24
Rzymski-2020-1624-720	720	TIDE	891	TIDE	23	164	227	720	107	TIDE	3	11	45
Rzymski-2020-1624-721	721	TOMORROW	1329	TOMORROW	118	1668	1773	721	120	DAWN	3	36	135
Rzymski-2020-1624-722	722	UDDER	154	UDDER	48	376	433	722	131	BREAST	3	62	110
Rzymski-2020-1624-723	723	BLOOD VESSEL	525	BLOOD VESSEL	60	333	416	723	22	THREAD	3	17	27
Rzymski-2020-1624-724	724	VINE	343	VINE	73	642	746	724	22	THREAD	3	21	33
Rzymski-2020-1624-725	725	VULTURE	1185	VULTURE	56	363	401	725	159	VULTURE	3	19	76
Rzymski-2020-1624-726	726	WAKE UP	1602	WAKE UP	81	750	912	726	44	GO UP (ASCEND)	3	20	47
Rzymski-2020-1624-727	727	MANNER	488	MANNER	38	269	412	727	138	ROAD	3	22	49
Rzymski-2020-1624-728	728	WHEAT	1077	WHEAT	43	506	651	728	11	GRAIN	3	13	32
Rzymski-2020-1624-729	729	WHY	1270	WHY	75	565	705	729	55	HOW	3	26	60
Rzymski-2020-1624-730	730	WINE	1524	WINE	45	430	475	730	164	ALCOHOL (FERMENTED DRINK)	3	24	43
Rzymski-2020-1624-731	731	WRIST	799	WRIST	65	383	419	731	18	ARM	3	20	28
Rzymski-2020-1624-732	732	YAM	410	YAM	76	842	1139	732	149	YAM	3	26	88
Rzymski-2020-1624-733	733	MOON	1313	MOON	165	2529	2868	733	176	MOON	3	81	373
Rzymski-2020-1624-734	734	RAIN (PRECIPITATION)	658	RAIN (PRECIPITATION)	95	1225	1392	734	29	WATER	3	19	47
Rzymski-2020-1624-735	735	IN FRONT OF	1883	IN FRONT OF	75	498	638	735	78	FIRST	3	41	137
Rzymski-2020-1624-736	736	OUTSIDE	762	OUTSIDE	75	788	937	736	57	BACK	3	14	21
Rzymski-2020-1624-737	737	MORNING	1339	MORNING	104	1348	1487	737	120	DAWN	3	51	105
Rzymski-2020-1624-738	738	PIG	1337	PIG	164	1961	2367	738	148	PIG	3	29	128
Rzymski-2020-1624-739	739	BIRD	937	BIRD	193	2641	3098	739	137	CHICKEN	3	35	107
Rzymski-2020-1624-740	740	BEE	665	BEE	74	957	1124	740	51	BEESWAX	3	39	60
Rzymski-2020-1624-741	741	FLY (INSECT)	1504	FLY (INSECT)	110	1403	1771	741	126	MOSQUITO	3	18	31
Rzymski-2020-1624-742	742	TONGUE	1205	TONGUE	167	2550	2846	742	5	SPEAK	3	19	186
Rzymski-2020-1624-743	743	KNIFE	1352	KNIFE	110	1557	1855	743	101	KNIFE (FOR EATING)	3	66	297
Rzymski-2020-1624-744	744	BROOM	245	BROOM	76	862	994	744	89	FORK	3	13	19
Rzymski-2020-1624-745	745	TABLE	1775	TABLE	62	577	648	745	124	BOARD	3	18	35
Rzymski-2020-1624-746	746	LOCK	1596	LOCK	55	496	557	746	160	LATCH	3	41	63
Rzymski-2020-1624-747	747	PAPER	648	PAPER	62	520	544	747	134	LETTER	3	42	85
Rzymski-2020-1624-748	748	DANCE	1879	DANCE	101	1412	1808	748	118	SING	3	18	43
Rzymski-2020-1624-749	749	STORY	2060	STORY	24	234	263	749	154	STORY	3	11	24
Rzymski-2020-1624-750	750	STRIKE (SOMETHING)	3309	STRIKE (SOMETHING)	20	164	184	750	88	CHIME (ACTION)	3	22	56
Rzymski-2020-1624-751	751	PILE UP	1576	PILE UP	59	499	793	751	65	TIE	3	20	91
Rzymski-2020-1624-752	752	LIGHT (IGNITE)	737	LIGHT (IGNITE)	77	518	738	752	35	COOK (SOMETHING)	3	32	77
Rzymski-2020-1624-753	753	FINE OR THIN	2157	FINE OR THIN	20	143	174	753	68	NARROW	3	14	35
Rzymski-2020-1624-754	754	LIGHT (WEIGHT)	1052	LIGHT (WEIGHT)	67	780	856	754	194	LIGHT (WEIGHT)	3	21	115
Rzymski-2020-1624-755	755	THREE	492	THREE	134	1725	1887	755	41	TWO	3	12	17
Rzymski-2020-1624-756	756	AXE	677	AXE	102	1428	1812	756	157	AXE	3	31	150
Rzymski-2020-1624-757	757	BEARD	678	BEARD	91	1163	1235	757	82	JAW	3	23	80
Rzymski-2020-1624-758	758	BEER	1639	BEER	42	391	457	758	164	ALCOHOL (FERMENTED DRINK)	3	24	39
Rzymski-2020-1624-759	759	BOW	994	BOW	95	1538	1677	759	97	BOW	3	29	69
Rzymski-2020-1624-760	760	BULL	1008	BULL	57	803	1074	760	76	CATTLE	3	35	126
Rzymski-2020-1624-761	761	CHEEK	1730	CHEEK	88	1043	1183	761	82	JAW	3	26	50
Rzymski-2020-1624-762	762	HUNGER	1864	HUNGER	71	633	718	762	153	HUNGER	3	30	98
Rzymski-2020-1624-763	763	MILK	635	MILK	88	1253	1579	763	131	BREAST	3	40	177
Rzymski-2020-1624-764	764	ROOSTER	1511	ROOSTER	65	856	1009	764	137	CHICKEN	3	33	57
Rzymski-2020-1624-765	765	VEIN	1924	VEIN	30	625	677	765	22	THREAD	3	14	39
Rzymski-2020-1624-766	766	SHIN	186	SHIN	18	264	286	766	24	LEG	3	18	53
Rzymski-2020-1624-767	767	AFTERNOON	1807	AFTERNOON	88	711	821	767	21	DARKNESS	3	38	62
Rzymski-2020-1624-768	768	SILVER	759	SILVER	64	754	819	768	168	SILVER	3	40	153
Rzymski-2020-1624-769	769	IRON	621	IRON	64	889	955	769	101	KNIFE (FOR EATING)	3	13	24
Rzymski-2020-1624-770	770	GOURD	411	GOURD	60	635	838	770	39	BOWL	3	25	128
Rzymski-2020-1624-771	771	SKIN (OF FRUIT)	2373	SKIN (OF FRUIT)	19	128	146	771	37	SKIN	3	18	45
Rzymski-2020-1624-772	772	CANDLE	1273	CANDLE	54	481	539	772	2	POST	3	24	30
Rzymski-2020-1624-773	773	GLASS	604	GLASS	56	431	474	773	94	GLASS	3	30	77
Rzymski-2020-1624-774	774	OLD WOMAN	907	OLD WOMAN	90	791	918	774	50	OLD	3	55	102
Rzymski-2020-1624-775	775	AFFAIR	2214	AFFAIR	18	231	330	775	38	WORK (LABOUR)	3	17	61
Rzymski-2020-1624-776	776	STAND UP	570	STAND UP	26	260	283	776	44	GO UP (ASCEND)	3	15	32
Rzymski-2020-1624-777	777	WORK (ACTIVITY)	1086	WORK (ACTIVITY)	33	495	559	777	38	WORK (LABOUR)	3	14	25
Rzymski-2020-1624-778	778	NO	1269	NO	109	853	1151	778	54	NOT	3	31	51
Rzymski-2020-1624-779	779	COLD (OF WEATHER)	2483	COLD (OF WEATHER)	30	348	450	779	48	COLD	3	17	36
Rzymski-2020-1624-780	780	THIN (SLIM)	1400	THIN (SLIM)	40	410	462	780	68	NARROW	3	14	23
Rzymski-2020-1624-781	781	NOT	1240	NOT	99	857	1070	781	54	NOT	3	25	42
Rzymski-2020-1624-782	782	OTHER	197	OTHER	58	532	649	782	99	OTHER	3	11	17
Rzymski-2020-1624-783	783	ABOVE	1741	ABOVE	35	392	470	783	28	HIGH	3	19	28
Rzymski-2020-1624-784	784	PATH OR ROAD	2457	PATH OR ROAD	92	926	1132	784	138	ROAD	3	33	87
Rzymski-2020-1624-785	785	WE (EXCLUSIVE)	1130	WE (EXCLUSIVE)	48	705	800	785	128	WE (INCLUSIVE)	3	44	182
Rzymski-2020-1624-786	786	FISHHOOK	1074	FISHHOOK	72	703	776	786	60	FISHNET	3	25	58
Rzymski-2020-1624-787	787	WITH	1340	WITH	43	293	416	787	71	IF	3	18	101
Rzymski-2020-1624-788	788	FISHNET	388	FISHNET	67	473	561	788	60	FISHNET	3	25	46
Rzymski-2020-1624-789	789	LAST (ENDURE)	1186	LAST (ENDURE)	52	302	383	789	15	DWELL (LIVE, RESIDE)	3	9	11
Rzymski-2020-1624-790	790	BESIDE	1816	BESIDE	65	345	468	790	10	EDGE	3	29	111
Rzymski-2020-1624-791	791	AFTER	1685	AFTER	65	448	574	791	57	BACK	3	36	105
Rzymski-2020-1624-792	792	LAND (DESCEND)	1922	LAND (DESCEND)	45	249	336	792	3	GO	3	20	22
Rzymski-2020-1624-793	793	DIVE	119	DIVE	67	421	488	793	81	SINK (DESCEND)	3	22	31
Rzymski-2020-1624-794	794	PAINTING	2001	PAINTING	67	424	551	794	132	DYE	3	30	77
Rzymski-2020-1624-795	795	NETBAG	293	NETBAG	62	612	673	795	60	FISHNET	3	21	42
Rzymski-2020-1624-796	796	HOLLOW OUT	46	HOLLOW OUT	56	412	532	796	7	CUT	3	35	80
Rzymski-2020-1624-797	797	PULL OFF (SKIN)	291	PULL OFF (SKIN)	60	366	450	797	9	RUB	3	34	64
Rzymski-2020-1624-798	798	STAB TO DEATH	3189	STAB TO DEATH	60	326	448	798	7	CUT	3	15	29
Rzymski-2020-1624-799	799	CUT DOWN	355	CUT DOWN	61	420	526	799	7	CUT	3	36	71
Rzymski-2020-1624-800	800	FORKED BRANCH	409	FORKED BRANCH	53	282	311	800	89	FORK	3	22	60
Rzymski-2020-1624-801	801	SMOKE (INHALE)	1689	SMOKE (INHALE)	61	381	488	801	47	DRINK	3	26	57
Rzymski-2020-1624-802	802	SOW SEEDS	748	SOW SEEDS	56	653	875	802	146	CULTIVATE	3	49	83
Rzymski-2020-1624-803	803	GARDEN	586	GARDEN	77	1131	1307	803	25	PASTURE	3	29	57
Rzymski-2020-1624-804	804	RIDGEPOLE	280	RIDGEPOLE	45	335	375	804	2	POST	3	23	72
Rzymski-2020-1624-805	805	LATCH	1012	LATCH	34	261	332	805	160	LATCH	3	22	27
Rzymski-2020-1624-806	806	HEADBAND	330	HEADBAND	49	281	439	806	181	HEADGEAR	3	14	29
Rzymski-2020-1624-807	807	NECKLACE	1961	NECKLACE	65	432	555	807	83	NECKLACE	3	31	47
Rzymski-2020-1624-808	808	OVEN	1143	OVEN	45	481	577	808	151	FIREPLACE	3	27	147
Rzymski-2020-1624-809	809	COMMON COLD (DISEASE)	102	COMMON COLD (DISEASE)	57	534	654	809	79	NOSE	3	20	30
Rzymski-2020-1624-810	810	DROWNED	3187	DROWNED	48	277	350	810	81	SINK (DESCEND)	3	22	31
Rzymski-2020-1624-811	811	FLESH	2259	FLESH	68	484	547	811	105	FISH	3	59	293
Rzymski-2020-1624-812	812	EWE	1345	EWE	41	268	306	812	72	GOAT	3	29	108
Rzymski-2020-1624-813	813	SPRING OR WELL	2144	SPRING OR WELL	69	366	653	813	63	HOLE	3	12	17
Rzymski-2020-1624-814	814	FOR A LONG TIME	418	FOR A LONG TIME	68	441	536	814	28	HIGH	3	16	46
Rzymski-2020-1624-815	815	SPRINGTIME	1537	SPRINGTIME	59	565	709	815	91	SUMMER	3	13	34
Rzymski-2020-1624-816	816	SNIFF	375	SNIFF	53	310	384	816	110	STINKING	3	45	132
Rzymski-2020-1624-817	817	BAD LUCK	56	BAD LUCK	48	373	547	817	52	GRIEF	3	14	25
Rzymski-2020-1624-818	818	PITY	1141	PITY	52	310	414	818	52	GRIEF	3	16	22
Rzymski-2020-1624-819	819	BRASS INSTRUMENT (HORN OR TRUMPET)	2136	BRASS INSTRUMENT (HORN OR TRUMPET)	46	336	423	819	75	BRASS INSTRUMENT (HORN OR TRUMPET)	3	22	59
Rzymski-2020-1624-820	820	NATIVE COUNTRY	89	NATIVE COUNTRY	43	273	382	820	8	EARTH (SOIL)	3	24	39
Rzymski-2020-1624-821	821	SWORD	1535	SWORD	41	599	768	821	101	KNIFE (FOR EATING)	3	22	38
Rzymski-2020-1624-822	822	RETREAT	421	RETREAT	48	356	426	822	90	RUN	3	35	46
Rzymski-2020-1624-823	823	ADJUDICATE	1818	ADJUDICATE	39	367	473	823	23	FAULT	3	22	41
Rzymski-2020-1624-824	824	TEMPLE	911	TEMPLE	46	352	504	824	140	TEMPLE	3	15	21
Rzymski-2020-1624-825	825	PRAY	24	PRAY	61	457	588	825	136	ASK (REQUEST)	3	24	82
Rzymski-2020-1624-826	826	HEAVEN	1565	HEAVEN	56	295	378	826	77	TIME	3	47	124
Rzymski-2020-1624-827	827	HEAT	612	HEAT	22	173	200	827	115	HOT	3	20	34
Rzymski-2020-1624-828	828	LAIR	2949	LAIR	20	119	135	828	63	HOLE	3	16	35
Rzymski-2020-1624-829	829	PIT (POTHOLE)	2539	PIT (POTHOLE)	20	105	123	829	63	HOLE	3	14	21
Rzymski-2020-1624-830	830	NOISE	1182	NOISE	22	116	151	830	5	SPEAK	3	13	19
Rzymski-2020-1624-831	831	TONE (MUSIC)	2995	TONE (MUSIC)	21	101	114	831	5	SPEAK	3	23	63
Rzymski-2020-1624-832	832	PIECE	594	PIECE	35	145	186	832	92	HALF	3	24	45
Rzymski-2020-1624-833	833	GAP (DISTANCE)	2948	GAP (DISTANCE)	17	99	115	833	167	GAP (DISTANCE)	3	22	60
Rzymski-2020-1624-834	834	SPACE (AVAILABLE)	3006	SPACE (AVAILABLE)	19	101	112	834	167	GAP (DISTANCE)	3	20	46
Rzymski-2020-1624-835	835	BUSINESS	2931	BUSINESS	16	91	109	835	38	WORK (LABOUR)	3	16	38
Rzymski-2020-1624-836	836	INSTANTLY (IMMEDIATELY)	2916	INSTANTLY (IMMEDIATELY)	20	106	136	836	43	IMMEDIATELY	3	10	15
Rzymski-2020-1624-837	837	HAPPEN	248	HAPPEN	18	101	118	837	106	BECOME	3	17	43
Rzymski-2020-1624-838	838	RING (MAKE SOUND)	2875	RING (MAKE SOUND)	19	102	112	838	88	CHIME (ACTION)	3	19	62
Rzymski-2020-1624-839	839	HALT (STOP)	2880	HALT (STOP)	20	123	157	839	44	GO UP (ASCEND)	3	17	21
Rzymski-2020-1624-840	840	VISIBLE	1868	VISIBLE	18	97	102	840	102	SEEM	3	14	42
Rzymski-2020-1624-841	841	PRODUCE	2886	PRODUCE	20	105	129	841	38	WORK (LABOUR)	3	30	62
Rzymski-2020-1624-842	842	TURN AROUND	1444	TURN AROUND	22	184	213	842	46	TWIST (AROUND)	3	17	49
Rzymski-2020-1624-843	843	KNOCK	2396	KNOCK	24	284	434	843	88	CHIME (ACTION)	3	22	37
Rzymski-2020-1624-844	844	JOG (SOMETHING)	2899	JOG (SOMETHING)	18	98	115	844	113	SHAKE	3	19	49
Rzymski-2020-1624-845	845	SWING (SOMETHING)	2901	SWING (SOMETHING)	20	103	122	845	113	SHAKE	3	20	33
Rzymski-2020-1624-846	846	SPOIL (SOMEBODY OR SOMETHING)	92	SPOIL (SOMEBODY OR SOMETHING)	20	104	117	846	112	DESTROY	3	17	28
Rzymski-2020-1624-847	847	STRIKE (SOMEONE)	3308	STRIKE (SOMEONE)	21	106	147	847	88	CHIME (ACTION)	3	23	58
Rzymski-2020-1624-848	848	BOIL (SOMETHING)	2492	BOIL (SOMETHING)	22	115	139	848	35	COOK (SOMETHING)	3	18	46
Rzymski-2020-1624-849	849	CAR	1111	CAR	25	113	125	849	127	CAR	3	16	16
Rzymski-2020-1624-850	850	FEMALE (OF PERSON)	2260	FEMALE (OF PERSON)	24	52	58	850	111	WOMAN	3	32	43
Rzymski-2020-1624-851	851	PRESIDENT	899	PRESIDENT	20	32	38	851	27	KING	3	10	10
Rzymski-2020-1624-852	852	LIBERATE	37	LIBERATE	21	34	40	852	74	LET GO OR SET FREE	3	17	20
Rzymski-2020-1624-853	853	SIBLING'S CHILD	173	SIBLING'S CHILD	15	70	109	853	4	SON	3	16	23
Rzymski-2020-1624-854	854	DEAD	1625	DEAD	25	66	72	854	66	DIE	3	19	24
Rzymski-2020-1624-855	855	ADZE	290	ADZE	39	317	364	855	157	AXE	2	11	76
Rzymski-2020-1624-856	856	ONLY	1580	ONLY	77	497	822	856	99	OTHER	2	19	94
Rzymski-2020-1624-857	857	ANCESTORS	1669	ANCESTORS	60	422	507	857	50	OLD	2	6	6
Rzymski-2020-1624-858	858	ANKLE	803	ANKLE	62	511	577	858	24	LEG	2	11	23
Rzymski-2020-1624-859	859	STINGY	1774	STINGY	70	474	681	859	141	ENVY	2	15	86
Rzymski-2020-1624-860	860	AWL	278	AWL	43	313	348	860	96	NEEDLE (FOR SEWING)	2	8	9
Rzymski-2020-1624-861	861	BAIT	2013	BAIT	45	323	393	861	45	FOOD	2	8	9
Rzymski-2020-1624-862	862	BEESWAX	1931	BEESWAX	52	425	472	862	2	POST	2	10	22
Rzymski-2020-1624-863	863	BEGGAR	1934	BEGGAR	49	302	376	863	173	BEGGAR	2	9	17
Rzymski-2020-1624-864	864	BETRAY	1902	BETRAY	48	335	423	864	175	PERJURY	2	13	31
Rzymski-2020-1624-865	865	BLUNT	379	BLUNT	81	1068	1230	865	109	STUPID	2	10	26
Rzymski-2020-1624-866	866	BOAR	1348	BOAR (MALE PIG)	49	397	477	866	148	PIG	2	17	65
Rzymski-2020-1624-867	867	BOAST	101	BOAST	56	532	744	867	172	BOAST	2	15	25
Rzymski-2020-1624-868	868	BORE	1501	BORE	56	341	441	868	7	CUT	2	18	32
Rzymski-2020-1624-869	869	BRAVE	3	BRAVE	56	370	530	869	73	HARD	2	15	50
Rzymski-2020-1624-870	870	CALF	1989	CALF	57	776	936	870	76	CATTLE	2	6	6
Rzymski-2020-1624-871	871	CALM	3820	CALM (OF SEA)	45	265	337	871	143	BE SILENT	2	18	58
Rzymski-2020-1624-872	872	PRISONER	1072	PRISONER	52	285	434	872	156	PRISONER	2	13	28
Rzymski-2020-1624-873	873	CARPENTER	1042	CARPENTER	40	356	390	873	196	CARPENTER	2	6	9
Rzymski-2020-1624-874	874	CAST	211	CAST	27	230	260	874	155	POUR	2	14	73
Rzymski-2020-1624-875	875	CHEAP	1887	CHEAP	62	679	751	875	194	LIGHT (WEIGHT)	2	13	22
Rzymski-2020-1624-876	876	CHEST	1592	CHEST	96	1426	1727	876	131	BREAST	2	32	99
Rzymski-2020-1624-877	877	CHISEL	1979	CHISEL	35	311	367	877	96	NEEDLE (FOR SEWING)	2	6	6
Rzymski-2020-1624-878	878	CLEVER	1310	CLEVER	60	455	638	878	241	CLEVER	2	21	95
Rzymski-2020-1624-879	879	COLLARBONE	1994	COLLARBONE	47	272	295	879	57	BACK	2	9	13
Rzymski-2020-1624-880	880	COOKED	269	COOKED	65	674	731	880	85	RIPE	2	33	87
Rzymski-2020-1624-881	881	COTTON	1850	COTTON	67	561	635	881	22	THREAD	2	10	12
Rzymski-2020-1624-882	882	COUGH	879	COUGH	103	1181	1312	882	79	NOSE	2	6	6
Rzymski-2020-1624-883	883	CROOKED	297	CROOKED	70	628	770	883	46	TWIST (AROUND)	2	18	50
Rzymski-2020-1624-884	884	CUSTOM	1747	CUSTOM	47	313	426	884	138	ROAD	2	19	35
Rzymski-2020-1624-885	885	DANGER	1810	DANGER	52	296	356	885	52	GRIEF	2	9	55
Rzymski-2020-1624-886	886	DEBT	1914	DEBT	48	300	348	886	187	DEBT	2	14	24
Rzymski-2020-1624-887	887	DEFEAT	782	DEFEAT	45	352	423	887	244	DEFEAT	2	11	34
Rzymski-2020-1624-888	888	SHIT (DEFECATE)	676	SHIT (DEFECATE)	75	657	861	888	145	SHIT (DEFECATE)	2	8	37
Rzymski-2020-1624-889	889	DRY	1398	DRY	154	2153	2571	889	54	NOT	2	7	20
Rzymski-2020-1624-890	890	EMBERS	67	EMBERS	64	455	527	890	240	CHARCOAL	2	41	71
Rzymski-2020-1624-891	891	EMPTY	1624	EMPTY	81	1002	1143	891	54	NOT	2	8	12
Rzymski-2020-1624-892	892	ALL	98	ALL	136	1918	2478	892	13	MANY	2	18	48
Rzymski-2020-1624-893	893	EXTINGUISH	127	EXTINGUISH	63	577	688	893	16	KILL	2	18	37
Rzymski-2020-1624-894	894	EYELASH	1540	EYELASH	68	483	523	894	182	EYELASH	2	27	103
Rzymski-2020-1624-895	895	EYELID	17	EYELID	59	324	355	895	182	EYELASH	2	14	40
Rzymski-2020-1624-896	896	FAMINE	199	FAMINE	52	296	350	896	153	HUNGER	2	22	87
Rzymski-2020-1624-897	897	FEVER	1534	FEVER	67	586	727	897	115	HOT	2	20	26
Rzymski-2020-1624-898	898	FOLLOW	1085	FOLLOW	63	672	962	898	158	HUNT	2	29	56
Rzymski-2020-1624-899	899	FORGET	1523	FORGET	82	956	1077	899	188	MISPLACE	2	9	10
Rzymski-2020-1624-900	900	FORGIVE	1528	FORGIVE	57	371	465	900	74	LET GO OR SET FREE	2	9	10
Rzymski-2020-1624-901	901	GIVE BACK	85	GIVE BACK	51	333	412	901	46	TWIST (AROUND)	2	12	17
Rzymski-2020-1624-902	902	GUEST	1782	GUEST	59	727	842	902	27	KING	2	10	26
Rzymski-2020-1624-903	903	HANG UP	357	HANG UP	80	559	665	903	133	PUT	2	12	30
Rzymski-2020-1624-904	904	INJURE	44	INJURE	27	63	80	904	112	DESTROY	2	8	10
Rzymski-2020-1624-905	905	HEADGEAR	2130	HEADGEAR	66	353	485	905	181	HEADGEAR	2	12	23
Rzymski-2020-1624-906	906	HAVE SEX	549	COPULATE	61	332	460	906	36	SLEEP	2	9	9
Rzymski-2020-1624-907	907	HELMET	1680	HELMET	29	259	339	907	181	HEADGEAR	2	9	14
Rzymski-2020-1624-908	908	HOPE	1092	HOPE	39	297	396	908	119	WANT	2	11	39
Rzymski-2020-1624-909	909	HOW MUCH	531	HOW MUCH	74	621	711	909	235	HOW MANY PIECES	2	44	194
Rzymski-2020-1624-910	910	IF	1459	IF	70	689	943	910	55	HOW	2	15	26
Rzymski-2020-1624-911	911	JEWEL	1029	JEWEL	25	229	328	911	117	STONE OR ROCK	2	9	13
Rzymski-2020-1624-912	912	HAPPY	1495	HAPPY	67	570	886	912	20	CORRECT (RIGHT)	2	8	8
Rzymski-2020-1624-913	913	KISS	578	KISS	72	610	719	913	47	DRINK	2	14	51
Rzymski-2020-1624-914	914	LAGOON	623	LAGOON	53	199	232	914	29	WATER	2	38	56
Rzymski-2020-1624-915	915	LAUGH	1355	LAUGH	123	1717	1858	915	177	LAUGH	2	29	75
Rzymski-2020-1624-916	916	LAW	1062	LAW	42	303	422	916	138	ROAD	2	10	16
Rzymski-2020-1624-917	917	LAZY	1564	LAZY	82	914	1097	917	67	WEAK	2	13	25
