ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH
Wiktionary-2003-207-136	1456	THROW	136	to throw
Wiktionary-2003-207-137	1917	TIE	137	to tie
Wiktionary-2003-207-138	1457	SEW	138	to sew
Wiktionary-2003-207-139	1420	COUNT	139	to count
Wiktionary-2003-207-140	1458	SAY	140	to say
Wiktionary-2003-207-141	1261	SING	141	to sing
Wiktionary-2003-207-142	1413	PLAY	142	to play
Wiktionary-2003-207-143	1574	FLOAT	143	to float
Wiktionary-2003-207-144	2003	FLOW	144	to flow
Wiktionary-2003-207-145	1431	FREEZE	145	to freeze
Wiktionary-2003-207-146	1573	SWELL	146	to swell
Wiktionary-2003-207-147	1343	SUN	147	sun
Wiktionary-2003-207-148	1313	MOON	148	moon
Wiktionary-2003-207-149	1430	STAR	149	star
Wiktionary-2003-207-150	948	WATER	150	water
Wiktionary-2003-207-151	1253	RAIN (RAINING)	151	to rain
Wiktionary-2003-207-152	666	RIVER	152	river
Wiktionary-2003-207-153	624	LAKE	153	lake
Wiktionary-2003-207-154	1474	SEA	154	sea (as in ocean)
Wiktionary-2003-207-155	1274	SALT	155	salt
Wiktionary-2003-207-156	857	STONE	156	stone
Wiktionary-2003-207-157	671	SAND	157	sand
Wiktionary-2003-207-158	2	DUST	158	dust
Wiktionary-2003-207-159	1228	EARTH (SOIL)	159	earth (as in soil)
Wiktionary-2003-207-160	1489	CLOUD	160	cloud
Wiktionary-2003-207-161	249	FOG	161	fog
Wiktionary-2003-207-162	1732	SKY	162	sky
Wiktionary-2003-207-163	960	WIND	163	wind (as in breeze)
Wiktionary-2003-207-164	784	SNOW	164	snow
Wiktionary-2003-207-165	617	ICE	165	ice
Wiktionary-2003-207-166	778	SMOKE (EXHAUST)	166	smoke
Wiktionary-2003-207-167	221	FIRE	167	fire
Wiktionary-2003-207-168	646	ASH	168	ashes
Wiktionary-2003-207-169	1428	BURNING	169	to burn (intransitive)
Wiktionary-2003-207-170	667	ROAD	170	road
Wiktionary-2003-207-171	639	MOUNTAIN	171	mountain
Wiktionary-2003-207-172	156	RED	172	red
Wiktionary-2003-207-173	1425	GREEN	173	green
Wiktionary-2003-207-174	1424	YELLOW	174	yellow
Wiktionary-2003-207-175	1335	WHITE	175	white
Wiktionary-2003-207-176	163	BLACK	176	black
Wiktionary-2003-207-177	1233	NIGHT	177	night
Wiktionary-2003-207-178	1225	DAY (NOT NIGHT)	178	day (daytime)
Wiktionary-2003-207-179	1226	YEAR	179	year
Wiktionary-2003-207-180	1232	WARM	180	warm (as in weather)
Wiktionary-2003-207-181	1287	COLD (OF TEMPERATURE)	181	cold (as in weather)
Wiktionary-2003-207-182	1429	FULL	182	full
Wiktionary-2003-207-183	1231	NEW	183	new
Wiktionary-2003-207-184	1229	OLD	184	old
Wiktionary-2003-207-185	1035	GOOD	185	good
Wiktionary-2003-207-186	1292	BAD	186	bad
Wiktionary-2003-207-187	1728	ROTTEN	187	rotten (as, a log)
Wiktionary-2003-207-188	1230	DIRTY	188	dirty
Wiktionary-2003-207-189	1404	STRAIGHT	189	straight
Wiktionary-2003-207-190	1395	ROUND	190	round
Wiktionary-2003-207-191	1396	SHARP	191	sharp (as a knife)
Wiktionary-2003-207-192	379	BLUNT	192	dull (as a knife)
Wiktionary-2003-207-193	1234	SMOOTH	193	smooth
Wiktionary-2003-207-194	1726	WET	194	wet
Wiktionary-2003-207-195	1398	DRY	195	dry (adjective)
Wiktionary-2003-207-196	1725	CORRECT (RIGHT)	196	right (correct)
Wiktionary-2003-207-197	1942	NEAR	197	near
Wiktionary-2003-207-198	1406	FAR	198	far
Wiktionary-2003-207-199	1019	RIGHT	199	right (side)
Wiktionary-2003-207-200	244	LEFT	200	left (side)
Wiktionary-2003-207-201	1461	AT	201	at
Wiktionary-2003-207-202	1460	IN	202	in
Wiktionary-2003-207-203	1340	WITH	203	with (accompanying)
Wiktionary-2003-207-204	1577	AND	204	and
Wiktionary-2003-207-205	1459	IF	205	if
Wiktionary-2003-207-206	1157	BECAUSE	206	because
Wiktionary-2003-207-207	1405	NAME	207	name
