ID	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	DIACL_ID	DIACL_CATEGORY	DIACL_NOTE
Carling-2017-97i-30	30	1008	BULL	bull	12407	Farm animals	
Carling-2017-97i-31	31	1989	CALF	calf	12408	Farm animals	
Carling-2017-97i-32	32	1208	CAT	cat	12409	Farm animals	
Carling-2017-97i-33	33	1153	CATTLE	cattle	12410	Farm animals	
Carling-2017-97i-34	34	1318	CHICKEN	chicken	12411	Farm animals	
Carling-2017-97i-35	35	1007	COW	cow	12412	Farm animals	
Carling-2017-97i-36	36	2009	DOG	dog	12413	Farm animals	
Carling-2017-97i-37	37	1862	DONKEY	donkey	12414	Farm animals	
Carling-2017-97i-38	38	1360	DUCK	duck	12415	Farm animals	
Carling-2017-97i-39	39	1502	GOAT	goat	12416	Farm animals	
Carling-2017-97i-40	40	1514	HEN	hen	12417	Farm animals	
Carling-2017-97i-41	41	615	HORSE	horse	12418	Farm animals	
Carling-2017-97i-42	42	1972	KID	kid	12419	Farm animals	
Carling-2017-97i-43	43	820	LAMB	lamb	12420	Farm animals	
Carling-2017-97i-44	44	1169	OX	ox	12421	Farm animals	
Carling-2017-97i-45	45	1337	PIG	pig	12422	Farm animals	
Carling-2017-97i-46	46	2564	PIGLET	piglet	12423	Farm animals	
Carling-2017-97i-47	47	1344	RAM	ram	12424	Farm animals	
Carling-2017-97i-48	48	1511	ROOSTER	rooster	12425	Farm animals	
Carling-2017-97i-49	49	1331	SHEEP	sheep	12426	Farm animals	
Carling-2017-97i-50	50	1825	COPPER	copper	12427	Metals & materials	
Carling-2017-97i-51	51	1369	GOLD	gold	12428	Metals & materials	
Carling-2017-97i-52	52	621	IRON	iron	12429	Metals & materials	
Carling-2017-97i-53	53	629	LEATHER	leather	12430	Metals & materials	
Carling-2017-97i-54	54	759	SILVER	silver	12431	Metals & materials	
Carling-2017-97i-55	55	857	STONE	stone	12432	Metals & materials	
Carling-2017-97i-56	56	1803	WOOD	wood	12433	Metals & materials	
Carling-2017-97i-57	57	580	FUR	fur	12434	Products	
Carling-2017-97i-58	58	323	FAT (ORGANIC SUBSTANCE)	grease	12435	Products	
Carling-2017-97i-59	59	942	HONEY	honey	12436	Products	
Carling-2017-97i-60	60	941	MEAD	mead	12437	Products	
Carling-2017-97i-61	61	634	MEAT	meat	12438	Products	
Carling-2017-97i-62	62	635	MILK	milk	12439	Products	
Carling-2017-97i-63	63	1274	SALT	salt	12440	Products	
Carling-2017-97i-64	64	1931	BEESWAX	wax (bees)	12441	Products	
Carling-2017-97i-65	65	1524	WINE	wine	12442	Products	
Carling-2017-97i-66	66	964	WOOL	wool	12443	Products	
Carling-2017-97i-67	67	1276	AUTUMN	autumn	12444	Seasons	
Carling-2017-97i-68	68	3327	AUTUMN OR HARVEST SEASON	harvest	12445	Seasons	
Carling-2017-97i-69	69	1537	SPRINGTIME	spring	12446	Seasons	
Carling-2017-97i-70	70	1342	SUMMER	summer	12447	Seasons	
Carling-2017-97i-71	71	1471	WINTER	winter	12448	Seasons	
Carling-2017-97i-72	72	646	ASH	ash	12449	Trees	
Carling-2017-97i-73	73	1950	BEECH	beech	12450	Trees	
Carling-2017-97i-74	74	1855	BIRCH	birch	12451	Trees	
Carling-2017-97i-75	75	3317	ELM	elm	12452	Trees	
Carling-2017-97i-76	76	644	OAK	oak	12453	Trees	
Carling-2017-97i-77	77	977	ARROW	arrow	12455	Weapons etc.	
Carling-2017-97i-78	78	994	BOW	bow	12456	Weapons etc.	
Carling-2017-97i-79	79	1352	KNIFE	knife	12457	Weapons etc.	
Carling-2017-97i-80	80	945	SPEAR	spear	12458	Weapons etc.	
Carling-2017-97i-81	81	1535	SWORD	sword	12459	Weapons etc.	
Carling-2017-97i-82	82	1820	BEAR	bear	12460	Wild animals	
Carling-2017-97i-83	83	3142	BISON	bison	12461	Wild animals	
Carling-2017-97i-84	84	1936	DEER	deer	12462	Wild animals	
Carling-2017-97i-85	85	1905	EAGLE	eagle	12463	Wild animals	
Carling-2017-97i-86	86	1312	FOX	fox	12464	Wild animals	
Carling-2017-97i-87	87	1190	HARE	hare	12465	Wild animals	
Carling-2017-97i-88	88	3313	JACKAL	jackal	12466	Wild animals	
Carling-2017-97i-89	89	1139	LEOPARD	leopard	12467	Wild animals	
Carling-2017-97i-90	90	1386	LION	lion	12468	Wild animals	
Carling-2017-97i-91	91	3314	LYNX	lynx	12469	Wild animals	
Carling-2017-97i-92	92	735	OWL	owl	12470	Wild animals	
Carling-2017-97i-93	93	1136	RABBIT	rabbit	12471	Wild animals	
Carling-2017-97i-94	94	2543	RAVEN	raven	12472	Wild animals	
Carling-2017-97i-95	95	730	SNAKE	snake	12473	Wild animals	
Carling-2017-97i-96	96	3154	WILD BOAR	wild boar	12474	Wild animals	
Carling-2017-97i-97	97	522	WOLF	wolf	12475	Wild animals	
