ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	IDS_ID	ENGLISH	RELATION	PWN_WORD_SENSE_ID	PWN_DEFINITION	PWN_SYNSET	PWN_POS	OMW_URL
Borin-2015-1532-101	1256	HEAD	101	S04.200	the head	ss	head%1:08:00::	the upper part of the human body or the front part of the body in animals; contains the face and brains; &quot;he stuck his head out the window&quot;	n05538625	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05538625-n
Borin-2015-1532-102	1554	MAN	102	S02.210	the man	ss	man%1:18:00::	an adult person who is male (as opposed to a woman); &quot;there were two women and six men on the bus&quot;	n10287213	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=10287213-n
Borin-2015-1532-103	778	SMOKE (EXHAUST)	103	S01.830	the smoke	ss	smoke%1:22:00::	a hot vapor containing fine particles of carbon being produced by combustion; &quot;the fire produced a tower of black smoke that could be seen for miles&quot;	n13556893	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=13556893-n
Borin-2015-1532-104	3	BRAVE	104	S16.520	brave	ss	brave%3:00:00::	possessing or displaying courage; able to face and deal with danger or fear without flinching; &quot;Familiarity with danger makes a brave man braver but less daring&quot;- Herman Melville; &quot;a frank courageous heart...triumphed over pain&quot;- William Wordsworth; &quot;set a courageous example by leading them safely into and out of enemy-held territory&quot;	a00262792	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00262792-a
Borin-2015-1532-105	344	TREE TRUNK	105	S08.730	the tree trunk	ss	tree_trunk%1:20:00::	the main stem of a tree; usually covered with bark; the bole is usually the part that is commercially useful for lumber	n13165815	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=13165815-n
Borin-2015-1532-106	1657	TRUE	106	S16.660	true	ss	true%3:00:00::	consistent with fact or reality; not false; &quot;the story is true&quot;; &quot;it is undesirable to believe a proposition when there is no ground whatever for supposing it true&quot;- B. Russell; &quot;the true meaning of the statement&quot;	a02460502	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02460502-a
Borin-2015-1532-107	1183	PALM OF HAND	107	S04.331	the palm of the hand	ss	palm%1:08:00::	the inner surface of the hand from the wrist to the base of the fingers	n05565696	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05565696-n
Borin-2015-1532-108	1321	BOTTLE	108	S23.5600	the bottle	ss	bottle%1:06:00::	a glass or plastic vessel used for storing drinks or other liquids; typically cylindrical without handles and with a narrow neck that can be plugged or capped	n02876657	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02876657-n
Borin-2015-1532-109	1303	FINGER	109	S04.340	the finger	ss	finger%1:08:00::	any of the terminal members of the hand (sometimes excepting the thumb); &quot;her fingers were long and thin&quot;	n05566504	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05566504-n
Borin-2015-1532-110	144	MACHINE	110	S23.1900	the machine	ss	machine%1:06:00::	any mechanical or electrical device that transmits or modifies energy to perform or assist in the performance of human tasks	n03699975	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03699975-n
Borin-2015-1532-111	1879	DANCE	111	S10.440	to dance	ss	dance%2:36:00::	move in a pattern; usually to musical accompaniment; do or perform a dance; &quot;My husband and I like to dance at home to the radio&quot;	v01708676	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01708676-v
Borin-2015-1532-112	1046	SHUT	112	S12.250	to shut	ss	shut%2:35:00::	move so that an opening or passage is obstructed; make shut; &quot;Close the door&quot;; &quot;shut the window&quot;	v01345109	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01345109-v
Borin-2015-1532-113	1543	SNAIL	113	S03.940	the snail	ss	snail%1:05:00::	freshwater or marine or terrestrial gastropod mollusk usually having an external enclosing spiral shell	n01944390	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01944390-n
Borin-2015-1532-114	920	GRAPE	114	S05.760	the grape	ss	grape%1:13:00::	any of various juicy fruit of the genus Vitis with green or purple skins; grow in clusters	n07758680	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=07758680-n
Borin-2015-1532-115	164	KANGAROO	115	S03.8800	the kangaroo	ss	kangaroo%1:05:00::	any of several herbivorous leaping marsupials of Australia and New Guinea having large powerful hind legs and a long thick tail	n01877134	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01877134-n
Borin-2015-1532-116	1380	TOOTH	116	S04.270	the tooth	ss	tooth%1:08:00::	hard bonelike structures in the jaws of vertebrates; used for biting and chewing or for attack and defense	n05282746	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05282746-n
Borin-2015-1532-117	1407	BREATHE	117	S04.510	to breathe	ss	breathe%2:29:00::	draw air into, and expel out of, the lungs; &quot;I can breathe better when the air is clean&quot;; &quot;The patient is respiring&quot;	v00001740	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00001740-v
Borin-2015-1532-118	2009	DOG	118	S03.610	the dog	ss	dog%1:05:00::	a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds; &quot;the dog barked all night&quot;	n02084071	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02084071-n
Borin-2015-1532-119	175	BLOW (OF WIND)	119	S10.380	to blow	ss	blow%2:43:00::	be blowing or storming; &quot;The wind blew from the West&quot;	v02769241	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02769241-v
Borin-2015-1532-120	1725	CORRECT (RIGHT)	120	S16.730	right(2)	ui	right%4:02:02::	in an accurate manner; &quot;the flower had been correctly depicted by his son&quot;; &quot;he guessed right&quot;	r00203922	r	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00203922-r
Borin-2015-1532-121	1387	ARRIVE	121	S10.550	to arrive	ss	arrive%2:38:00::	reach a destination; arrive by movement or progress; &quot;She arrived home at 7 o'clock&quot;; &quot;She didn't get to Chicago until after midnight&quot;	v02005948	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02005948-v
Borin-2015-1532-122	984	WORK (CRAFT, LABOUR)	122	S09.120	the work	ss	work%1:04:00::	activity directed toward making or doing something; &quot;she checked several points needing further work&quot;	n00575741	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00575741-n
Borin-2015-1532-123	1766	FINISH	123	S14.270	to finish	ss	finish%2:30:02::	come or bring to a finish or an end; &quot;He finished the dishes&quot;; &quot;She completed the requirements for her Master's Degree&quot;; &quot;The fastest runner finished the race in just over 2 hours; others finished in over 4 hours&quot;	v00484166	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00484166-v
Borin-2015-1532-124	223	THRESHING-FLOOR	124	S08.350	the threshing-floor	ss	threshing_floor%1:06:00::	a floor or ground area for threshing or treading out grain	n04428382	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=04428382-n
Borin-2015-1532-125	670	ROOT	125	S08.540	the root	ss	root%1:20:00::	(botany) the usually underground organ that lacks buds or leaves or nodes; absorbs water and mineral salts; usually it anchors the plant to the ground	n13125117	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=13125117-n
Borin-2015-1532-126	286	NEEDLE TREE	126	S08.9930	the needle(2)	ss	needle%1:20:00::	the leaf of a conifer	n13157595	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=13157595-n
Borin-2015-1532-127	166	MAINLAND	127	S01.260	the mainland	ss	mainland%1:17:00::	the main land mass of a country or continent; as distinguished from an island or peninsula	n09346120	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=09346120-n
Borin-2015-1532-128	1188	CHARCOAL	128	S01.890	the charcoal	ss	charcoal%1:27:00::	a carbonaceous material obtained by heating wood or other organic matter in the absence of air	n14685296	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=14685296-n
Borin-2015-1532-129	1185	VULTURE	129	S03.586	the vulture	ss	old_world_vulture%1:05:00::	any of several large vultures of Africa and Eurasia	n01616764	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01616764-n
Borin-2015-1532-130	1075	TRAP, PITFALL	130	S20.640	the trap	ss	trap%1:06:00::	a device in which something (usually an animal) can be caught and penned	n04474466	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=04474466-n
Borin-2015-1532-131	678	BEARD	131	S04.142	the beard	ss	beard%1:08:00::	the hair growing on the lower part of a man's face	n05261566	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05261566-n
Borin-2015-1532-132	1941	SOLDIER	132	S20.170	the soldier	ss	soldier%1:18:00::	an enlisted man or woman who serves in an army; &quot;the soldiers stood at attention&quot;	n10622053	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=10622053-n
Borin-2015-1532-133	1247	EAR	133	S04.220	the ear	ss	ear%1:08:00::	the sense organ for hearing and equilibrium	n05320899	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05320899-n
Borin-2015-1532-134	1950	BEECH	134	S08.620	the beech	ss	beech%1:20:00::	any of several large deciduous trees with rounded spreading crowns and smooth grey bark and small sweet edible triangular nuts enclosed in burs; north temperate regions	n12260799	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=12260799-n
Borin-2015-1532-135	281	POST	135	S07.560	the post or pole	ui	pole%1:06:00::	a long (usually round) rod of wood or metal or plastic	n03976657	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03976657-n
Borin-2015-1532-136	1384	SECOND	136	S13.360	second	ss	second%5:00:00:ordinal:00	coming next after the first in position in space or time or degree or magnitude	a02202146	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02202146-a
Borin-2015-1532-137	1537	SPRINGTIME	137	S14.750	the spring(2)	ss	spring%1:28:00::	the season of growth; &quot;the emerging buds were a sure sign of spring&quot;; &quot;he will hold office until the spring of next year&quot;	n15237044	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=15237044-n
Borin-2015-1532-138	1599	WORD	138	S18.260	the word	ss	word%1:10:00::	a unit of language that native speakers can identify; &quot;words are the blocks from which sentences are made&quot;; &quot;he hardly said ten words all morning&quot;	n06286395	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=06286395-n
Borin-2015-1532-139	1758	OLDER SISTER	139	S02.454	the older sister	ss	big_sister%1:18:00::	big sister/n	an older sister	n09854218	n
Borin-2015-1532-140	1190	HARE	140	S03.8630	the hare	ss	hare%1:05:00::	swift timid long-eared mammal larger than a rabbit having a divided upper lip and long hind legs; young born furred and with open eyes	n02326432	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02326432-n
Borin-2015-1532-141	334	COOKHOUSE	141	S07.170	the cookhouse	ss	cookhouse%1:06:01::	a detached or outdoor shelter for cooking; &quot;the circus used a tent as their cookhouse&quot;	n03101375	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03101375-n
Borin-2015-1532-142	102	COMMON COLD (DISEASE)	142	S04.843	the cold	ss	cold%1:26:00::	a mild viral infection involving the nose and respiratory passages (but not the lungs); &quot;will they never find a cure for the common cold?&quot;	n14145501	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=14145501-n
Borin-2015-1532-143	1733	RAINBOW	143	S01.590	the rainbow	ss	rainbow%1:17:00::	an arc of colored light in the sky caused by refraction of the sun's rays by rain	n09403427	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=09403427-n
Borin-2015-1532-144	1745	HIP	144	S04.463	the hip	ss	hip%1:08:00::	either side of the body below the waist and above the thigh	n05556325	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05556325-n
Borin-2015-1532-145	773	HAVE	145	S11.110	to have	ss	have%2:40:00::	have or possess, either in a concrete or an abstract sense; &quot;She has $1,000 in the bank&quot;; &quot;He has got two beautiful daughters&quot;; &quot;She holds a Master's degree from Harvard&quot;	v02203362	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02203362-v
Borin-2015-1532-146	1223	HEART	146	S04.440	the heart	ss	heart%1:08:00::	the hollow muscular organ located behind the sternum and between the lungs; its rhythmic contractions move the blood through the body; &quot;he stood still, his heart thumping wildly&quot;	n05388805	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05388805-n
Borin-2015-1532-147	630	LIGHT (RADIATION)	147	S01.610	the light	ss	light%1:07:01::	the quality of being luminous; emitting or reflecting light; &quot;its luminosity is measured relative to that of our sun&quot;	n05018103	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05018103-n
Borin-2015-1532-148	1430	STAR	148	S01.540	the star	ss	star%1:17:01::	any celestial body visible (as a point of light) from the Earth at night	n09444783	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=09444783-n
Borin-2015-1532-149	1914	DEBT	149	S11.640	the debt	ss	debt%1:21:00::	money or goods or services owed by one person to another	n13397174	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=13397174-n
Borin-2015-1532-150	1065	SPIDER WEB	150	S03.819	the spider web	ss	spider_web%1:06:00::	a web spun by spiders to trap insect prey	n04275363	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=04275363-n
Borin-2015-1532-151	597	PHYSICIAN	151	S04.870	the physician	ss	physician%1:18:00::	a licensed medical practitioner; &quot;I felt so bad I went to see my doctor&quot;	n10020890	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=10020890-n
Borin-2015-1532-152	805	SPINE	152	S04.191	the spine	ss	spine%1:08:00::	the series of vertebrae forming the axis of the skeleton and protecting the spinal cord; &quot;the fall broke his back&quot;	n05588174	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05588174-n
Borin-2015-1532-153	1671	TOWER	153	S20.360	the tower	ss	tower%1:06:00::	a structure taller than its diameter; can stand alone or be attached to a larger building	n04460130	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=04460130-n
Borin-2015-1532-154	72	CLAW	154	S04.345	the claw	ss	claw%1:05:00::	sharp curved horny process on the toe of a bird or some mammals or reptiles	n02156140	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02156140-n
Borin-2015-1532-155	1453	WASH	155	S09.360	to wash	ui	wash%2:35:00::	cleanse with a cleaning agent, such as soap, and water; &quot;Wash the towels, please!&quot;	v01535246	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01535246-v
Borin-2015-1532-156	391	BLESS	156	S22.230	to bless	ss	bless%2:32:00::	give a benediction to; &quot;The dying man blessed his son&quot;	v00866505	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00866505-v
Borin-2015-1532-157	1609	IDEA	157	S17.190	the idea	ss	idea%1:09:00::	the content of cognition; the main thing you are thinking about; &quot;it was not a good idea&quot;; &quot;the thought never entered my mind&quot;	n05833840	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05833840-n
Borin-2015-1532-158	189	BODY HAIR	158	S04.144	the body hair	ss	body_hair%1:08:00::	short hair growing over a person's body	n05255578	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05255578-n
Borin-2015-1532-159	336	PADLOCK	159	S07.2320	the padlock	ss	padlock%1:06:00::	a detachable lock; has a hinged shackle that can be passed through the staple of a hasp or the links in a chain and then snapped shut	n03874599	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03874599-n
Borin-2015-1532-160	1077	WHEAT	160	S08.430	the wheat	ss	wheat%1:20:00::	annual or biennial grass having erect flower spikes and light brown grains	n12142085	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=12142085-n
Borin-2015-1532-161	325	FELT	161	S06.270	the felt	ss	felt%1:06:00::	a fabric made of compressed matted animal fibers	n03326795	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03326795-n
Borin-2015-1532-162	843	SPIDER	162	S03.818	the spider	ss	spider%1:05:00::	predatory arachnid with eight legs, two poison fangs, two feelers, and usually two silk-spinning organs at the back end of the body; they spin silk to make cocoons for eggs or traps for prey	n01772222	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01772222-n
Borin-2015-1532-163	1901	SHOVEL	163	S08.240	the shovel	ss	shovel%1:06:00::	a hand tool for lifting loose material; consists of a curved container or scoop and a handle	n04208210	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=04208210-n
Borin-2015-1532-164	1535	SWORD	164	S20.270	the sword	ss	sword%1:06:00::	a cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard	n04373894	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=04373894-n
Borin-2015-1532-165	606	GRASS	165	S08.510	the grass	ss	grass%1:20:00::	narrow-leaved green herbage: grown as lawns; used as pasture for grazing animals; cut and dried as hay	n12102133	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=12102133-n
Borin-2015-1532-166	1889	ARSON	166	S21.460	the arson	ss	arson%1:04:00::	malicious burning to destroy property; &quot;the British term for arson is fire-raising&quot;	n00378296	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00378296-n
Borin-2015-1532-167	829	RAFTER	167	S07.540	the rafter	ss	rafter%1:06:00::	one of several parallel sloping beams that support a roof	n04045644	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=04045644-n
Borin-2015-1532-168	1446	COME	168	S10.480	to come	ss	come%2:38:04::	reach a destination; arrive by movement or progress; &quot;She arrived home at 7 o'clock&quot;; &quot;She didn't get to Chicago until after midnight&quot;	v02005948	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02005948-v
