ID	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH
Rzymski-2020-1647-885	885	2238	KNOW HOW	KNOW OR BE ABLE
Rzymski-2020-1647-886	886	2239	DENSE	DENSE
Rzymski-2020-1647-887	887	224	MORTAR	MORTAR CRUSHER
Rzymski-2020-1647-888	888	2243	REPAIR	REPAIR
Rzymski-2020-1647-889	889	2249	THIN (OF SHAPE OF OBJECT)	THIN (OF SHAPE OF OBJECT)
Rzymski-2020-1647-890	890	225	PESTLE	PESTLE
Rzymski-2020-1647-891	891	2250	LEAF (LEAFLIKE OBJECT)	LEAF (LEAFLIKE OBJECT)
Rzymski-2020-1647-892	892	2252	PATH	PATH
Rzymski-2020-1647-893	893	2253	DRIP (EMIT LIQUID)	DRIP (EMIT LIQUID)
Rzymski-2020-1647-894	894	2254	FATHER-IN-LAW (OF WOMAN)	FATHER-IN-LAW (OF WOMAN)
Rzymski-2020-1647-895	895	2255	FATHER-IN-LAW (OF MAN)	FATHER-IN-LAW (OF MAN)
Rzymski-2020-1647-896	896	2256	MOTHER-IN-LAW (OF WOMAN)	MOTHER-IN-LAW (OF WOMAN)
Rzymski-2020-1647-897	897	2257	MOTHER-IN-LAW (OF MAN)	MOTHER-IN-LAW (OF MAN)
Rzymski-2020-1647-898	898	2259	FLESH	FLESH
Rzymski-2020-1647-899	899	2260	FEMALE (OF PERSON)	FEMALE (OF PERSON)
Rzymski-2020-1647-900	900	2261	MALE (OF PERSON)	MALE (OF PERSON)
Rzymski-2020-1647-901	901	2262	FEMALE (OF ANIMAL)	FEMALE (OF ANIMAL)
Rzymski-2020-1647-902	902	2263	MALE (OF ANIMAL)	MALE (OF ANIMAL)
Rzymski-2020-1647-903	903	2264	DAUGHTER-IN-LAW (OF WOMAN)	DAUGHTER-IN-LAW (OF WOMAN)
Rzymski-2020-1647-904	904	2265	DAUGHTER-IN-LAW (OF MAN)	DAUGHTER-IN-LAW (OF MAN)
Rzymski-2020-1647-905	905	2266	SON-IN-LAW (OF WOMAN)	SON-IN-LAW (OF WOMAN)
Rzymski-2020-1647-906	906	2267	SON-IN-LAW (OF MAN)	SON-IN-LAW (OF MAN)
Rzymski-2020-1647-907	907	227	FISH	FISH
Rzymski-2020-1647-908	908	2271	THINK	THINK
Rzymski-2020-1647-909	909	2272	HOT OR WARM	HOT OR WARM
Rzymski-2020-1647-910	910	2274	YOUR (PLURAL)	YOUR (PLURAL)
Rzymski-2020-1647-911	911	228	CARVE	CARVE
Rzymski-2020-1647-912	912	23	RYE	RYE
Rzymski-2020-1647-913	913	230	SWEEP	SWEEP
Rzymski-2020-1647-914	914	2308	THIN	THIN
Rzymski-2020-1647-915	915	2309	LIVE	LIVE
Rzymski-2020-1647-916	916	232	FLEA	FLEA
Rzymski-2020-1647-917	917	2327	BECOME SICK	BECOME SICK
Rzymski-2020-1647-918	918	2334	MELT	MELT
Rzymski-2020-1647-919	919	234	PADDLE	PADDLE
Rzymski-2020-1647-920	920	235	FLYING FOX	FLYING FOX
Rzymski-2020-1647-921	921	236	STEPMOTHER	STEPMOTHER
Rzymski-2020-1647-922	922	237	STEPFATHER	STEPFATHER
Rzymski-2020-1647-923	923	2372	SAGO PALM	SAGO PALM
Rzymski-2020-1647-924	924	2373	SKIN (OF FRUIT)	SKIN (OF FRUIT)
Rzymski-2020-1647-925	925	2374	DREAM	DREAM
Rzymski-2020-1647-926	926	2378	THUNDER (VERB)	THUNDER (VERB)
Rzymski-2020-1647-927	927	239	FLOWER	FLOWER
Rzymski-2020-1647-928	928	2396	KNOCK	KNOCK
Rzymski-2020-1647-929	929	24	PRAY	PRAY
Rzymski-2020-1647-930	930	2400	THEIR	THEIR
Rzymski-2020-1647-931	931	2406	HOME	HOME
Rzymski-2020-1647-932	932	241	TREE STUMP	TREE STUMP
Rzymski-2020-1647-933	933	2410	GOOD-LOOKING	GOOD-LOOKING
Rzymski-2020-1647-934	934	2421	YOUNGER SISTER (OF WOMAN)	YOUNGER SISTER (OF WOMAN)
Rzymski-2020-1647-935	935	243	FRESH	FRESH
Rzymski-2020-1647-936	936	245	BROOM	BROOM
Rzymski-2020-1647-937	937	2457	PATH OR ROAD	PATH OR ROAD
Rzymski-2020-1647-938	938	2466	WEIGHT	WEIGHT
Rzymski-2020-1647-939	939	2467	GAME	GAME
Rzymski-2020-1647-940	940	2468	BAG	BAG
Rzymski-2020-1647-941	941	2470	DEAR	DEAR
Rzymski-2020-1647-942	942	248	HAPPEN	HAPPEN
Rzymski-2020-1647-943	943	2482	TOGETHER	TOGETHER
Rzymski-2020-1647-944	944	2483	COLD (OF WEATHER)	COLD (OF WEATHER)
Rzymski-2020-1647-945	945	2485	HIDE (ONESELF)	HIDE (ONESELF)
Rzymski-2020-1647-946	946	249	FOG	FOG
Rzymski-2020-1647-947	947	2490	NOON	NOON
Rzymski-2020-1647-948	948	2492	BOIL (SOMETHING)	BOIL (SOMETHING)
Rzymski-2020-1647-949	949	2497	RATTAN	RATTAN
Rzymski-2020-1647-950	950	25	DIRT	DIRT
Rzymski-2020-1647-951	951	250	LIGHT (COLOR)	LIGHT (COLOR)
Rzymski-2020-1647-952	952	251	SHARPEN (SOMETHING)	SHARPEN (SOMETHING)
Rzymski-2020-1647-953	953	2524	JOY	JOY
Rzymski-2020-1647-954	954	2537	LENGTH	LENGTH
Rzymski-2020-1647-955	955	2539	PIT (POTHOLE)	PIT (POTHOLE)
Rzymski-2020-1647-956	956	2546	BORDER	BORDER
Rzymski-2020-1647-957	957	255	SERVANT	SERVANT
Rzymski-2020-1647-958	958	2558	BREAK (CLEAVE)	BREAK (CLEAVE)
Rzymski-2020-1647-959	959	2559	FEEL (TACTUALLY)	FEEL (TACTUALLY)
Rzymski-2020-1647-960	960	256	FOOD	FOOD
Rzymski-2020-1647-961	961	257	WORSHIP	WORSHIP
Rzymski-2020-1647-962	962	2575	DO OR MAKE	DO OR MAKE
Rzymski-2020-1647-963	963	258	CALM	CALM
Rzymski-2020-1647-964	964	259	ROUGH (OF SEA)	ROUGH (OF SEA)
Rzymski-2020-1647-965	965	2604	NOOSE	NOOSE
Rzymski-2020-1647-966	966	2613	SKIN (HUMAN)	SKIN (HUMAN)
Rzymski-2020-1647-967	967	2615	FLESH OR MEAT	FLESH OR MEAT
Rzymski-2020-1647-968	968	262	HE OR SHE OR IT	HE OR SHE OR IT
Rzymski-2020-1647-969	969	2634	WE TWO	WE TWO
Rzymski-2020-1647-970	970	2636	WE TWO (EXCLUSIVE)	WE TWO (EXCLUSIVE)
Rzymski-2020-1647-971	971	2637	WE TWO (INCLUSIVE)	WE TWO (INCLUSIVE)
Rzymski-2020-1647-972	972	264	HE-GOAT	HE-GOAT
Rzymski-2020-1647-973	973	2642	HE OR SHE	HE OR SHE
Rzymski-2020-1647-974	974	2648	HAIR (HEAD)	HAIR (HEAD)
Rzymski-2020-1647-975	975	265	FOWL	FOWL
Rzymski-2020-1647-976	976	266	SCALE	SCALE
Rzymski-2020-1647-977	977	2666	SOLE (FOOT)	SOLE (FOOT)
Rzymski-2020-1647-978	978	267	NIT	NIT
Rzymski-2020-1647-979	979	268	DRIBBLE	DRIBBLE
Rzymski-2020-1647-980	980	269	COOKED	COOKED
Rzymski-2020-1647-981	981	27	AIR	AIR
Rzymski-2020-1647-982	982	270	JUG	JUG
Rzymski-2020-1647-983	983	2708	TALK	TALK
Rzymski-2020-1647-984	984	271	SAUCER	SAUCER
Rzymski-2020-1647-985	985	273	DOUGH	DOUGH
Rzymski-2020-1647-986	986	274	KNEAD	KNEAD
Rzymski-2020-1647-987	987	2749	UNHUSKED RICE	UNHUSKED RICE
Rzymski-2020-1647-988	988	275	PEEL	PEEL
Rzymski-2020-1647-989	989	277	SPINDLE	SPINDLE
Rzymski-2020-1647-990	990	278	AWL	AWL
Rzymski-2020-1647-991	991	279	THATCH	THATCH
Rzymski-2020-1647-992	992	280	RIDGEPOLE	RIDGEPOLE
Rzymski-2020-1647-993	993	281	POST	POST
Rzymski-2020-1647-994	994	2819	GRASSLAND	GRASSLAND
Rzymski-2020-1647-995	995	284	HOE	HOE
Rzymski-2020-1647-996	996	2844	YOU (FORMAL ADDRESS)	YOU (FORMAL ADDRESS)
Rzymski-2020-1647-997	997	285	THRESH	THRESH
Rzymski-2020-1647-998	998	2857	CHANGE (BECOME DIFFERENT)	CHANGE (BECOME DIFFERENT)
Rzymski-2020-1647-999	999	2858	STREAM (FLOW CONTINUOUSLY)	STREAM (FLOW CONTINUOUSLY)
Rzymski-2020-1647-1000	1000	2859	SMOKE (EMIT SMOKE)	SMOKE (EMIT SMOKE)
Rzymski-2020-1647-1001	1001	286	NEEDLE TREE	NEEDLE TREE
Rzymski-2020-1647-1002	1002	2860	BOLT (MOVE IN HASTE)	BOLT (MOVE IN HASTE)
Rzymski-2020-1647-1003	1003	2861	BUDGE (ONESELF)	BUDGE (ONESELF)
Rzymski-2020-1647-1004	1004	2862	CONNECT	CONNECT
Rzymski-2020-1647-1005	1005	2863	DASH (OF VEHICLE)	DASH (OF VEHICLE)
Rzymski-2020-1647-1006	1006	2865	DIE (FROM ACCIDENT)	DIE (FROM ACCIDENT)
Rzymski-2020-1647-1007	1007	2866	DROP (SOMETHING)	DROP (SOMETHING)
Rzymski-2020-1647-1008	1008	2867	CALCULATE	CALCULATE
Rzymski-2020-1647-1009	1009	2868	DRIVE (CATTLE)	DRIVE (CATTLE)
Rzymski-2020-1647-1010	1010	2869	BOTHER (HARASS)	BOTHER (HARASS)
Rzymski-2020-1647-1011	1011	2870	RECOGNIZE (SOMEBODY)	RECOGNIZE (SOMEBODY)
Rzymski-2020-1647-1012	1012	2871	SWING (MOVEMENT)	SWING (MOVEMENT)
Rzymski-2020-1647-1013	1013	2872	IMPROVE (SOMETHING)	IMPROVE (SOMETHING)
Rzymski-2020-1647-1014	1014	2873	MOVE (AFFECT EMOTIONALLY)	MOVE (AFFECT EMOTIONALLY)
Rzymski-2020-1647-1015	1015	2874	MOVE (ONESELF)	MOVE (ONESELF)
Rzymski-2020-1647-1016	1016	2875	RING (MAKE SOUND)	RING (MAKE SOUND)
Rzymski-2020-1647-1017	1017	2876	ROAR (OF SEA)	ROAR (OF SEA)
Rzymski-2020-1647-1018	1018	2879	SOUND (OF INSTRUMENT OR VOICE)	SOUND (OF INSTRUMENT OR VOICE)
Rzymski-2020-1647-1019	1019	288	FORGE	FORGE
Rzymski-2020-1647-1020	1020	2880	HALT (STOP)	HALT (STOP)
Rzymski-2020-1647-1021	1021	2881	URGE (SOMEONE)	URGE (SOMEONE)
Rzymski-2020-1647-1022	1022	2883	DISTURB	DISTURB
Rzymski-2020-1647-1023	1023	2884	HANG	HANG
Rzymski-2020-1647-1024	1024	2885	HERD (SOMETHING)	HERD (SOMETHING)
Rzymski-2020-1647-1025	1025	2886	PRODUCE	PRODUCE
Rzymski-2020-1647-1026	1026	2887	THAW (DEW)	THAW (DEW)
Rzymski-2020-1647-1027	1027	2888	TINKLE	TINKLE
Rzymski-2020-1647-1028	1028	289	MOLD	MOLD
Rzymski-2020-1647-1029	1029	2890	WALK (TAKE A WALK)	WALK (TAKE A WALK)
Rzymski-2020-1647-1030	1030	2891	TIE UP (TETHER)	TIE UP (TETHER)
Rzymski-2020-1647-1031	1031	2893	NOTICE (SOMETHING)	NOTICE (SOMETHING)
Rzymski-2020-1647-1032	1032	2894	TUMBLE (FALL DOWN)	TUMBLE (FALL DOWN)
Rzymski-2020-1647-1033	1033	2896	CAUSE TO (LET)	CAUSE TO (LET)
Rzymski-2020-1647-1034	1034	2897	CHIME (ACTION)	CHIME (ACTION)
Rzymski-2020-1647-1035	1035	2898	CONVEY (A MESSAGE)	CONVEY (A MESSAGE)
Rzymski-2020-1647-1036	1036	2899	JOG (SOMETHING)	JOG (SOMETHING)
Rzymski-2020-1647-1037	1037	290	ADZE	ADZE
Rzymski-2020-1647-1038	1038	2900	PROTECT	PROTECT
Rzymski-2020-1647-1039	1039	2901	SWING (SOMETHING)	SWING (SOMETHING)
Rzymski-2020-1647-1040	1040	2903	CHAT (WITH SOMEBODY)	CHAT (WITH SOMEBODY)
Rzymski-2020-1647-1041	1041	2904	RINSE	RINSE
Rzymski-2020-1647-1042	1042	2905	KNIT	KNIT
Rzymski-2020-1647-1043	1043	2906	TRANSLATE	TRANSLATE
Rzymski-2020-1647-1044	1044	2907	ROT	ROT
Rzymski-2020-1647-1045	1045	2909	PREPARE	PREPARE
Rzymski-2020-1647-1046	1046	291	PULL OFF (SKIN)	PULL OFF (SKIN)
Rzymski-2020-1647-1047	1047	2910	BACK (DIRECTION)	BACK (DIRECTION)
Rzymski-2020-1647-1048	1048	2911	BACKWARD	BACKWARD
Rzymski-2020-1647-1049	1049	2912	FORWARD	FORWARD
Rzymski-2020-1647-1050	1050	2914	ONCE (IN THE PAST)	ONCE (IN THE PAST)
Rzymski-2020-1647-1051	1051	2915	AT FIRST	AT FIRST
Rzymski-2020-1647-1052	1052	2916	INSTANTLY (IMMEDIATELY)	INSTANTLY (IMMEDIATELY)
Rzymski-2020-1647-1053	1053	2919	STILL (CONTINUING)	STILL (CONTINUING)
Rzymski-2020-1647-1054	1054	292	RUG	RUG
Rzymski-2020-1647-1055	1055	2920	SUDDENLY	SUDDENLY
Rzymski-2020-1647-1056	1056	2921	THEN	THEN
Rzymski-2020-1647-1057	1057	2922	AT THAT TIME	AT THAT TIME
Rzymski-2020-1647-1058	1058	2923	THITHER (THERE TO)	THITHER (THERE TO)
Rzymski-2020-1647-1059	1059	2925	HITHER (HERE TO)	HITHER (HERE TO)
Rzymski-2020-1647-1060	1060	2928	WHITHER (WHERE TO)	WHITHER (WHERE TO)
Rzymski-2020-1647-1061	1061	293	NETBAG	NETBAG
Rzymski-2020-1647-1062	1062	2930	BOSS	BOSS
Rzymski-2020-1647-1063	1063	2931	BUSINESS	BUSINESS
Rzymski-2020-1647-1064	1064	2932	COLD (CHILL)	COLD (CHILL)
Rzymski-2020-1647-1065	1065	2933	CONVERSATION	CONVERSATION
Rzymski-2020-1647-1066	1066	2936	ELEVATION	ELEVATION
Rzymski-2020-1647-1067	1067	2937	FAIRY TALE	FAIRY TALE
Rzymski-2020-1647-1068	1068	2939	FLOCK (OF ANIMALS)	FLOCK (OF ANIMALS)
Rzymski-2020-1647-1069	1069	2940	GATE	GATE
Rzymski-2020-1647-1070	1070	2941	HAPPINESS	HAPPINESS
Rzymski-2020-1647-1071	1071	2942	HOARFROST	HOARFROST
Rzymski-2020-1647-1072	1072	2943	BUNDLE	BUNDLE
Rzymski-2020-1647-1073	1073	2945	COUNT (QUANTITY)	COUNT (QUANTITY)
Rzymski-2020-1647-1074	1074	2947	DAMAGE (INJURY)	DAMAGE (INJURY)
Rzymski-2020-1647-1075	1075	2948	GAP (DISTANCE)	GAP (DISTANCE)
Rzymski-2020-1647-1076	1076	2949	LAIR	LAIR
Rzymski-2020-1647-1077	1077	2950	MEANING	MEANING
Rzymski-2020-1647-1078	1078	2951	POUCH	POUCH
Rzymski-2020-1647-1079	1079	2952	SLAB	SLAB
Rzymski-2020-1647-1080	1080	2954	SLICE	SLICE
Rzymski-2020-1647-1081	1081	2955	STATE (POLITICS)	STATE (POLITICS)
Rzymski-2020-1647-1082	1082	2957	WARE	WARE
Rzymski-2020-1647-1083	1083	2958	LAUGHTER	LAUGHTER
Rzymski-2020-1647-1084	1084	2959	LEASH	LEASH
Rzymski-2020-1647-1085	1085	296	CROUCH	CROUCH
Rzymski-2020-1647-1086	1086	2961	MESSAGE	MESSAGE
Rzymski-2020-1647-1087	1087	2962	MOORLAND	MOORLAND
Rzymski-2020-1647-1088	1088	2964	NEWS	NEWS
Rzymski-2020-1647-1089	1089	2965	PAW	PAW
Rzymski-2020-1647-1090	1090	297	CROOKED	CROOKED
Rzymski-2020-1647-1091	1091	2971	SIN	SIN
Rzymski-2020-1647-1092	1092	2972	SLEEP (STATE)	SLEEP (STATE)
Rzymski-2020-1647-1093	1093	2973	STRAP	STRAP
Rzymski-2020-1647-1094	1094	2974	SWARM (OF BIRDS)	SWARM (OF BIRDS)
Rzymski-2020-1647-1095	1095	2975	THOUGHT	THOUGHT
Rzymski-2020-1647-1096	1096	2976	VIOLENCE	VIOLENCE
Rzymski-2020-1647-1097	1097	2978	DISTANCE	DISTANCE
Rzymski-2020-1647-1098	1098	298	SHRIEK	SHRIEK
Rzymski-2020-1647-1099	1099	2980	AREA	AREA
Rzymski-2020-1647-1100	1100	2981	ITEM	ITEM
Rzymski-2020-1647-1101	1101	2984	HEAP	HEAP
Rzymski-2020-1647-1102	1102	2985	HEIGHT	HEIGHT
Rzymski-2020-1647-1103	1103	2986	CAMPFIRE	CAMPFIRE
Rzymski-2020-1647-1104	1104	2987	AMOUNT	AMOUNT
Rzymski-2020-1647-1105	1105	2989	FRINGE	FRINGE
Rzymski-2020-1647-1106	1106	299	SCOLD	SCOLD
Rzymski-2020-1647-1107	1107	2990	SACK	SACK
Rzymski-2020-1647-1108	1108	2992	TIP (OF OBJECT)	TIP (OF OBJECT)
Rzymski-2020-1647-1109	1109	2993	STROKE (OF PEN)	STROKE (OF PEN)
Rzymski-2020-1647-1110	1110	2995	TONE (MUSIC)	TONE (MUSIC)
Rzymski-2020-1647-1111	1111	2996	WEALTH	WEALTH
Rzymski-2020-1647-1112	1112	2998	DAMP	DAMP
Rzymski-2020-1647-1113	1113	3	BRAVE	BRAVE
Rzymski-2020-1647-1114	1114	30	DISPEL	DISPEL
Rzymski-2020-1647-1115	1115	3001	POWERFUL	POWERFUL
Rzymski-2020-1647-1116	1116	3002	PRECIOUS	PRECIOUS
Rzymski-2020-1647-1117	1117	3003	SOLID	SOLID
Rzymski-2020-1647-1118	1118	3004	FORMER	FORMER
Rzymski-2020-1647-1119	1119	3006	SPACE (AVAILABLE)	SPACE (AVAILABLE)
Rzymski-2020-1647-1120	1120	301	CHIEFTAIN	CHIEFTAIN
Rzymski-2020-1647-1121	1121	302	CLAN	CLAN
Rzymski-2020-1647-1122	1122	3024	BRIDE PRICE	BRIDE PRICE
Rzymski-2020-1647-1123	1123	3037	SAME-SEX OLDER SIBLING	SAME-SEX OLDER SIBLING
Rzymski-2020-1647-1124	1124	3038	SAME-SEX YOUNGER SIBLING	SAME-SEX YOUNGER SIBLING
Rzymski-2020-1647-1125	1125	304	PREACH	PREACH
Rzymski-2020-1647-1126	1126	305	GRANDPARENTS	GRANDPARENTS
Rzymski-2020-1647-1127	1127	3055	SWINDLE	SWINDLE
Rzymski-2020-1647-1128	1128	306	PARENTS-IN-LAW	PARENTS-IN-LAW
Rzymski-2020-1647-1129	1129	307	HAWK	HAWK
Rzymski-2020-1647-1130	1130	3072	MISPLACE	MISPLACE
Rzymski-2020-1647-1131	1131	3078	IRRIGATE	IRRIGATE
Rzymski-2020-1647-1132	1132	31	PAN	PAN
Rzymski-2020-1647-1133	1133	310	HEAD LOUSE	HEAD LOUSE
Rzymski-2020-1647-1134	1134	311	BODY LOUSE	BODY LOUSE
Rzymski-2020-1647-1135	1135	3137	OAR	OAR
Rzymski-2020-1647-1136	1136	315	CURASSOW	CURASSOW
Rzymski-2020-1647-1137	1137	3154	WILD BOAR	WILD BOAR
Rzymski-2020-1647-1138	1138	3155	DIBBLE STICK	DIBBLE STICK
Rzymski-2020-1647-1139	1139	3168	DOWRY	DOWRY
Rzymski-2020-1647-1140	1140	3170	BATHE (SOMEONE)	BATHE (SOMEONE)
Rzymski-2020-1647-1141	1141	3171	RINGWORM	RINGWORM
Rzymski-2020-1647-1142	1142	3173	TINEA	TINEA
Rzymski-2020-1647-1143	1143	3174	WAKE UP (SOMEONE)	WAKE UP (SOMEONE)
Rzymski-2020-1647-1144	1144	318	FOOTPRINT	FOOTPRINT
Rzymski-2020-1647-1145	1145	3180	SHOOT (WITH SLINGSHOT)	SHOOT (WITH SLINGSHOT)
Rzymski-2020-1647-1146	1146	3182	MARRIAGE OR WEDDING	MARRIAGE OR WEDDING
Rzymski-2020-1647-1147	1147	3183	BREATH OR BREATHE	BREATH OR BREATHE
Rzymski-2020-1647-1148	1148	3184	BE ALIVE OR LIFE	BE ALIVE OR LIFE
Rzymski-2020-1647-1149	1149	3187	DROWNED	DROWNED
Rzymski-2020-1647-1150	1150	3188	MIGHTY OR POWERFUL OR STRONG	MIGHTY OR POWERFUL OR STRONG
Rzymski-2020-1647-1151	1151	3189	STAB TO DEATH	STAB TO DEATH
Rzymski-2020-1647-1152	1152	319	LICK	LICK
Rzymski-2020-1647-1153	1153	3195	DAMAGE OR INJURE	DAMAGE OR INJURE
Rzymski-2020-1647-1154	1154	3198	NOTHING OR ZERO	NOTHING OR ZERO
Rzymski-2020-1647-1155	1155	3199	TWIST (AROUND)	TWIST (AROUND)
Rzymski-2020-1647-1156	1156	32	EARWAX	EARWAX
Rzymski-2020-1647-1157	1157	320	LAME	LAME
Rzymski-2020-1647-1158	1158	3201	HINDER OR PREVENT	HINDER OR PREVENT
Rzymski-2020-1647-1159	1159	3203	CANNON OR GUN	CANNON OR GUN
Rzymski-2020-1647-1160	1160	3206	ELF OR FAIRY	ELF OR FAIRY
Rzymski-2020-1647-1161	1161	3208	CENTER OR MIDDLE	CENTER OR MIDDLE
Rzymski-2020-1647-1162	1162	321	CHEW	CHEW
Rzymski-2020-1647-1163	1163	3210	KNIFE (FOR EATING)	KNIFE (FOR EATING)
Rzymski-2020-1647-1164	1164	3212	HOPE (SOMETHING)	HOPE (SOMETHING)
Rzymski-2020-1647-1165	1165	3213	HIRE OR RENT	HIRE OR RENT
Rzymski-2020-1647-1166	1166	3215	CREEP	CREEP
Rzymski-2020-1647-1167	1167	3217	TIN OR TINPLATE	TIN OR TINPLATE
Rzymski-2020-1647-1168	1168	322	FIG	FIG
Rzymski-2020-1647-1169	1169	3222	TWIG	TWIG
Rzymski-2020-1647-1170	1170	3223	BRANCH OR TWIG	BRANCH OR TWIG
Rzymski-2020-1647-1171	1171	323	FAT (ORGANIC SUBSTANCE)	FAT (ORGANIC SUBSTANCE)
Rzymski-2020-1647-1172	1172	3230	DECEIVE	DECEIVE
Rzymski-2020-1647-1173	1173	3231	DEITY	DEITY
Rzymski-2020-1647-1174	1174	3237	ALLOW OR PERMIT	ALLOW OR PERMIT
Rzymski-2020-1647-1175	1175	325	FELT	FELT
Rzymski-2020-1647-1176	1176	326	CLOAK	CLOAK
Rzymski-2020-1647-1177	1177	327	PONCHO	PONCHO
Rzymski-2020-1647-1178	1178	328	GRASS-SKIRT	GRASS-SKIRT
Rzymski-2020-1647-1179	1179	329	STOCKING	STOCKING
Rzymski-2020-1647-1180	1180	3294	BRAID (VERB) OR WEAVE (BASKET)	BRAID (VERB) OR WEAVE (BASKET)
Rzymski-2020-1647-1181	1181	3303	PICTURE (PAINTING)	PICTURE (PAINTING)
Rzymski-2020-1647-1182	1182	3308	STRIKE (SOMEONE)	STRIKE (SOMEONE)
Rzymski-2020-1647-1183	1183	3309	STRIKE (SOMETHING)	STRIKE (SOMETHING)
Rzymski-2020-1647-1184	1184	3311	FLOWING BODY OF WATER	FLOWING BODY OF WATER
Rzymski-2020-1647-1185	1185	3312	SHORT (TIME)	SHORT (TIME)
Rzymski-2020-1647-1186	1186	332	RAG	RAG
Rzymski-2020-1647-1187	1187	334	COOKHOUSE	COOKHOUSE
Rzymski-2020-1647-1188	1188	335	MEETING HOUSE	MEETING HOUSE
Rzymski-2020-1647-1189	1189	336	PADLOCK	PADLOCK
Rzymski-2020-1647-1190	1190	337	PITCHFORK	PITCHFORK
Rzymski-2020-1647-1191	1191	3371	WASH (ONESELF)	WASH (ONESELF)
Rzymski-2020-1647-1192	1192	338	RAKE	RAKE
Rzymski-2020-1647-1193	1193	339	DIGGING STICK	DIGGING STICK
Rzymski-2020-1647-1194	1194	342	HAY	HAY
Rzymski-2020-1647-1195	1195	343	VINE	VINE
Rzymski-2020-1647-1196	1196	344	TREE TRUNK	TREE TRUNK
Rzymski-2020-1647-1197	1197	3447	BEGIN OR START	BEGIN OR START
Rzymski-2020-1647-1198	1198	3448	SIEVE OR STRAIN	SIEVE OR STRAIN
Rzymski-2020-1647-1199	1199	345	SAP	SAP
Rzymski-2020-1647-1200	1200	3450	HOW MANY PIECES	HOW MANY PIECES
Rzymski-2020-1647-1201	1201	3455	COMMEND	COMMEND
Rzymski-2020-1647-1202	1202	3456	CRAWL OR CREEP	CRAWL OR CREEP
Rzymski-2020-1647-1203	1203	3457	HEADBAND OR HEADDRESS	HEADBAND OR HEADDRESS
Rzymski-2020-1647-1204	1204	3458	SILENCE	SILENCE
Rzymski-2020-1647-1205	1205	346	BANYAN	BANYAN
Rzymski-2020-1647-1206	1206	3462	FLAX OR LINEN	FLAX OR LINEN
Rzymski-2020-1647-1207	1207	3464	SHORE OF LAKE	SHORE OF LAKE
Rzymski-2020-1647-1208	1208	348	FISH POISON	FISH POISON
Rzymski-2020-1647-1209	1209	351	TARO	TARO
Rzymski-2020-1647-1210	1210	352	UNTIE	UNTIE
Rzymski-2020-1647-1211	1211	353	STRIKE	STRIKE
Rzymski-2020-1647-1212	1212	354	POUND	POUND
Rzymski-2020-1647-1213	1213	355	CUT DOWN	CUT DOWN
Rzymski-2020-1647-1214	1214	356	SHEARS	SHEARS
Rzymski-2020-1647-1215	1215	357	HANG UP	HANG UP
Rzymski-2020-1647-1216	1216	36	PUBIC HAIR	PUBIC HAIR
Rzymski-2020-1647-1217	1217	360	FAN (ACTION)	FAN ACTION
Rzymski-2020-1647-1218	1218	361	PEG	PEG
Rzymski-2020-1647-1219	1219	362	STRING	STRING
Rzymski-2020-1647-1220	1220	363	DWELL (LIVE, RESIDE)	DWELL (LIVE, RESIDE)
Rzymski-2020-1647-1221	1221	365	SPLASH	SPLASH
Rzymski-2020-1647-1222	1222	366	LIMP	LIMP
Rzymski-2020-1647-1223	1223	367	RIDE	RIDE
Rzymski-2020-1647-1224	1224	369	OWE	OWE
Rzymski-2020-1647-1225	1225	37	LIBERATE	LIBERATE
Rzymski-2020-1647-1226	1226	371	PICK UP	PICK UP
Rzymski-2020-1647-1227	1227	372	POINTED	POINTED
Rzymski-2020-1647-1228	1228	374	ONE TIME	ONE TIME
Rzymski-2020-1647-1229	1229	375	SNIFF	SNIFF
Rzymski-2020-1647-1230	1230	376	FRAGRANT	FRAGRANT
Rzymski-2020-1647-1231	1231	377	LOUD	LOUD
Rzymski-2020-1647-1232	1232	378	PINCH	PINCH
Rzymski-2020-1647-1233	1233	379	BLUNT	BLUNT
Rzymski-2020-1647-1234	1234	38	SPREAD OUT	SPREAD OUT
Rzymski-2020-1647-1235	1235	381	BLAME	BLAME
Rzymski-2020-1647-1236	1236	383	MASTER	MASTER
Rzymski-2020-1647-1237	1237	384	FREEMAN	FREEMAN
Rzymski-2020-1647-1238	1238	386	BATTLE-AXE	BATTLE-AXE
Rzymski-2020-1647-1239	1239	388	FISHNET	FISHNET
Rzymski-2020-1647-1240	1240	389	FISH TRAP	FISH TRAP
Rzymski-2020-1647-1241	1241	390	PUNISHMENT	PUNISHMENT
Rzymski-2020-1647-1242	1242	392	MAGIC	MAGIC
Rzymski-2020-1647-1243	1243	394	SHAMAN (FOLK HEALER)	SHAMAN (FOLK HEALER)
Rzymski-2020-1647-1244	1244	395	PILL	PILL
Rzymski-2020-1647-1245	1245	398	PIERCE	PIERCE
Rzymski-2020-1647-1246	1246	399	PLANTAIN	PLANTAIN
Rzymski-2020-1647-1247	1247	40	ENVY	ENVY
Rzymski-2020-1647-1248	1248	403	GARDEN-HOUSE	GARDEN-HOUSE
Rzymski-2020-1647-1249	1249	404	ALCOHOL (FERMENTED DRINK)	ALCOHOL (FERMENTED DRINK)
Rzymski-2020-1647-1250	1250	405	OLDER SIBLING	OLDER SIBLING
