ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH
Sun-1991-1255-107	887	BITTER	107	bitter (N)
Sun-1991-1255-108	163	BLACK	108	black
Sun-1991-1255-109			109	black bovine
Sun-1991-1255-110	1746	BLADDER	110	bladder
Sun-1991-1255-111	457	BLIND PERSON	111	blind person
Sun-1991-1255-112	946	BLOOD	112	blood
Sun-1991-1255-113	239	FLOWER	113	bloom
Sun-1991-1255-114	175	BLOW (OF WIND)	114	blow (of wind)
Sun-1991-1255-115	176	BLOW (WITH MOUTH)	115	blow on fire, blow flute
Sun-1991-1255-116	176	BLOW (WITH MOUTH)	116	blow with mouth
Sun-1991-1255-117	837	BLUE	117	blue
Sun-1991-1255-118	379	BLUNT	118	blunt
Sun-1991-1255-119	1348	BOAR	119	boar
Sun-1991-1255-120	1227	BOARD	120	board / plank
Sun-1991-1255-121	1844	BOAT	121	boat
Sun-1991-1255-122	1480	BODY	122	body
Sun-1991-1255-123	793	BOIL (OF SKIN)	123	boil
Sun-1991-1255-124	793	BOIL (OF SKIN)	124	boil (rice); boil (water)
Sun-1991-1255-125	963	BOOK	125	book
Sun-1991-1255-126	963	BOOK	126	book (TibStyle);book(newstyle)
Sun-1991-1255-127	1823	BORROW	127	borrow / lend
Sun-1991-1255-128	1823	BORROW	128	borrow / lend (money);(things)
Sun-1991-1255-129	1823	BORROW	129	borrow / lend thing
Sun-1991-1255-130	1823	BORROW	130	borrow / lend;borrow / lend thing
Sun-1991-1255-131	1321	BOTTLE	131	bottle
Sun-1991-1255-132	3044	BOVINE	132	bovine
Sun-1991-1255-133	994	BOW	133	bow (weapon)
Sun-1991-1255-134	994	BOW	134	bow and arrow;bow (weapon)
Sun-1991-1255-135	1530	BOWL	135	bowl
Sun-1991-1255-136	1530	BOWL	136	bowl, wooden
Sun-1991-1255-137	1530	BOWL	137	bowl; wooden, porcelain
Sun-1991-1255-138	1754	BRACELET	138	bracelet
Sun-1991-1255-139	1043	BRAID	139	braid
Sun-1991-1255-140	2362	BRAN	140	bran
Sun-1991-1255-141	1531	BRANCH	141	branch
Sun-1991-1255-142	680	BREAK (DESTROY OR GET DESTROYED)	142	break
Sun-1991-1255-143	460	BREAK (OF ROPE)	143	break (rope, etc.)
Sun-1991-1255-144	460	BREAK (OF ROPE)	144	break (v.i. of rope, etc.)
Sun-1991-1255-145	460	BREAK (OF ROPE)	145	break(vi,rope);break (vi,stick
Sun-1991-1255-146	1322	BREAKFAST	146	breakfast
Sun-1991-1255-147	1402	BREAST	147	breast
Sun-1991-1255-148	2129	BREAST OR MILK	148	breast; milk
Sun-1991-1255-149	1006	BRICK	149	brick
Sun-1991-1255-150	1011	BRIDGE	150	bridge
Sun-1991-1255-151	1011	BRIDGE	151	bridge (general)
Sun-1991-1255-152	679	BRIGHT	152	bright
Sun-1991-1255-153	1760	YOUNGER BROTHER	153	bro (younger)direct / general
Sun-1991-1255-154	1760	YOUNGER BROTHER	154	bro (younger)used by elder bro
Sun-1991-1255-155	245	BROOM	155	broom
Sun-1991-1255-156	1759	OLDER BROTHER	156	brother (elder)
Sun-1991-1255-157	1759	OLDER BROTHER	157	brother (elder) (direct)
Sun-1991-1255-158	1760	YOUNGER BROTHER	158	brother (younger)
Sun-1991-1255-159	1821	BRUSH	159	brush
Sun-1991-1255-160			160	buckwheat (bitter)
Sun-1991-1255-161	2040	BUCKWHEAT	161	buckwheat (sweet)
Sun-1991-1255-162	2040	BUCKWHEAT	162	buckwheat; buckwheat (sweet)
Sun-1991-1255-163	1684	BUD	163	bud
Sun-1991-1255-164	1684	BUD	164	bud (of crops)
Sun-1991-1255-165	1008	BULL	165	bull
Sun-1991-1255-166	3044	BOVINE	166	bull; cow
Sun-1991-1255-167	1114	BULLET	167	bullet
Sun-1991-1255-168	1719	BURY	168	bury (something)
Sun-1991-1255-169	1791	BUTTERFLY	169	butterfly
Sun-1991-1255-170	834	BUTTOCKS	170	buttocks
Sun-1991-1255-171	1869	BUY	171	buy
Sun-1991-1255-172	774	CABBAGE	172	cabbage (Chinese)
Sun-1991-1255-173	2867	CALCULATE	173	calculate
Sun-1991-1255-174	1989	CALF	174	calf
Sun-1991-1255-175	498	CALF OF LEG	175	calf;thigh
Sun-1991-1255-176	2944	CALL (APPEAL)	176	call so.; cry out
Sun-1991-1255-177	1273	CANDLE	177	candle
Sun-1991-1255-178			178	cannon
Sun-1991-1255-179	1111	CAR	179	car
Sun-1991-1255-180	1042	CARPENTER	180	carpenter
Sun-1991-1255-181			181	carry on a pole (two people)
Sun-1991-1255-182	465	CARRY ON BACK	182	carry on back
Sun-1991-1255-183	413	CARRY ON SHOULDER	183	carry on shoulder
Sun-1991-1255-184	700	CARRY	184	carrytowardspkr;carryfromspkr
Sun-1991-1255-185	211	CAST	185	cast
Sun-1991-1255-186	29	GELD	186	castrate
Sun-1991-1255-187	1208	CAT	187	cat
Sun-1991-1255-188	702	CATCH	188	catch
Sun-1991-1255-189	1153	CATTLE	189	cattle (common)
Sun-1991-1255-190	2647	CATTY (MASS UNIT)	190	catty=500 grams
Sun-1991-1255-191	1155	CAVE	191	cave
Sun-1991-1255-192			192	celebrate new year
Sun-1991-1255-193	1974	CENTIPEDE	193	centipede
Sun-1991-1255-194	509	CERTAIN	194	certainly
Sun-1991-1255-195	1476	CHAIR	195	chair
Sun-1991-1255-196	1264	CHANGE	196	change / transform
Sun-1991-1255-197	1264	CHANGE	197	change;
Sun-1991-1255-198			198	chase / run after
Sun-1991-1255-199	1887	CHEAP	199	cheap
Sun-1991-1255-200	3055	SWINDLE	200	cheat / swindle
Sun-1991-1255-201	1592	CHEST	201	chest
Sun-1991-1255-202	321	CHEW	202	chew
Sun-1991-1255-203	1318	CHICKEN	203	chicken
Sun-1991-1255-204	1304	CHILD (YOUNG HUMAN)	204	child
Sun-1991-1255-205	1510	CHIN	205	chin
Sun-1991-1255-206			206	chipped
Sun-1991-1255-207	129	CHOKE	207	choke
Sun-1991-1255-208	155	CHOP	208	chop (tree)
Sun-1991-1255-209			209	chopper
Sun-1991-1255-210	1987	CHOPSTICKS	210	chopsticks
Sun-1991-1255-211	3016	FIRE STICK	211	chopsticks for fire
Sun-1991-1255-212	2547	CITY	212	city
Sun-1991-1255-213	3056	ANIMAL (CLASSIFIER)	213	classifier for animals
Sun-1991-1255-214	2088	CLOTHING (CLASSIFIER)	214	classifier for clothes
Sun-1991-1255-215	2080	BOWL (CLASSIFIER)	215	classifier for e.g. bowls
Sun-1991-1255-216	2086	GRAIN (CLASSIFIER)	216	classifier for grains
Sun-1991-1255-217			217	classifier for long objects
Sun-1991-1255-218			218	classifier for long, thin obje
Sun-1991-1255-219	2082	KNIFE (CLASSIFIER)	219	classifier for objects with ha
Sun-1991-1255-220	516	PERSON (CLASSIFIER)	220	classifier for people
Sun-1991-1255-221	2721	TREE (CLASSIFIER)	221	classifier for trees
Sun-1991-1255-222	72	CLAW	222	claw
Sun-1991-1255-223	704	CLEAN	223	clean
Sun-1991-1255-224	2195	FRESH (OF WATER)	224	clear (water)
Sun-1991-1255-225	992	CLIFF	225	cliff
Sun-1991-1255-226	2063	CLOSE (EYES)	226	close (eye)
Sun-1991-1255-227	2063	CLOSE (EYES)	227	close (eye); close (door)
Sun-1991-1255-228	1616	CLOTH	228	cloth
Sun-1991-1255-229	1895	CLOTHES	229	clothes
Sun-1991-1255-230	1489	CLOUD	230	cloud
Sun-1991-1255-231	2341	CLOUDY	231	cloudy
Sun-1991-1255-232	2341	CLOUDY	232	cloudy (V)
Sun-1991-1255-233	2658	COAL	233	coal
Sun-1991-1255-234	1287	COLD	234	cold
Sun-1991-1255-235	1287	COLD	235	cold (water;food)
Sun-1991-1255-236			236	collapse
Sun-1991-1255-237	2070	COMB (VERB)	237	comb
Sun-1991-1255-238	1446	COME	238	come
Sun-1991-1255-239	1446	COME	239	come (of rain, people)
Sun-1991-1255-240	581	COME BACK	240	come back;go back
Sun-1991-1255-241	2862	CONNECT	241	connect
Sun-1991-1255-242	1100	COOK (SOMETHING)	242	cook / boil (rice)
Sun-1991-1255-243	1100	COOK (SOMETHING)	243	cook / boil (rice); boil meat
Sun-1991-1255-244	269	COOKED	244	cooked
Sun-1991-1255-245			245	cool
Sun-1991-1255-246	1825	COPPER	246	copper
Sun-1991-1255-247	3045	COPPER (COLOR)	247	copper (yellow)
Sun-1991-1255-248	3045	COPPER (COLOR)	248	copper (yellow); copper (red)
Sun-1991-1255-249	3045	COPPER (COLOR)	249	copper(red);copper (yellow)
Sun-1991-1255-250	2231	CORRECT (SOMETHING OR SOMEBODY)	250	correct / change
Sun-1991-1255-251	1850	COTTON	251	cotton
Sun-1991-1255-252	1420	COUNT	252	count
Sun-1991-1255-253	1300	COUNTRY	253	country / nation
Sun-1991-1255-254	3068	COURAGE	254	courage
Sun-1991-1255-255			255	crack
Sun-1991-1255-256			256	crack wood;crack earth / melon
Sun-1991-1255-257	96	CRAWL	257	crawl
Sun-1991-1255-258	297	CROOKED	258	crooked
Sun-1991-1255-259			259	crops
Sun-1991-1255-260	574	TRANSIT	260	cross (river)
Sun-1991-1255-261	2074	CROW (VERB)	261	crow
Sun-1991-1255-262			262	cry out / yell
Sun-1991-1255-263	496	CUCUMBER	263	cucumber
Sun-1991-1255-264	476	CUP	264	cup
Sun-1991-1255-265	1432	CUT	265	cut
Sun-1991-1255-266	355	CUT DOWN	266	cut (firewood)
Sun-1991-1255-267	2156	CUT (WITH KNIFE)	267	cut (vegetable)
Sun-1991-1255-268	2156	CUT (WITH KNIFE)	268	cut (vegetable);cut meat
Sun-1991-1255-269	1827	HARVEST CROPS	269	cut ear of grain; cut root
Sun-1991-1255-270	2156	CUT (WITH KNIFE)	270	cut meat;cut melon;cut veg's
Sun-1991-1255-271			271	cut open (fish)
Sun-1991-1255-272	1879	DANCE	272	dance
Sun-1991-1255-273	1779	DARE	273	dare
Sun-1991-1255-274	706	DARK	274	dark
Sun-1991-1255-275	1357	DAUGHTER	275	daughter
Sun-1991-1255-276	1057	DAUGHTER-IN-LAW	276	daughter-in-law
Sun-1991-1255-277	1260	DAY (24 HOURS)	277	day (24 hours)
Sun-1991-1255-278	1260	DAY (24 HOURS)	278	day (24 hours) (measure word)
Sun-1991-1255-279	1179	DAY AFTER TOMORROW	279	day after tomorrow
Sun-1991-1255-280	1180	DAY BEFORE YESTERDAY	280	day before yesterday
Sun-1991-1255-281	1225	DAY (NOT NIGHT)	281	day(time)
Sun-1991-1255-282			282	day, eleventh of month
Sun-1991-1255-283			283	day, fifteenth of month
Sun-1991-1255-284			284	day, fifth of month
Sun-1991-1255-285			285	day, first of month
Sun-1991-1255-286			286	day, sixteenth of month
Sun-1991-1255-287			287	day, third of month
Sun-1991-1255-288			288	day, thirtieth of month
Sun-1991-1255-289			289	day, twentieth of month
Sun-1991-1255-290			290	day, twentieth of month (lunar
Sun-1991-1255-291	458	DEAF PERSON	291	deaf person
Sun-1991-1255-292	1593	DEEP	292	deep
Sun-1991-1255-293	991	FRY	293	deep-fry
Sun-1991-1255-294	1936	DEER	294	deer
Sun-1991-1255-295	1813	TASTY	295	delicious
Sun-1991-1255-296	2014	GO DOWN (DESCEND)	296	descend
Sun-1991-1255-297	1977	DEW	297	dew
Sun-1991-1255-298	2461	WOLF-LIKE ANIMAL	298	dhole, jackal
Sun-1991-1255-299	1494	DIE	299	die
Sun-1991-1255-300	584	DIFFICULT	300	difficult
Sun-1991-1255-301	1418	DIG	301	dig
Sun-1991-1255-302	1418	DIG	302	dig (ditch)
Sun-1991-1255-303	2077	DILIGENT	303	diligent
Sun-1991-1255-304	1833	DINNER (SUPPER)	304	dinner
Sun-1991-1255-305	1230	DIRTY	305	dirty
Sun-1991-1255-306	481	DISH	306	dish
Sun-1991-1255-307	2002	DITCH	307	ditch
Sun-1991-1255-308	1119	DIVIDE	308	divide
Sun-1991-1255-309	813	DO	309	do
Sun-1991-1255-310	597	PHYSICIAN	310	doctor
Sun-1991-1255-311	2009	DOG	311	dog
Sun-1991-1255-312			312	don't
Sun-1991-1255-313	1862	DONKEY	313	donkey
Sun-1991-1255-314	1567	DOOR	314	door
Sun-1991-1255-315	2038	DRAGON	315	dragon
Sun-1991-1255-316	2038	DRAGON	316	dragon (sky)
Sun-1991-1255-317	2352	DRAGONFLY	317	dragonfly
Sun-1991-1255-318	1920	DREAM (SOMETHING)	318	dream
Sun-1991-1255-319	1401	DRINK	319	drink
Sun-1991-1255-320	1401	DRINK	320	drink; drink (caus.)
Sun-1991-1255-321	808	DRIP (FALL IN GLOBULES)	321	drip
Sun-1991-1255-322	2868	DRIVE (CATTLE)	322	drive animal;drive out
Sun-1991-1255-323	30	DISPEL	323	drive away
Sun-1991-1255-324			324	drive verbally;drive w / stone
Sun-1991-1255-325	2866	DROP (SOMETHING)	325	drop
Sun-1991-1255-326	750	DROP	326	drop / fall
Sun-1991-1255-327	908	DRUM	327	drum
Sun-1991-1255-328	908	DRUM	328	drum (big); drum (small hand)
Sun-1991-1255-329	1463	DRUNK	329	drunk
Sun-1991-1255-330	1398	DRY	330	dry
Sun-1991-1255-331	2015	MAKE DRY	331	dry (clothes) near fire
Sun-1991-1255-332	2015	MAKE DRY	332	dry in the sun
Sun-1991-1255-333	2015	MAKE DRY	333	dry in the sun (outdoors)
Sun-1991-1255-334			334	dry measure / peck / =10 shēng
Sun-1991-1255-335			335	dry measure / pint
Sun-1991-1255-336	452	DRY SEASON	336	dry season
Sun-1991-1255-337	2015	MAKE DRY	337	dry(clothes)nr fire;dry(kang)
Sun-1991-1255-338	1360	DUCK	338	duck
Sun-1991-1255-339	2057	DUNG (ANIMAL FAECES)	339	dung / manure
Sun-1991-1255-340	2057	DUNG (ANIMAL FAECES)	340	dung / manure of cow
Sun-1991-1255-341	2051	DUSTPAN	341	dustpan / winnowing sieve
Sun-1991-1255-342	363	DWELL (LIVE, RESIDE)	342	dwell / live
Sun-1991-1255-343	157	DYE	343	dye
Sun-1991-1255-344	1905	EAGLE	344	eagle
Sun-1991-1255-345	1247	EAR	345	ear
Sun-1991-1255-346	1249	SPIKE	346	ear (of grain-producing plant)
Sun-1991-1255-347	672	EARLY	347	early
Sun-1991-1255-348	770	EARRING	348	earring
Sun-1991-1255-349	770	EARRING	349	earring (big); earring (small)
Sun-1991-1255-350	2158	EARTH (WET SUBSTANCE)	350	earth
Sun-1991-1255-351	2350	EARTHWORM	351	earthworm
Sun-1991-1255-352	1877	EAST	352	east
Sun-1991-1255-353	686	EASY	353	easy
Sun-1991-1255-354	1336	EAT	354	eat
Sun-1991-1255-355	1336	EAT	355	eat rice; eat meat
Sun-1991-1255-356	1336	EAT	356	eat; eat (causative)
Sun-1991-1255-357	1336	EAT	357	eat; eat (of birds)
Sun-1991-1255-358	863	EDGE	358	edge
Sun-1991-1255-359	744	EGG	359	egg
Sun-1991-1255-360	1146	AUBERGINE	360	eggplant
Sun-1991-1255-361	1705	EIGHT	361	eight
Sun-1991-1255-362	1713	EIGHTEEN	362	eighteen
Sun-1991-1255-363			363	eighth
Sun-1991-1255-364	1722	EIGHTY	364	eighty
Sun-1991-1255-365	981	ELBOW	365	elbow
Sun-1991-1255-366	1290	ELEPHANT	366	elephant
Sun-1991-1255-367	1706	ELEVEN	367	eleven
Sun-1991-1255-368			368	enclosure
Sun-1991-1255-369	1831	MEET	369	encounter / meet
Sun-1991-1255-370	1358	ENEMY	370	enemy
Sun-1991-1255-371	1358	ENEMY	371	enemy (personal)
Sun-1991-1255-372	749	ENTER	372	enter
Sun-1991-1255-373	1615	ESCAPE	373	escape
Sun-1991-1255-374	2509	EXCHANGE	374	exchange
Sun-1991-1255-375	675	FAECES (EXCREMENT)	375	excrement
Sun-1991-1255-376	1579	BE	376	exist / be present
Sun-1991-1255-377	1579	BE	377	exist / be present (of animals)
Sun-1991-1255-378	1752	LEAVE	378	exit
Sun-1991-1255-379	1426	EXPENSIVE	379	expensive
Sun-1991-1255-380	1248	EYE	380	eye
Sun-1991-1255-381	1173	EYEBROW	381	eyebrow
Sun-1991-1255-382	1560	FACE	382	face
Sun-1991-1255-383	1280	FALL	383	fall (down)
Sun-1991-1255-384			384	false
Sun-1991-1255-385	1406	FAR	385	far
Sun-1991-1255-386	979	FARMER	386	farmer
Sun-1991-1255-387	1159	FART	387	fart
Sun-1991-1255-388	1631	FAST	388	fast
Sun-1991-1255-389	1631	FAST	389	fast (adv.)
Sun-1991-1255-390	2449	FAT (OF MEAT AND FOOD)	390	fat (beef)
Sun-1991-1255-391	323	FAT (ORGANIC SUBSTANCE)	391	fat (meat)
Sun-1991-1255-392	1279	FAT (OBESE)	392	fat (of people)
Sun-1991-1255-393	323	FAT (ORGANIC SUBSTANCE)	393	fat (pork)
Sun-1991-1255-394	1217	FATHER	394	father
Sun-1991-1255-395	1217	FATHER	395	father (ref.);father (direct)
Sun-1991-1255-396	1217	FATHER	396	father(direct);father (gen'l)
Sun-1991-1255-397	1055	FATHER-IN-LAW	397	father-in-law
Sun-1991-1255-398	1055	FATHER-IN-LAW	398	father-in-law (direct address)
Sun-1991-1255-399	81	FATHOM	399	fathom=6 feet
Sun-1991-1255-400	781	FEAR (FRIGHT)	400	fear
Sun-1991-1255-401	1201	FEATHER	401	feather
Sun-1991-1255-402	739	FEED	402	feed
Sun-1991-1255-403	739	FEED	403	feed livestock;feed child
Sun-1991-1255-404	739	FEED	404	feed; feed child
Sun-1991-1255-405			405	fertilizer
Sun-1991-1255-406			406	fertilizer (manure)
Sun-1991-1255-407	212	FIELD	407	field
Sun-1991-1255-408	1709	FIFTEEN	408	fifteen
Sun-1991-1255-409			409	fifth
Sun-1991-1255-410	1717	FIFTY	410	fifty
Sun-1991-1255-411	1423	FIGHT	411	fight
Sun-1991-1255-412	1423	FIGHT	412	fight (of cattle)
Sun-1991-1255-413	2157	FINE OR THIN	413	fine (flour)
Sun-1991-1255-414	1303	FINGER	414	finger
Sun-1991-1255-415	1258	FINGERNAIL	415	fingernail
Sun-1991-1255-416	1915	FIR	416	fir
Sun-1991-1255-417	221	FIRE	417	fire
Sun-1991-1255-418	185	FIREPLACE	418	fireplace
Sun-1991-1255-419	10	FIREWOOD	419	firewood
Sun-1991-1255-420	728	FIRST	420	first
Sun-1991-1255-421	227	FISH	421	fish
Sun-1991-1255-422			422	fishy
Sun-1991-1255-423	1473	FIST	423	fist
Sun-1991-1255-424	493	FIVE	424	five
Sun-1991-1255-425	2623	FLAG	425	flag
Sun-1991-1255-426	3057	FLAIL	426	flail
Sun-1991-1255-427	1654	LIGHTNING	427	flash (of lightning)
Sun-1991-1255-428	1633	FLAT	428	flat / level(land)
Sun-1991-1255-429	232	FLEA	429	flea
Sun-1991-1255-430	1574	FLOAT	430	float
Sun-1991-1255-431	1594	FLOUR	431	flour
Sun-1991-1255-432	2003	FLOW	432	flow
Sun-1991-1255-433	239	FLOWER	433	flower
Sun-1991-1255-434	777	FLUTE	434	flute
Sun-1991-1255-435	2136	BRASS INSTRUMENT (HORN OR TRUMPET)	435	flute-like instrument (Turkic)
Sun-1991-1255-436	1504	FLY (INSECT)	436	fly
Sun-1991-1255-437	1441	FLY (MOVE THROUGH AIR)	437	fly; fly in circles
Sun-1991-1255-438	3046	FODDER	438	fodder
Sun-1991-1255-439	249	FOG	439	fog
Sun-1991-1255-440	2059	FOLK SONG	440	folksong
Sun-1991-1255-441	1301	FOOT	441	foot
Sun-1991-1255-442	2782	FOOT (MEASURE)	442	foot (measure)
Sun-1991-1255-443	1673	ARM	443	forearm
Sun-1991-1255-444	123	FOREHEAD	444	forehead
Sun-1991-1255-445	1523	FORGET	445	forget
Sun-1991-1255-446	1716	FORTY	446	forty
Sun-1991-1255-447	1716	FORTY	447	forty (Tib. borr)
Sun-1991-1255-448	1500	FOUR	448	four
Sun-1991-1255-449	2451	FOURTEEN	449	fourteen
Sun-1991-1255-450	1312	FOX	450	fox
Sun-1991-1255-451	376	FRAGRANT	451	fragrant
Sun-1991-1255-452	1325	FRIEND	452	friend
Sun-1991-1255-453	1325	FRIEND	453	friend (btwn men)
Sun-1991-1255-454	503	FROG	454	frog
Sun-1991-1255-455	693	FROM	455	from now on
Sun-1991-1255-456	2194	FRONT (PART)	456	front
Sun-1991-1255-457	2034	FROST	457	frost
Sun-1991-1255-458	1507	FRUIT	458	fruit
Sun-1991-1255-459	1429	FULL	459	full
Sun-1991-1255-460	106	SATIATED	460	full / satiated
Sun-1991-1255-461	106	SATIATED	461	full / satiated (V)
Sun-1991-1255-462	2427	FUTURE	462	future
Sun-1991-1255-463			463	gall
Sun-1991-1255-464	909	GARBAGE	464	garbage
Sun-1991-1255-465	2368	GARLIC	465	garlic
Sun-1991-1255-466	694	GET	466	get
Sun-1991-1255-467	1175	GHOST	467	ghost / demon
Sun-1991-1255-468	2500	GINGER	468	ginger
Sun-1991-1255-469	1447	GIVE	469	give / send / deliver
Sun-1991-1255-470	1447	GIVE	470	give / send / deliver;send guest
Sun-1991-1255-471	196	DONATE	471	give out / distribute
Sun-1991-1255-472	196	DONATE	472	give out / distribute wages
Sun-1991-1255-473	196	DONATE	473	give out / distribute;germinate
Sun-1991-1255-474			474	glad
Sun-1991-1255-475	2706	GNAW	475	gnaw
Sun-1991-1255-476	695	GO	476	go
Sun-1991-1255-477	1742	TRAVERSE	477	go through (a hole)
