ID	NUMBER	CHINESE	CHINESE_TRADITIONAL	CHINESE_PINYIN	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	POS	SEMANTIC_RADICAL_1	CHARACTER_TYPE_1	SEMANTIC_RADICAL_2	CHARACTER_TYPE_2	VISUAL_MEAN	AUDITORY_MEAN	GUSTATORY_MEAN	OLFACTORY_MEAN	HAPTIC_MEAN	INTEROCEPTIVE_MEAN	PERCEPTUAL_MEAN	PERCEPTUAL_DOMINANT	PERCEPTUAL_STRENGTH_MAX	PERCEPTUAL_STRENGTH_AGGREGATED	PERCEPTUAL_STRENGTH_SUM	PERCEPTUAL_EXCLUSIVITY	FOOT_ACTION_MEAN	HAND_ACTION_MEAN	MOUTH_ACTION_MEAN	HEAD_ACTION_MEAN	TORSO_ACTION_MEAN	ACTION_STRENGTH_MEAN	ACTION_STRENGTH_SUM	ACTION_STRENGTH_MAX	ACTION_STRENGTH_AGGREGATED	ACTION_EXCLUSIVITY	ACTION_DOMINANT	SENSORIMOTOR_STRENGTH_MAX	SENSORIMOTOR_DOMINANT	SENSORIMOTOR_STRENGTH_AGGREGATED	SENSORIMOTOR_STRENGTH_SUM	SENSORIMOTOR_EXCLUSIVITY	CONCRETE_ABSTRACT
Zhong-2022-664-506	506	春雨	春雨	chūnyǔ	spring rain			N	日	compound_ideograph	雨	pictograph	4.533333333	4.6	1.266666667	2.466666667	3.533333333	3.2	3.266666667	auditory	4.6	6.576387411	19.6	0.1700680272	2.466666667	2.4	1.6	1.533333333	1.6	1.92	9.6	2.466666667	3.437794392	0.09722222222	leg/foot	4.6	auditory	6.8757016	29.2	0.1141552511	concrete
Zhong-2022-664-507	507	地步	地步	dìbù	situation			N	土	phono-semantic	止	compound_ideograph	1.411764706	1.352941176	1	0.8823529412	1.058823529	2.823529412	1.421568627	interoceptive	2.823529412	3.130341445	8.529411765	0.2275862069	1.882352941	1.529411765	1.352941176	1.529411765	1.470588235	1.552941176	7.764705882	1.882352941	2.690749133	0.06818181818	leg/foot	2.823529412	interoceptive	3.68785179	16.29411765	0.119133574	abstract
Zhong-2022-664-508	508	理想	理想	lǐxiǎng	ideal			N	王(玉)	phono-semantic	心	phono-semantic	1.368421053	1.421052632	0.2105263158	0.3157894737	0.7894736842	4.052631579	1.359649123	interoceptive	4.052631579	4.170249168	8.157894737	0.4709677419	0.7368421053	0.8947368421	1.157894737	1.526315789	1.473684211	1.157894737	5.789473684	1.526315789	2.112322792	0.1363636364	head	4.052631579	interoceptive	4.343593001	13.94736842	0.2754716981	abstract
Zhong-2022-664-509	509	才气	才氣	cáiqì	talent			N	手	pictograph	气	pictograph	2	2.263157895	1.157894737	0.9473684211	1.263157895	2.947368421	1.763157895	interoceptive	2.947368421	3.674514425	10.57894737	0.1890547264	1.210526316	1.263157895	1.052631579	1.526315789	1.526315789	1.315789474	6.578947368	1.526315789	2.293694827	0.072	head+torso	2.947368421	interoceptive	3.951085777	17.15789474	0.1165644172	abstract
Zhong-2022-664-510	510	义气	義氣	yìqì	loyalty			N	羊	compound_ideograph	气	pictograph	1.684210526	2.105263158	1.157894737	1.157894737	1.315789474	3	1.736842105	interoceptive	3	3.595752028	10.42105263	0.1767676768	1.789473684	1.842105263	1.578947368	1.526315789	1.684210526	1.684210526	8.421052632	1.842105263	2.894510639	0.0375	hand/arm	3	interoceptive	4.135792108	18.84210526	0.09776536313	abstract
Zhong-2022-664-511	511	风味	風味	fēngwèi	flavor			N	風	phono-semantic	口	phono-semantic	2.684210526	2.157894737	4.421052632	4.105263158	2.421052632	3.105263158	3.149122807	gustatory	4.421052632	6.119113215	18.89473684	0.1197771588	0.7894736842	0.8947368421	2.789473684	1.526315789	0.9473684211	1.389473684	6.947368421	2.789473684	3.011795263	0.2878787879	mouth/throat	4.421052632	gustatory	6.353248396	25.84210526	0.1405295316	concrete
Zhong-2022-664-512	512	闪电	閃電	shǎndiàn	lightning	1654	LIGHTNING	N	門	compound_ideograph	雨	phono-semantic	4.736842105	3.842105263	0.1052631579	0.4210526316	0.4736842105	3.052631579	2.105263158	visual	4.736842105	5.765272324	12.63157895	0.3666666667	1.210526316	1.473684211	0.7894736842	1.526315789	1.631578947	1.326315789	6.631578947	1.631578947	2.373167868	0.126984127	torso	4.736842105	visual	5.896308433	19.26315789	0.2404371585	concrete
Zhong-2022-664-513	513	日记	日記	rìjì	diary			N	日	pictograph	言	phono-semantic	3.789473684	1.368421053	0.2105263158	0.5263157895	2.631578947	3.263157895	1.964912281	visual	3.789473684	4.792956195	11.78947368	0.3035714286	0.6315789474	2.842105263	0.9473684211	1.526315789	1.736842105	1.536842105	7.684210526	2.842105263	3.202817945	0.2876712329	hand/arm	3.789473684	visual	5.228839876	19.47368421	0.1837837838	concrete
Zhong-2022-664-514	514	奇迹	奇蹟	qíjī	miracle	2541	MIRACLE	N	大	phono-semantic	足	phono-semantic	3.619047619	3	1.047619048	0.5238095238	1.380952381	3.904761905	2.246031746	interoceptive	3.904761905	5.165951778	13.47619048	0.2508833922	1.142857143	1.80952381	1.285714286	1.523809524	1.714285714	1.495238095	7.476190476	1.80952381	2.626519396	0.08917197452	hand/arm	3.904761905	interoceptive	5.38302133	20.95238095	0.1613636364	abstract
Zhong-2022-664-515	515	道义	道義	dàoyì	morality			N	辶	phono-semantic	羊	compound_ideograph	1.857142857	1.952380952	0.6666666667	0.619047619	0.9523809524	3.571428571	1.603174603	interoceptive	3.571428571	3.932160493	9.619047619	0.3069306931	1	1.19047619	1.952380952	1.523809524	1.095238095	1.352380952	6.761904762	1.952380952	2.46518787	0.1408450704	mouth/throat	3.571428571	interoceptive	4.23173127	16.38095238	0.1802325581	abstract
Zhong-2022-664-516	516	心灵	心靈	xīnlíng	soul			N	心	pictograph	雨	phono-semantic	1.095238095	1.619047619	0.5238095238	0.5714285714	1.095238095	3.80952381	1.452380952	interoceptive	3.80952381	3.968238645	8.714285714	0.3770491803	0.5238095238	0.6666666667	0.619047619	1.523809524	1.047619048	0.8761904762	4.380952381	1.523809524	1.750644152	0.2282608696	head	3.80952381	interoceptive	4.078708254	13.0952381	0.2509090909	abstract
Zhong-2022-664-517	517	兆头	兆頭	zhàotou	omen	107	OMEN	N	儿	pictograph	頁	phono-semantic	1.857142857	1.666666667	0.6666666667	0.8571428571	1.285714286	3.666666667	1.666666667	interoceptive	3.666666667	3.98709533	10	0.3	1.238095238	1.428571429	1.238095238	1.523809524	0.9047619048	1.266666667	6.333333333	1.523809524	2.223310395	0.0977443609	head	3.666666667	interoceptive	4.205371773	16.33333333	0.1836734694	abstract
Zhong-2022-664-518	518	小我	小我	xiǎowǒ	ego			N	小	pictograph	戈	compound_ideograph	1.714285714	1.047619048	0.9047619048	0.9523809524	1.238095238	3.714285714	1.595238095	interoceptive	3.714285714	3.935033311	9.571428571	0.2935323383	1.523809524	1.142857143	1.333333333	1.523809524	1.285714286	1.361904762	6.80952381	1.523809524	2.355247293	0.05594405594	leg/foot+head	3.714285714	interoceptive	4.198279276	16.38095238	0.1715116279	abstract
Zhong-2022-664-519	519	虚惊	虛驚	xūjīng	false alarm			N	虍	compound_ideograph	馬	phono-semantic	2.666666667	2.047619048	0.7142857143	0.8095238095	1.428571429	4.238095238	1.984126984	interoceptive	4.238095238	4.754560106	11.9047619	0.296	1.333333333	1.80952381	1.666666667	1.523809524	1.761904762	1.619047619	8.095238095	1.80952381	2.799184994	0.05882352941	hand/arm	4.238095238	interoceptive	5.058169572	20	0.1761904762	abstract
Zhong-2022-664-520	520	天资	天資	tiānzī	talent			N	大	ideograph	貝	phono-semantic	2.047619048	1.047619048	0.6666666667	0.5238095238	0.6666666667	3.952380952	1.484126984	interoceptive	3.952380952	4.164258537	8.904761905	0.385026738	0.9047619048	1.047619048	1.333333333	1.523809524	1.285714286	1.219047619	6.095238095	1.523809524	2.148992801	0.1015625	head	3.952380952	interoceptive	4.34690009	15	0.2285714286	abstract
Zhong-2022-664-521	521	提议	提議	tíyì	proposal			Nv	扌	phono-semantic	言	phono-semantic	1.476190476	3.333333333	0.2857142857	0.380952381	0.380952381	2.333333333	1.365079365	auditory	3.333333333	3.758445176	8.19047619	0.3720930233	0.5714285714	1.761904762	3.380952381	1.523809524	0.7619047619	1.6	8	3.380952381	3.641388862	0.3511904762	mouth/throat	3.380952381	mouth/throat	4.662769533	16.19047619	0.1911764706	concrete
Zhong-2022-664-522	522	屏幕	屏幕	píngmù	screen			N	尸	phono-semantic	巾	phono-semantic	4.571428571	2.857142857	0.3333333333	0.3333333333	1.904761905	2.952380952	2.158730159	visual	4.571428571	5.331842291	12.95238095	0.3272058824	0.6666666667	1.904761905	1	1.523809524	1	1.219047619	6.095238095	1.904761905	2.335875798	0.203125	hand/arm	4.571428571	visual	5.477281266	19.04761905	0.2225	concrete
Zhong-2022-664-523	523	英文	英文	yīngwén	English			N	艹	phono-semantic	文	pictograph	2.857142857	4.619047619	0.4285714286	0.5714285714	1.047619048	2.476190476	2	auditory	4.619047619	5.173529875	12	0.3492063492	0.9523809524	1.285714286	3.904761905	1.523809524	1.571428571	1.847619048	9.238095238	3.904761905	4.120195784	0.3195876289	mouth/throat	4.619047619	auditory	5.928940959	21.23809524	0.197309417	concrete
Zhong-2022-664-524	524	泡影	泡影	pàoyǐng	visionary hope			N	氵	phono-semantic	彡	phono-semantic	3.391304348	1.217391304	0.652173913	0.7826086957	1.304347826	2.52173913	1.644927536	visual	3.391304348	3.910936422	9.869565217	0.2775330396	1.043478261	1.869565217	1.130434783	1.52173913	1.260869565	1.365217391	6.826086957	1.869565217	2.446533517	0.1210191083	hand/arm	3.391304348	visual	4.207078392	16.69565217	0.1640625	abstract
Zhong-2022-664-525	525	余地	餘地	yúdì	room	1450	ROOM	N	飠	phono-semantic	土	phono-semantic	2.217391304	1.391304348	0.652173913	0.8695652174	1	3.347826087	1.579710145	interoceptive	3.347826087	3.757533841	9.47826087	0.2844036697	1.565217391	1.47826087	1.130434783	1.52173913	1.260869565	1.391304348	6.956521739	1.565217391	2.41231927	0.0625	leg/foot	3.347826087	interoceptive	4.063382433	16.43478261	0.164021164	abstract
Zhong-2022-664-526	526	气量	氣量	qìliàng	tolerance			N	气	pictograph	里	phono-semantic	1.111111111	1.111111111	1	0.9444444444	1	3.277777778	1.407407407	interoceptive	3.277777778	3.442651397	8.444444444	0.2763157895	1.555555556	1.722222222	1.777777778	1.5	1.611111111	1.633333333	8.166666667	1.777777778	2.804068893	0.03401360544	mouth/throat	3.277777778	interoceptive	3.975888762	16.61111111	0.1404682274	abstract
Zhong-2022-664-527	527	主题	主題	zhǔtí	theme			N	丶	pictograph	頁	phono-semantic	2.722222222	1.555555556	1	0.9444444444	1.111111111	2.833333333	1.694444444	interoceptive	2.833333333	3.681490342	10.16666667	0.1857923497	1	1.055555556	1.111111111	1.5	0.9444444444	1.122222222	5.611111111	1.5	1.980243876	0.09900990099	head	2.833333333	interoceptive	3.863339695	15.77777778	0.1197183099	abstract
Zhong-2022-664-528	528	皈依	皈依	guīyī	convert			Nv	白	phono-semantic	亻	phono-semantic	2.045454545	1.909090909	0.5	0.4545454545	0.5909090909	2.636363636	1.356060606	interoceptive	2.636363636	3.248004531	8.136363636	0.2681564246	1.545454545	1.772727273	1.409090909	1.5	1.409090909	1.527272727	7.636363636	1.772727273	2.631987479	0.04761904762	hand/arm	2.636363636	interoceptive	3.744380374	15.77272727	0.1383285303	abstract
Zhong-2022-664-529	529	举世	舉世	jǔshì	universally			N	臼	phono-semantic	一	ideograph	2.636363636	3.090909091	0.8636363636	0.5909090909	1	3.318181818	1.916666667	interoceptive	3.318181818	4.418077498	11.5	0.2371541502	1.5	1.818181818	1.454545455	1.5	1.272727273	1.509090909	7.545454545	1.818181818	2.615855365	0.07228915663	hand/arm	3.318181818	interoceptive	4.704745055	19.04545455	0.1431980907	abstract
Zhong-2022-664-530	530	志向	志向	zhìxiàng	ambition			N	心	phono-semantic	口	compound_ideograph	1.055555556	1.666666667	0.6111111111	0.5555555556	0.4444444444	3.166666667	1.25	interoceptive	3.166666667	3.363385651	7.5	0.362962963	1	1.277777778	0.9444444444	1.5	1.111111111	1.166666667	5.833333333	1.5	2.054770688	0.09523809524	head	3.166666667	interoceptive	3.601728877	13.33333333	0.2041666667	abstract
Zhong-2022-664-531	531	话题	話題	huàtí	topic			N	言	phono-semantic	頁	phono-semantic	1.777777778	2.611111111	1.055555556	0.9444444444	0.9444444444	2.555555556	1.648148148	auditory	2.611111111	3.502634188	9.888888889	0.1685393258	0.7777777778	1.111111111	2.388888889	1.5	1.277777778	1.411111111	7.055555556	2.388888889	2.756135522	0.2283464567	mouth/throat	2.611111111	auditory	3.998087935	16.94444444	0.1081967213	concrete
Zhong-2022-664-532	532	刻薄	刻薄	kèbó	acerbity			Nv	刂	phono-semantic	艹	phono-semantic	2.826086957	2.826086957	0.8260869565	0.7391304348	0.8695652174	3.739130435	1.971014493	interoceptive	3.739130435	4.626762603	11.82608696	0.2536764706	1.130434783	1.739130435	3	1.47826087	1.608695652	1.791304348	8.956521739	3	3.450968474	0.2087378641	mouth/throat	3.739130435	interoceptive	5.194261542	20.7826087	0.1443514644	abstract
Zhong-2022-664-533	533	魂魄	魂魄	húnpò	soul			N	鬼	phono-semantic	鬼	phono-semantic	2.428571429	1.523809524	0.4285714286	0.4285714286	1.095238095	3.142857143	1.507936508	interoceptive	3.142857143	3.693263837	9.047619048	0.3	1.857142857	1.619047619	1.571428571	1.476190476	1.761904762	1.657142857	8.285714286	1.857142857	2.852744555	0.04597701149	leg/foot	3.142857143	interoceptive	4.190623765	17.33333333	0.1565934066	abstract
Zhong-2022-664-534	534	锐意	銳意	ruìyì	determined			N	釒	phono-semantic	心	compound_ideograph	2.285714286	1.761904762	1.142857143	1.047619048	1.571428571	3.428571429	1.873015873	interoceptive	3.428571429	4.004938471	11.23809524	0.2118644068	1.238095238	1.619047619	1.523809524	1.476190476	1.523809524	1.476190476	7.380952381	1.619047619	2.542488013	0.05161290323	hand/arm	3.428571429	interoceptive	4.320911401	18.61904762	0.1278772379	abstract
Zhong-2022-664-535	535	关系	關係	guānxì	relationship			N	門	phono-semantic	亻	compound_ideograph	2.19047619	1.761904762	0.619047619	0.619047619	1.19047619	3.380952381	1.626984127	interoceptive	3.380952381	3.843736953	9.761904762	0.2829268293	0.8571428571	1.523809524	1.19047619	1.476190476	1.333333333	1.276190476	6.380952381	1.523809524	2.253403431	0.1044776119	hand/arm	3.380952381	interoceptive	4.086271125	16.14285714	0.1710914454	abstract
Zhong-2022-664-536	536	圣言	聖言	shèngyán	holy words			N	耳	phono-semantic	言	ideograph	2.380952381	3.428571429	1.238095238	0.7619047619	1	3.142857143	1.992063492	auditory	3.428571429	4.451067157	11.95238095	0.2231075697	1.333333333	1.333333333	2.380952381	1.476190476	1.238095238	1.552380952	7.761904762	2.380952381	2.858337243	0.1472392638	mouth/throat	3.428571429	auditory	4.813639087	19.71428571	0.1352657005	abstract
Zhong-2022-664-537	537	望族	望族	wàngzú	noble family			N	月	compound_ideograph	方	compound_ideograph	2.904761905	2.428571429	0.619047619	0.8095238095	0.9047619048	3.476190476	1.857142857	interoceptive	3.476190476	4.35060568	11.14285714	0.2564102564	0.9047619048	1.19047619	1.333333333	1.476190476	1.142857143	1.20952381	6.047619048	1.476190476	2.118485372	0.09448818898	head	3.476190476	interoceptive	4.511984241	17.19047619	0.1662049861	abstract
Zhong-2022-664-538	538	光盘	光盤	guāngpán	CD			N	儿	compound_ideograph	皿	phono-semantic	4.523809524	2.714285714	0.5238095238	0.4285714286	2.523809524	0.9047619048	1.936507937	visual	4.523809524	5.0607905	11.61904762	0.3524590164	0.7619047619	2.952380952	0.6666666667	1.476190476	1	1.371428571	6.857142857	2.952380952	3.130873954	0.3333333333	hand/arm	4.523809524	visual	5.432281878	18.47619048	0.2216494845	concrete
Zhong-2022-664-539	539	灵气	靈氣	língqì	Reiki			N	雨	phono-semantic	气	pictograph	2.105263158	1.736842105	0.6842105263	0.8421052632	1.315789474	3.526315789	1.701754386	interoceptive	3.526315789	3.949684411	10.21052632	0.2783505155	1.315789474	1.263157895	1.473684211	1.473684211	1.684210526	1.442105263	7.210526316	1.684210526	2.491801887	0.05839416058	torso	3.526315789	interoceptive	4.255920572	17.42105263	0.163141994	abstract
Zhong-2022-664-540	540	化身	化身	huàshēn	incarnation			N	匕	compound_ideograph	身	pictograph	3.105263158	1.631578947	0.9473684211	0.7368421053	1.631578947	2.947368421	1.833333333	visual	3.105263158	4.030675485	11	0.2153110048	1.421052632	1.631578947	1.368421053	1.473684211	1.631578947	1.505263158	7.526315789	1.631578947	2.58727951	0.03496503497	hand/arm+torso	3.105263158	visual	4.358617392	18.52631579	0.1278409091	abstract
Zhong-2022-664-541	541	善恶	善惡	shàn'è	good and evil			N	口	compound_ideograph	心	phono-semantic	2.631578947	2.368421053	0.5789473684	0.5789473684	1.157894737	3.526315789	1.807017544	interoceptive	3.526315789	4.259831566	10.84210526	0.2718446602	0.9473684211	1.052631579	1.157894737	1.473684211	1.473684211	1.221052632	6.105263158	1.473684211	2.152275684	0.08620689655	head+torso	3.526315789	interoceptive	4.435619493	16.94736842	0.1739130435	abstract
Zhong-2022-664-542	542	实力	實力	shílì	strength	202	STRENGTH	N	宀	compound_ideograph	力	pictograph	2.315789474	1.789473684	0.5263157895	0.3157894737	0.7368421053	3.157894737	1.473684211	interoceptive	3.157894737	3.689387637	8.842105263	0.3214285714	1.473684211	1.684210526	1.315789474	1.473684211	1.842105263	1.557894737	7.789473684	1.842105263	2.701108185	0.06756756757	torso	3.157894737	interoceptive	4.119825556	16.63157895	0.1708860759	abstract
Zhong-2022-664-543	543	经验	經驗	jīngyàn	experience			Nv	糹	phono-semantic	馬	phono-semantic	2.315789474	2.263157895	1.315789474	1.210526316	1.421052632	3.421052632	1.99122807	interoceptive	3.421052632	4.140256482	11.94736842	0.1850220264	1.421052632	1.842105263	1.736842105	1.473684211	1.578947368	1.610526316	8.052631579	1.842105263	2.780513743	0.0522875817	hand/arm	3.421052632	interoceptive	4.521999244	20	0.1105263158	concrete
Zhong-2022-664-544	544	建议	建議	jiànyì	suggestion			Nv	廴	compound_ideograph	言	phono-semantic	1.526315789	3.526315789	0.8947368421	0.8421052632	1.105263158	2.631578947	1.754385965	auditory	3.526315789	4.08750999	10.52631579	0.255	1.315789474	1.105263158	2.631578947	1.473684211	1.315789474	1.568421053	7.842105263	2.631578947	3.012207739	0.1946308725	mouth/throat	3.526315789	auditory	4.572871159	18.36842105	0.1461318052	concrete
Zhong-2022-664-545	545	证件	證件	zhèngjiàn	certificate			N	言	phono-semantic	亻	compound_ideograph	4.090909091	1.863636364	0.5909090909	0.8636363636	3.045454545	2.727272727	2.196969697	visual	4.090909091	4.990892512	13.18181818	0.2655172414	1.409090909	2.363636364	1.136363636	1.454545455	1.681818182	1.609090909	8.045454545	2.363636364	2.935851124	0.1525423729	hand/arm	4.090909091	visual	5.308836971	21.22727273	0.164882227	concrete
Zhong-2022-664-546	546	荣辱	榮辱	róngrǔ	honor and disgrace			N	木	phono-semantic	辰	compound_ideograph	1.444444444	1.388888889	0.7222222222	0.7222222222	0.7777777778	3.833333333	1.481481481	interoceptive	3.833333333	3.984219951	8.888888889	0.35	0.8333333333	1.111111111	0.8888888889	1.444444444	1.111111111	1.077777778	5.388888889	1.444444444	1.916407971	0.1134020619	head	3.833333333	interoceptive	4.126847004	14.27777778	0.2178988327	abstract
Zhong-2022-664-547	547	粽子	粽子	zòngzi	Zongzi			N	米	phono-semantic	子	pictograph	3.833333333	1.111111111	4.388888889	3.888888889	2.888888889	2.166666667	3.046296296	gustatory	4.388888889	6.173938642	18.27777778	0.179331307	0.7222222222	2.666666667	3.5	1.444444444	0.8333333333	1.833333333	9.166666667	3.5	4.037299006	0.303030303	mouth/throat	4.388888889	gustatory	6.702815467	27.44444444	0.1336032389	concrete
Zhong-2022-664-548	548	张力	張力	zhānglì	tension			N	弓	phono-semantic	力	pictograph	3.739130435	1.608695652	1.086956522	0.6956521739	2.173913043	2.739130435	2.007246377	visual	3.739130435	4.462839413	12.04347826	0.2527075812	1.565217391	2.739130435	2.130434783	1.434782609	2.260869565	2.026086957	10.13043478	2.739130435	3.648458626	0.1287553648	hand/arm	3.739130435	visual	5.160795296	22.17391304	0.137254902	abstract
Zhong-2022-664-549	549	意思	意思	yìsi	meaning	2950	MEANING	N	心	compound_ideograph	心	compound_ideograph	1.80952381	1.619047619	0.5714285714	0.5714285714	1.19047619	3.80952381	1.595238095	interoceptive	3.80952381	4.071929274	9.571428571	0.3383084577	0.7142857143	0.9523809524	1.19047619	1.428571429	1.238095238	1.104761905	5.523809524	1.428571429	1.977135861	0.1293103448	head	3.80952381	interoceptive	4.221728255	15.0952381	0.214511041	abstract
Zhong-2022-664-550	550	美德	美德	měidé	virtue			N	羊	compound_ideograph	彳	phono-semantic	2.095238095	1.80952381	0.2857142857	0.2380952381	0.380952381	3.904761905	1.452380952	interoceptive	3.904761905	4.212507362	8.714285714	0.4207650273	1.19047619	1.476190476	1.761904762	1.428571429	1.285714286	1.428571429	7.142857143	1.761904762	2.488712748	0.08	mouth/throat	3.904761905	interoceptive	4.484161285	15.85714286	0.2312312312	abstract
Zhong-2022-664-551	551	铃声	鈴聲	língshēng	ring	1374	RING	N	釒	phono-semantic	耳	phono-semantic	1.714285714	4.904761905	0.3333333333	0.2380952381	0.8571428571	2.476190476	1.753968254	auditory	4.904761905	5.178775868	10.52380952	0.443438914	0.6666666667	1.285714286	0.8571428571	1.428571429	1.047619048	1.057142857	5.285714286	1.428571429	1.9234957	0.1441441441	head	4.904761905	auditory	5.265756854	15.80952381	0.2951807229	concrete
Zhong-2022-664-552	552	浩劫	浩劫	hàojié	catastrophe			N	氵	phono-semantic	力	compound_ideograph	2.578947368	2.263157895	0.7894736842	0.8947368421	1.315789474	3.368421053	1.868421053	interoceptive	3.368421053	4.130087654	11.21052632	0.2300469484	1.421052632	1.473684211	1.315789474	1.421052632	1.421052632	1.410526316	7.052631579	1.473684211	2.415151615	0.0223880597	hand/arm	3.368421053	interoceptive	4.388831156	18.26315789	0.1412103746	abstract
Zhong-2022-664-553	553	背负	背負	bèifù	bear	1820	BEAR	Nv	月(肉)	phono-semantic	貝	compound_ideograph	2.894736842	1.263157895	0.6315789474	0.5789473684	1.473684211	3.526315789	1.728070175	interoceptive	3.526315789	4.19393968	10.36842105	0.2842639594	2.157894737	1.947368421	1.526315789	1.421052632	2.105263158	1.831578947	9.157894737	2.157894737	3.213658617	0.08045977011	leg/foot	3.526315789	interoceptive	4.746825382	19.52631579	0.1509433962	abstract
Zhong-2022-664-554	554	呼唤	呼喚	hūhuàn	call	1084	CALL	Nv	口	phono-semantic	口	phono-semantic	2.157894737	4.157894737	0.8947368421	1.473684211	1.368421053	3.210526316	2.210526316	auditory	4.157894737	4.952917618	13.26315789	0.246031746	0.9473684211	1.684210526	2.578947368	1.421052632	1.526315789	1.631578947	8.157894737	2.578947368	3.079559212	0.2	mouth/throat	4.157894737	auditory	5.321633865	21.42105263	0.1523341523	concrete
Zhong-2022-664-555	555	手感	手感	shǒugǎn	hand feeling			N	手	pictograph	心	phono-semantic	2	1.421052632	1.210526316	1.210526316	4.631578947	3.263157895	2.289473684	tactile	4.631578947	5.295743452	13.73684211	0.2490421456	1.421052632	3.052631579	1.421052632	1.421052632	1.368421053	1.736842105	8.684210526	3.052631579	3.409018237	0.1939393939	hand/arm	4.631578947	tactile	5.730037101	22.42105263	0.1525821596	concrete
Zhong-2022-664-556	556	合同	合同	hétóng	contract			N	口	compound_ideograph	口	compound_ideograph	3.578947368	2	0.5263157895	0.4210526316	2.105263158	2.947368421	1.929824561	visual	3.578947368	4.464698774	11.57894737	0.2727272727	0.6842105263	2.736842105	1.736842105	1.421052632	1.526315789	1.621052632	8.105263158	2.736842105	3.190758176	0.2532467532	hand/arm	3.578947368	visual	4.95264818	19.68421053	0.1604278075	concrete
Zhong-2022-664-557	557	石头	石頭	shítou	stone	857	STONE	N	石	pictograph	頁	phono-semantic	4.263157895	1.842105263	0.6315789474	0.5789473684	4	1.736842105	2.175438596	visual	4.263157895	5.353337263	13.05263158	0.2822580645	2.368421053	2	0.8421052632	1.421052632	1.894736842	1.705263158	8.526315789	2.368421053	3.159998598	0.1790123457	leg/foot	4.263157895	visual	5.69772732	21.57894737	0.1707317073	concrete
Zhong-2022-664-558	558	表征	表徵	biǎozhēng	characterization			N	衣	compound_ideograph	彳	compound_ideograph	2.227272727	1.181818182	0.6363636364	0.5454545455	0.7272727273	2.045454545	1.227272727	visual	2.227272727	2.80467634	7.363636364	0.2283950617	1.181818182	1.227272727	1.090909091	1.409090909	1.363636364	1.254545455	6.272727273	1.409090909	2.163795667	0.05072463768	head	2.227272727	visual	3.181174885	13.63636364	0.1233333333	abstract
Zhong-2022-664-559	559	某种	某種	mǒuzhǒng	some kind			N	木	pictograph	禾	phono-semantic	2	1.909090909	1.090909091	1.045454545	1.045454545	2.681818182	1.628787879	interoceptive	2.681818182	3.356940995	9.772727273	0.1674418605	1.045454545	1.090909091	1.590909091	1.409090909	1.181818182	1.263636364	6.318181818	1.590909091	2.218300966	0.08633093525	mouth/throat	2.681818182	interoceptive	3.652959184	16.09090909	0.1016949153	abstract
Zhong-2022-664-560	560	心志	心志	xīnzhì	will			N	心	pictograph	心	phono-semantic	1.733333333	1.266666667	0.5333333333	0.6666666667	1.066666667	4.066666667	1.555555556	interoceptive	4.066666667	4.238706056	9.333333333	0.3785714286	1.533333333	1.2	1.2	1.4	1.533333333	1.373333333	6.866666667	1.533333333	2.375802813	0.04854368932	leg/foot+torso	4.066666667	interoceptive	4.474178592	16.2	0.2181069959	abstract
Zhong-2022-664-561	561	真理	真理	zhēnlǐ	truth	1638	TRUTH	N	目	compound_ideograph	王(玉)	phono-semantic	2.2	2.266666667	0.7333333333	0.6666666667	1.6	3.8	1.877777778	interoceptive	3.8	4.343638851	11.26666667	0.2781065089	1.466666667	1.4	0.8	1.4	0.9333333333	1.2	6	1.466666667	2.152134171	0.1111111111	leg/foot	3.8	interoceptive	4.513053396	17.26666667	0.1814671815	abstract
Zhong-2022-664-562	562	信息	信息	xìnxī	information			N	亻	compound_ideograph	心	phono-semantic	3.733333333	3.466666667	0.9333333333	1	0.8666666667	2.4	2.066666667	visual	3.733333333	4.791187535	12.4	0.2311827957	1.133333333	1.2	1.266666667	1.4	1.266666667	1.253333333	6.266666667	1.4	2.15388131	0.04255319149	head	3.733333333	visual	4.932099359	18.66666667	0.1535714286	concrete
Zhong-2022-664-563	563	形势	形勢	xíngshì	situation			N	彡	pictograph	力	phono-semantic	3.347826087	2.173913043	0.6956521739	0.7391304348	0.7826086957	3.086956522	1.804347826	visual	3.347826087	4.280536419	10.82608696	0.2449799197	1.217391304	0.8260869565	1.130434783	1.391304348	1.304347826	1.173913043	5.869565217	1.391304348	2.058664848	0.0962962963	head	3.347826087	visual	4.433712528	16.69565217	0.1588541667	abstract
Zhong-2022-664-564	564	创世	創世	chuàngshì	creation			Nv	刀	phono-semantic	一	ideograph	2.380952381	2.095238095	0.380952381	0.1904761905	0.7142857143	2.285714286	1.341269841	visual	2.380952381	3.273056524	8.047619048	0.2721893491	1.714285714	2.19047619	1.380952381	1.380952381	2.047619048	1.742857143	8.714285714	2.19047619	3.086391571	0.09289617486	hand/arm	2.380952381	visual	4.009649883	16.76190476	0.1306818182	abstract
