ID	NUMBER	ENGLISH	CONCEPTICON_GLOSS	CONCEPTICON_ID	FAMILIARITY	VISUAL_MEAN	HAPTIC_MEAN	AUDITORY_MEAN	OLFACTORY_MEAN	GUSTATORY_MEAN	VISUAL_SD	HAPTIC_SD	AUDITORY_SD	OLFACTORY_SD	GUSTATORY_SD	DOMINANT_MODALITY	EXCLUSIVITY	BNC_FREQ	BNC_LOG_FREQ	WORD_LENGTH
Lynott-2009-423-114	114	dull			1	4.28571428571429	0.571428571428571	2.33333333333333	1.19047619047619	1.23809523809524	0.845154254728516	0.870139561876632	1.87971629064956	1.77817455889594	1.72929933512859	Visual	0.386138613861386	19	2.99573227355399	4
Lynott-2009-423-115	115	dusty			1	4.28571428571429	3.38095238095238	0.05	1.19047619047619	0.380952380952381	1.0555973258235	1.16086995293144	0.223606797749979	1.28914885172534	1.16086995293144	Visual	0.456036913611894	8	2.19722457733622	5
Lynott-2009-423-116	116	earthy			1	3.95238095238095	3.42857142857143	1.04761904761905	3.0952380952381	2	1.16086995293144	1.247855302967	1.62715059156153	1.75797502555531	2.21359436211787	Visual	0.214788732394366	1	0.693147180559945	6
Lynott-2009-423-117	117	echoing			1	0.523809523809524	0.333333333333333	4.71428571428571	0	0	0.980767435177556	0.795822425754221	0.717137165600636	0	0	Auditory	0.846153846153846	4	1.6094379124341	7
Lynott-2009-423-118	118	eggy			1	2.85714285714286	1.04761904761905	0.142857142857143	4.33333333333333	4.38095238095238	1.74027912375326	1.11696868694653	0.358568582800318	0.966091783079296	1.02353263143832	Gustatory	0.332089552238806	0	0	4
Lynott-2009-423-119	119	elastic			1	3.80952380952381	4.57142857142857	1.95238095238095	0.666666666666667	0.619047619047619	0.928388260322567	0.597614304667198	1.46547570693582	1.35400640077266	1.28359613882991	Haptic	0.34016393442623	5	1.79175946922806	7
Lynott-2009-423-120	120	elegant			1	4.76190476190476	1.52380952380952	1.85714285714286	1.0952380952381	0.666666666666667	0.538958431120796	1.24976188208185	1.55838744494796	1.54611648670991	1.15470053837925	Visual	0.413461538461538	18	2.94443897916644	7
Lynott-2009-423-121	121	empty	EMPTY	1624	0.952380952380952	4.75	3.6	1.65	0.15	0.25	0.716350399411379	1.53554379189983	1.8144159564879	0.489360484929593	0.638666373658505	Visual	0.442307692307692	58	4.07753744390572	5
Lynott-2009-423-122	122	enormous			1	4.76190476190476	3.85714285714286	1.19047619047619	0.333333333333333	0.095238095238095	0.700340053457026	1.1084094137869	1.66189793967763	0.795822425754221	0.300792603759119	Visual	0.455813953488372	42	3.76120011569356	8
Lynott-2009-423-123	123	faint			1	2.76190476190476	0.619047619047619	2.33333333333333	1.85714285714286	1.42857142857143	1.89485518984333	1.02353263143832	2.00831604418561	1.79682259240344	1.80475562255472	Visual	0.238095238095238	16	2.83321334405622	5
Lynott-2009-423-124	124	falling			1	4.85714285714286	1.80952380952381	3	0.19047619047619	0.19047619047619	0.478091443733757	1.77817455889594	1.37840487520902	0.872871560943969	0.872871560943969	Visual	0.464454976303318	47	3.87120101090789	7
Lynott-2009-423-125	125	fat	FAT (OBESE)	1279	1	4.61904761904762	3.76190476190476	0.380952380952381	0.952380952380952	1.55	0.804747816162957	1.44584791402007	0.804747816162957	1.59612626305661	1.79105966869954	Visual	0.376241809342634	46	3.85014760171006	3
Lynott-2009-423-126	126	fatty	FAT (OF MEAT AND FOOD)	2449	1	3.66666666666667	1.85714285714286	0.333333333333333	1.71428571428571	4.38095238095238	0.966091783079296	1.45896244933563	0.912870929175277	1.45405835999994	1.11696868694653	Gustatory	0.338645418326693	6	1.94591014905531	5
Lynott-2009-423-127	127	feverish			0.952380952380952	2.85714285714286	3.19047619047619	0.666666666666667	0.285714285714286	0.238095238095238	1.49284005458436	1.60059512741504	0.966091783079296	0.902377811277357	0.889087279447969	Haptic	0.407894736842105	2	1.09861228866811	8
Lynott-2009-423-128	128	filthy			1	4.85714285714286	2	0.380952380952381	2.42857142857143	0.238095238095238	0.358568582800317	1.67332005306815	0.740012869900955	1.46872150428284	0.436435780471985	Visual	0.466346153846154	7	2.07944154167984	6
Lynott-2009-423-129	129	fishy			1	3.38095238095238	0.952380952380952	0.285714285714286	4.57142857142857	4.47619047619048	1.71686314178476	1.62715059156153	0.783763812819726	0.810643483377778	0.980767435177556	Olfactory	0.313588850174216	1	0.693147180559945	5
Lynott-2009-423-130	130	flaky			1	3.76190476190476	3.95238095238095	1.19047619047619	0.333333333333333	1.71428571428571	1.33808676492827	1.07126982951031	1.07791686224159	0.658280588604383	1.55379719213471	Haptic	0.330434782608696	0	0	5
Lynott-2009-423-131	131	flat	FLAT	1633	1	4.52380952380952	4.14285714285714	0.857142857142857	0.047619047619048	0.523809523809524	0.980767435177556	1.01418510567422	1.68183573174416	0.218217890235992	1.03048763306736	Visual	0.443396226415094	86	4.46590811865458	4
Lynott-2009-423-132	132	flavoursome			1	1.9047619047619	0.428571428571429	0.19047619047619	4.23809523809524	4.85714285714286	1.67047184665776	0.870139561876632	0.511766315719159	0.995226703056238	0.358568582800317	Gustatory	0.401639344262295	0	0	11
Lynott-2009-423-133	133	fleshy			1	4.28571428571429	3.57142857142857	0.095238095238095	0.904761904761905	2.15	0.845154254728516	1.36277028773849	0.300792603759119	1.22085060121056	1.87153188029148	Visual	0.380705169803158	2	1.09861228866811	6
Lynott-2009-423-134	134	flickering			1	4.76190476190476	0.571428571428571	1.28571428571429	0.095238095238095	0.095238095238095	0.700340053457026	0.746420027292179	1.48804761828569	0.300792603759119	0.436435780471985	Visual	0.685314685314685	4	1.6094379124341	10
Lynott-2009-423-135	135	floppy			1	4.23809523809524	4.19047619047619	0.142857142857143	0.142857142857143	0.238095238095238	0.995226703056238	1.07791686224159	0.478091443733757	0.654653670707977	0.700340053457026	Visual	0.457446808510638	5	1.79175946922806	6
Lynott-2009-423-136	136	floral			1	4.80952380952381	1.52380952380952	0.142857142857143	3.80952380952381	1.35	0.679635756787974	1.53684897172909	0.478091443733757	1.60059512741504	1.59851905146443	Visual	0.401064047472887	4	1.6094379124341	6
Lynott-2009-423-137	137	flowery			1	4.42857142857143	1.85714285714286	0	3.9047619047619	0.571428571428571	0.925820099772552	1.35224680756563	0	1.33808676492827	1.16496474502144	Visual	0.411504424778761	1	0.693147180559945	7
Lynott-2009-423-138	138	fluffy			1	4.04761904761905	4.57142857142857	0.333333333333333	0.333333333333333	1.0952380952381	1.28359613882991	0.74642002729218	0.730296743340221	1.06458129484475	1.4108423691101	Haptic	0.408256880733945	2	1.09861228866811	6
Lynott-2009-423-139	139	foamy			1	4.52380952380952	3.66666666666667	0.285714285714286	0.428571428571429	1.19047619047619	0.980767435177556	1.11055541659718	0.717137165600636	0.810643483377778	1.24976188208185	Visual	0.419811320754717	0	0	5
Lynott-2009-423-140	140	foetid			0.095238095238095	2.25	1.25	0	2.25	2.25	2.62995563967658	1.89296944860009	0	2.62995563967658	2.62995563967658	Olfactory	0.28125	0	0	6
Lynott-2009-423-141	141	foggy			1	4.76190476190476	0.80952380952381	0.333333333333333	0.476190476190476	0.095238095238095	0.700340053457026	1.32736760616822	0.730296743340221	0.928388260322567	0.300792603759119	Visual	0.720588235294118	1	0.693147180559945	5
Lynott-2009-423-142	142	forked			1	4.04761904761905	3.42857142857143	0.285714285714286	0.095238095238095	0.238095238095238	1.46547570693582	1.46872150428284	0.783763812819726	0.300792603759119	0.889087279447969	Visual	0.488235294117647	2	1.09861228866811	6
Lynott-2009-423-143	143	fragrant	FRAGRANT	376	1	0.952380952380952	0.238095238095238	0.238095238095238	5	2.76190476190476	1.32197543381829	0.624880941040924	0.538958431120797	0	1.44584791402007	Olfactory	0.518134715025907	3	1.38629436111989	8
Lynott-2009-423-144	144	freezing			1	3.95238095238095	4.76190476190476	0.666666666666667	0.619047619047619	2.0952380952381	1.28359613882991	0.624880941040923	1.01653004546513	1.02353263143832	2.04706526287664	Haptic	0.34251968503937	10	2.39789527279837	8
Lynott-2009-423-145	145	fresh	FRESH	243	1	3.95238095238095	2.42857142857143	1	4.52380952380952	4.09523809523809	1.20317041503648	1.7768350675127	1.51657508881031	0.601585207518238	1.4108423691101	Olfactory	0.220238095238095	68	4.23410650459726	5
Lynott-2009-423-146	146	frosty			1	4.04761904761905	3.76190476190476	1.04761904761905	0.857142857142857	0.952380952380952	1.11696868694653	1.37494588638106	1.39557122627942	1.38873014965883	1.39557122627942	Visual	0.299107142857143	2	1.09861228866811	6
Lynott-2009-423-147	147	fruity			1	3.23809523809524	0.904761904761905	0.238095238095238	4.42857142857143	4.76190476190476	1.81396697612613	1.22085060121056	0.700340053457026	0.870139561876633	0.624880941040923	Gustatory	0.333333333333333	2	1.09861228866811	6
Lynott-2009-423-148	148	fuzzy			1	3.66666666666667	3.04761904761905	1.57142857142857	0	0.285714285714286	1.27801930084539	2.13251472389267	1.56752762563945	0	0.717137165600636	Visual	0.427777777777778	2	1.09861228866811	5
Lynott-2009-423-149	149	gamy			0.666666666666667	2.78571428571429	2.78571428571429	0.428571428571429	2.07142857142857	2.21428571428571	1.57765997255777	1.84718377864465	1.08940955880384	1.77435950369468	2.25929095169162	Haptic	0.229166666666667	0	0	4
Lynott-2009-423-150	150	garlicky			1	2.14285714285714	0.142857142857143	0.142857142857143	4.42857142857143	4.95238095238095	1.79682259240344	0.358568582800318	0.358568582800318	0.676123403782814	0.218217890235994	Gustatory	0.407258064516129	0	0	8
Lynott-2009-423-151	151	gigantic			1	4.71428571428571	3.28571428571429	1.38095238095238	0.19047619047619	0.142857142857143	0.560611910581388	1.84777858908629	1.62715059156153	0.511766315719159	0.478091443733757	Visual	0.470588235294118	4	1.6094379124341	8
Lynott-2009-423-152	152	giggling			1	3.95238095238095	0.571428571428571	4.71428571428571	0	0	0.920662287496913	1.02817452659695	0.717137165600636	0	0	Auditory	0.510309278350516	2	1.09861228866811	8
Lynott-2009-423-153	153	glamorous			1	4.66666666666667	1.57142857142857	1.71428571428571	1.23809523809524	0.238095238095238	0.577350269189627	1.56752762563945	1.8205179796656	1.67047184665776	0.700340053457026	Visual	0.46969696969697	6	1.94591014905531	9
Lynott-2009-423-154	154	gleaming			1	4.57142857142857	0.761904761904762	0.523809523809524	0.619047619047619	0.238095238095238	0.74642002729218	1.17918454470714	0.928388260322567	1.02353263143832	0.700340053457026	Visual	0.645390070921986	6	1.94591014905531	8
Lynott-2009-423-155	155	glistening			1	4.38095238095238	0.619047619047619	0.952380952380952	0.19047619047619	0.142857142857143	1.32197543381829	1.20317041503648	1.28359613882991	0.511766315719159	0.478091443733757	Visual	0.674242424242424	2	1.09861228866811	10
Lynott-2009-423-156	156	glittery			1	4.66666666666667	2	0.761904761904762	0.095238095238095	0.047619047619048	0.658280588604384	1.7606816861659	1.22085060121056	0.300792603759119	0.218217890235992	Visual	0.610062893081761	0	0	8
Lynott-2009-423-157	157	globular			0.857142857142857	4.44444444444444	3.16666666666667	0.777777777777778	0.333333333333333	0.888888888888889	0.855585263892998	2.00733947420606	0.942809041582063	1.02899151085505	1.67644192155287	Visual	0.427745664739884	1	0.693147180559945	8
Lynott-2009-423-158	158	glossy			1	4.80952380952381	3.76190476190476	0.380952380952381	0.333333333333333	0.476190476190476	0.511766315719159	1.37494588638106	0.804747816162957	0.795822425754221	0.928388260322567	Visual	0.458536585365854	6	1.94591014905531	6
Lynott-2009-423-159	159	glowing			1	4.57142857142857	0.523809523809524	0.428571428571429	0.285714285714286	0.142857142857143	0.870139561876633	1.28914885172534	0.978336781043653	0.902377811277357	0.654653670707977	Visual	0.744	8	2.19722457733622	7
Lynott-2009-423-160	160	gold			1	4.52380952380952	1.04761904761905	0.142857142857143	0.238095238095238	0.142857142857143	1.03048763306736	1.35927151357595	0.358568582800318	0.624880941040924	0.358568582800318	Visual	0.71875	78	4.36944785246702	4
Lynott-2009-423-161	161	gooey			1	4.23809523809524	4.66666666666667	1.57142857142857	0.714285714285714	2.61904761904762	0.700340053457026	0.730296743340222	1.59910689359494	1.23056316956332	1.93587681623058	Haptic	0.286206896551724	0	0	5
Lynott-2009-423-162	162	gorgeous			1	4.90476190476191	2.19047619047619	1.47619047619048	2.85714285714286	2.52380952380952	0.300792603759118	1.69171651345749	1.63153448075876	1.62128696675556	1.83354977077383	Visual	0.245733788395904	6	1.94591014905531	8
Lynott-2009-423-163	163	grainy			1	3.42857142857143	4.19047619047619	1.23809523809524	0.476190476190476	2.33333333333333	1.43427433120127	1.07791686224159	1.26114082896249	0.980767435177556	1.71269767715535	Haptic	0.318367346938775	0	0	6
Lynott-2009-423-164	164	grassy			1	4.61904761904762	3.23809523809524	0.2	3	0.333333333333333	0.669043382464133	1.26114082896249	0.615587011251092	1	0.912870929175277	Visual	0.387959866220736	3	1.38629436111989	6
Lynott-2009-423-165	165	greasy	GREASY	955	1	3.76190476190476	3.95238095238095	0.19047619047619	2.33333333333333	3.80952380952381	0.995226703056238	1.16086995293144	0.511766315719159	1.77012240631357	1.24976188208185	Haptic	0.267796610169492	4	1.6094379124341	6
Lynott-2009-423-166	166	green	GREEN	1425	1	4.95238095238095	0.380952380952381	0.238095238095238	0.714285714285714	0.523809523809524	0.218217890235994	1.02353263143832	0.624880941040924	1.30930734141595	0.928388260322567	Visual	0.692307692307692	129	4.86753445045558	5
Lynott-2009-423-167	167	grey	GREY	153	1	4.76190476190476	0.047619047619048	0.380952380952381	0.285714285714286	0.095238095238095	0.624880941040923	0.218217890235992	0.864649667564296	0.956182887467515	0.300792603759119	Visual	0.846153846153846	54	4.00733318523247	4
Lynott-2009-423-168	168	gritty			1	3.47619047619048	4.33333333333333	1.85714285714286	0.19047619047619	1.85714285714286	1.32736760616822	0.856348838577676	1.52596573636875	0.402373908081478	1.65183880223569	Haptic	0.353658536585366	2	1.09861228866811	6
Lynott-2009-423-169	169	groaning			1	2.14285714285714	0.142857142857143	4.47619047619048	0.047619047619048	0	1.45896244933563	0.358568582800318	0.87287156094397	0.218217890235992	0	Auditory	0.657342657342657	2	1.09861228866811	8
Lynott-2009-423-170	170	grotesque			1	4.38095238095238	2.85714285714286	1.76190476190476	3	2.76190476190476	1.11696868694653	1.74027912375326	1.89485518984333	1.78885438199983	1.94691453086061	Visual	0.17741935483871	3	1.38629436111989	9
Lynott-2009-423-171	171	growling			1	3.04761904761905	0.19047619047619	4.61904761904762	0.19047619047619	0.095238095238095	1.28359613882991	0.511766315719159	0.740012869900955	0.511766315719159	0.300792603759119	Auditory	0.555555555555556	1	0.693147180559945	8
Lynott-2009-423-172	172	grubby			1	4.66666666666667	2.33333333333333	0.142857142857143	2.14285714285714	0.19047619047619	0.577350269189627	1.39044357430761	0.478091443733757	1.45896244933563	0.511766315719159	Visual	0.477386934673367	3	1.38629436111989	6
Lynott-2009-423-173	173	gurgling			1	3.23809523809524	0.714285714285714	4.38095238095238	0.523809523809524	0.476190476190476	1.33808676492827	1.30930734141595	0.864649667564296	1.07791686224159	1.12334534400814	Auditory	0.418367346938776	1	0.693147180559945	8
Lynott-2009-423-174	174	hairy			1	4.47619047619048	4.42857142857143	0.19047619047619	0.19047619047619	0.19047619047619	1.07791686224159	1.28730060869358	0.601585207518238	0.679635756787974	0.402373908081478	Visual	0.452261306532663	4	1.6094379124341	5
Lynott-2009-423-175	175	handsome			1	4.95238095238095	1.42857142857143	0.904761904761905	1.38095238095238	0.333333333333333	0.218217890235994	1.46872150428284	1.13599128098599	1.68748897703631	0.795822425754221	Visual	0.513227513227513	17	2.89037175789616	8
Lynott-2009-423-176	176	happy	HAPPY	1495	1	4.33333333333333	1.23809523809524	3.61904761904762	1.28571428571429	1.14285714285714	1.19721899973787	1.70014005025356	1.5644868320376	1.79284291400159	1.71130693581585	Visual	0.274590163934426	117	4.77068462446567	5
Lynott-2009-423-177	177	hard	HARD	1884	1	3.9047619047619	4.71428571428571	1.28571428571429	0.095238095238095	1	1.4108423691101	0.462910049886275	1.55379719213471	0.300792603759119	1.22474487139159	Haptic	0.41991341991342	228	5.43372200355424	4
Lynott-2009-423-178	178	harsh			1	3.19047619047619	2.52380952380952	3.33333333333333	1.80952380952381	2.28571428571429	1.5039630187956	1.40068010691405	1.59164485150844	1.86061945649957	1.67758329578168	Auditory	0.115942028985507	15	2.77258872223978	5
Lynott-2009-423-179	179	hazy			1	4.38095238095238	0.142857142857143	0.952380952380952	0.476190476190476	0	0.973457265430305	0.478091443733757	1.07126982951031	0.872871560943969	0	Visual	0.736	2	1.09861228866811	4
Lynott-2009-423-180	180	heavy	HEAVY	1210	1	3.52380952380952	3.9047619047619	1.71428571428571	0.238095238095238	0.571428571428571	1.40068010691405	1.67047184665776	1.79284291400159	0.768424485864545	1.32557265253281	Haptic	0.368421052631579	94	4.55387689160054	5
Lynott-2009-423-181	181	herby			1	2.80952380952381	0.761904761904762	0.047619047619048	4.14285714285714	4.80952380952381	1.32736760616822	1.17918454470714	0.218217890235992	0.792824967172091	0.402373908081478	Gustatory	0.378787878787879	0	0	5
Lynott-2009-423-182	182	high	HIGH	1265	1	4.38095238095238	2.28571428571429	2.47619047619048	0.285714285714286	0.285714285714286	0.920662287496913	2.07708587070581	1.86061945649957	0.783763812819726	0.783763812819726	Visual	0.42156862745098	383	5.95064255258773	4
Lynott-2009-423-183	183	hissing			1	2.0952380952381	0.333333333333333	4.52380952380952	0.047619047619048	0.047619047619048	1.48002573980191	0.795822425754221	0.928388260322567	0.218217890235992	0.218217890235992	Auditory	0.635135135135135	2	1.09861228866811	7
Lynott-2009-423-184	184	hoarse			0.952380952380952	1.55	1.45	3.9	0.15	0.35	1.73129096949433	1.57195821559574	1.74416319854476	0.489360484929593	0.988086934168084	Auditory	0.506756756756757	2	1.09861228866811	6
Lynott-2009-423-185	185	hollow			1	4.38095238095238	4.14285714285714	3.85714285714286	0.095238095238095	0.571428571428571	0.804747816162957	1.01418510567422	1.55838744494796	0.300792603759119	1.28730060869358	Visual	0.328467153284672	11	2.484906649788	6
Lynott-2009-423-186	186	honeyed			1	3.04761904761905	1.33333333333333	0.333333333333333	3.57142857142857	4.09523809523809	1.62715059156153	1.39044357430761	0.795822425754221	1.32557265253281	1.37494588638106	Gustatory	0.303846153846154	0	0	7
Lynott-2009-423-187	187	hot	HOT	1286	1	3.33333333333333	4.85714285714286	1.04761904761905	1.66666666666667	4.42857142857143	1.42594997574716	0.358568582800317	1.39557122627942	2.08166599946613	1.39897921969658	Haptic	0.248447204968944	91	4.52178857704904	3
Lynott-2009-423-188	188	howling			1	2.80952380952381	0.142857142857143	4.95238095238095	0.142857142857143	0.142857142857143	1.4359334113756	0.654653670707977	0.218217890235994	0.654653670707977	0.654653670707977	Auditory	0.587209302325581	3	1.38629436111989	7
Lynott-2009-423-189	189	huge			1	4.95	3.71428571428571	1.42857142857143	0.333333333333333	0.380952380952381	0.223606797749978	1.45405835999994	1.71963451266333	1.11055541659718	1.2440333788203	Visual	0.42718660497907	79	4.38202663467388	4
Lynott-2009-423-190	190	humid	HUMID	143	1	1.76190476190476	3.28571428571429	0.238095238095238	1.42857142857143	0.476190476190476	1.57812426331902	1.41925533794512	0.538958431120797	1.28730060869358	0.980767435177556	Haptic	0.423841059602649	2	1.09861228866811	5
Lynott-2009-423-191	191	hushed			1	1.80952380952381	0.142857142857143	4.38095238095238	0.047619047619048	0	1.47034171603228	0.358568582800318	0.864649667564296	0.218217890235992	0	Auditory	0.686567164179104	2	1.09861228866811	6
Lynott-2009-423-192	192	husky			1	1.28571428571429	0.571428571428571	4.61904761904762	0.714285714285714	0.333333333333333	1.58564993434418	1.12122382116278	0.804747816162957	1.30930734141595	0.912870929175277	Auditory	0.569620253164557	2	1.09861228866811	5
Lynott-2009-423-193	193	icy			1	4.52380952380952	4.42857142857143	1.23809523809524	0.619047619047619	1.9047619047619	0.601585207518238	1.16496474502144	1.48002573980191	1.2440333788203	1.60949563232591	Visual	0.307116104868914	7	2.07944154167984	3
Lynott-2009-423-194	194	immense			0.952380952380952	4	2.0952380952381	2.33333333333333	1.66666666666667	1.61904761904762	1.54919333848297	1.97242900771516	2.03306009093025	2.10554822631383	2.10893789562876	Visual	0.203252032520325	14	2.70805020110221	7
Lynott-2009-423-195	195	insipid	TASTELESS	1771	0.285714285714286	1.71428571428571	0.428571428571429	0.285714285714286	1.42857142857143	0.857142857142857	1.60356745147455	0.786795792469443	0.755928946018454	1.2724180205607	1.21498579258791	Visual	0.303030303030303	1	0.693147180559945	7
Lynott-2009-423-196	196	itchy	ITCHY	149	1	3.14285714285714	4.80952380952381	1.28571428571429	0.285714285714286	0.333333333333333	1.49284005458436	0.511766315719159	1.38357714432037	0.560611910581388	0.577350269189626	Haptic	0.458937198067633	1	0.693147180559945	5
Lynott-2009-423-197	197	jagged			1	4.71428571428571	4.76190476190476	0.619047619047619	0.238095238095238	0.476190476190476	0.560611910581388	0.436435780471984	1.07126982951031	0.768424485864545	0.928388260322567	Haptic	0.418502202643172	3	1.38629436111989	6
Lynott-2009-423-198	198	jammy			1	3.33333333333333	1.52380952380952	0.238095238095238	2.47619047619048	4.71428571428571	1.39044357430761	1.56904581255767	0.768424485864545	1.60059512741504	0.717137165600636	Gustatory	0.364341085271318	0	0	5
Lynott-2009-423-199	199	jingling			0.952380952380952	2.95	1.1	4.95	0.15	0.15	1.356271980176	1.25236618152662	0.223606797749978	0.670820393249937	0.670820393249937	Auditory	0.516129032258065	0	0	8
Lynott-2009-423-200	200	juicy			1	3.61904761904762	2.19047619047619	1.42857142857143	2.80952380952381	4.85714285714286	1.28359613882991	1.66189793967763	1.80475562255472	1.77817455889594	0.358568582800317	Gustatory	0.230031948881789	2	1.09861228866811	5
Lynott-2009-423-201	201	khaki			0.952380952380952	4.95	0.55	0.3	0.25	0.1	0.223606797749978	1.43178210632764	0.978720969859186	0.786397515657049	0.447213595499958	Visual	0.788617886178862	2	1.09861228866811	5
Lynott-2009-423-202	202	large			1	4.85714285714286	4.19047619047619	1.47619047619048	0.380952380952381	0.571428571428571	0.358568582800317	1.40068010691405	1.60059512741504	1.2440333788203	1.46872150428284	Visual	0.390041493775934	337	5.82304589548302	5
Lynott-2009-423-203	203	laughing			1	4.33333333333333	0.55	4.71428571428571	0.047619047619048	0.047619047619048	0.912870929175277	1.09904264559757	0.462910049886275	0.218217890235992	0.218217890235992	Auditory	0.481454188160157	26	3.29583686600433	8
Lynott-2009-423-204	204	leathery			1	4.14285714285714	4.57142857142857	0.523809523809524	2.85714285714286	0.380952380952381	0.654653670707977	0.507092552837111	1.20909253653505	1.35224680756563	0.920662287496912	Haptic	0.33587786259542	1	0.693147180559945	8
Lynott-2009-423-205	205	lemony			1	2.9047619047619	0.714285714285714	0	3.71428571428571	4.95238095238095	1.54611648670991	0.956182887467515	0	1.00711752754369	0.218217890235994	Gustatory	0.403100775193798	0	0	6
Lynott-2009-423-206	206	light	LIGHT (COLOR)	250	1	4.14285714285714	2.38095238095238	1	1	1.57142857142857	1.19522860933439	2.06097526613471	1.51657508881031	1.44913767461894	1.6604646509766	Visual	0.311320754716981	216	5.37989735354046	5
Lynott-2009-423-207	207	lilting			0.523809523809524	2.54545454545455	1.41666666666667	2.27272727272727	0.545454545454545	0.363636363636364	1.36847625946791	1.78164037455442	2.14899553703162	1.03572548135463	0.924416277737175	Visual	0.305408271474019	0	0	7
Lynott-2009-423-208	208	lithe			0.285714285714286	4.16666666666667	3	0	0.166666666666667	0.166666666666667	0.75277265270908	1.26491106406735	0	0.408248290463863	0.408248290463863	Visual	0.555555555555556	1	0.693147180559945	5
Lynott-2009-423-209	209	little			1	4.66666666666667	3.23809523809524	0.380952380952381	0	0.095238095238095	0.856348838577676	1.54611648670991	0.804747816162957	0	0.300792603759119	Visual	0.556818181818182	536	6.28599809450887	6
Lynott-2009-423-210	210	long	LONG	1203	1	4.76190476190476	3.9047619047619	0.714285714285714	0	0	0.538958431120796	1.17918454470714	1.41925533794512	0	0	Visual	0.50761421319797	529	6.27287700654617	4
Lynott-2009-423-211	211	loose	LOOSE	2506	1	4.14285714285714	3.80952380952381	0.380952380952381	0.142857142857143	0.047619047619048	0.963624111659431	1.36451631060415	0.740012869900955	0.654653670707977	0.218217890235992	Visual	0.480446927374302	31	3.46573590279973	5
Lynott-2009-423-212	212	loud	LOUD	377	1	1.57142857142857	0.238095238095238	4.95238095238095	0.095238095238095	0.238095238095238	1.46872150428284	0.538958431120797	0.218217890235994	0.436435780471985	0.768424485864545	Auditory	0.684563758389262	25	3.25809653802148	4
Lynott-2009-423-213	213	low	LOW	721	1	4.28571428571429	2.52380952380952	1.9047619047619	0.142857142857143	0.142857142857143	1.41925533794512	1.77817455889594	1.86828161433875	0.654653670707977	0.654653670707977	Visual	0.46031746031746	166	5.11799381241676	3
Lynott-2009-423-214	214	lukewarm			1	0.714285714285714	4.71428571428571	0.238095238095238	0.714285714285714	2.57142857142857	1.38357714432037	0.717137165600636	0.889087279447969	1.34695423615122	2.06328448284352	Haptic	0.5	2	1.09861228866811	8
Lynott-2009-423-215	215	lumpy			1	4.42857142857143	4.47619047619048	0.714285714285714	0.285714285714286	2.52380952380952	0.74642002729218	0.87287156094397	1.10194633003868	0.783763812819726	2.20497273495723	Haptic	0.337164750957854	2	1.09861228866811	5
Lynott-2009-423-216	216	lush			1	4.04761904761905	3	0.857142857142857	3	2.95238095238095	0.973457265430305	1.8165902124585	1.52596573636875	1.7606816861659	1.85677652064513	Visual	0.230240549828179	4	1.6094379124341	4
Lynott-2009-423-217	217	malty			0.904761904761905	1.84210526315789	0.789473684210526	0	2.73684210526316	3.84210526315789	1.60772986587842	1.27274625944674	0	1.59311383645565	1.46299380627294	Gustatory	0.417142857142857	0	0	5
Lynott-2009-423-218	218	meaty			1	3.76190476190476	1.61904761904762	0.095238095238095	3.28571428571429	4.80952380952381	0.830948969838816	1.53219419383414	0.300792603759119	1.0555973258235	0.402373908081478	Gustatory	0.347368421052632	1	0.693147180559945	5
Lynott-2009-423-219	219	medicinal			0.952380952380952	3.2	0.75	0.6	2.35	2.45	1.36111409475744	1.01954582251634	1.27320565172283	1.8144159564879	1.9324105480761	Visual	0.27807486631016	3	1.38629436111989	9
Lynott-2009-423-220	220	mellow			1	3.14285714285714	0.428571428571429	2.71428571428571	0.80952380952381	1.04761904761905	1.42427926635595	0.978336781043653	1.70712791386167	1.4359334113756	1.65759435557046	Visual	0.333333333333333	3	1.38629436111989	6
Lynott-2009-423-221	221	melodious			0.904761904761905	0.842105263157895	0.526315789473684	4.84210526315789	0.368421052631579	0.368421052631579	1.30226972350145	1.12390297389803	0.50145985712128	1.11607080200484	1.11607080200484	Auditory	0.643939393939394	0	0	9
Lynott-2009-423-222	222	melted			1	4.85714285714286	3.85714285714286	0.857142857142857	1.57142857142857	2.71428571428571	0.358568582800317	1.31475147026783	1.42427926635595	1.71963451266333	2.10102016037108	Visual	0.288659793814433	6	1.94591014905531	6
Lynott-2009-423-223	223	meowing			1	2.57142857142857	0.19047619047619	4.95238095238095	0.380952380952381	0.095238095238095	1.63007449435382	0.511766315719159	0.218217890235994	0.740012869900955	0.436435780471985	Auditory	0.593023255813953	0	0	7
Lynott-2009-423-224	224	metal			1	4.52380952380952	4.23809523809524	2.66666666666667	1.23809523809524	1.28571428571429	0.601585207518238	0.768424485864545	1.55991452757301	1.22085060121056	1.48804761828569	Visual	0.235494880546075	46	3.85014760171006	5
Lynott-2009-423-225	225	mild			1	2.19047619047619	1.38095238095238	1.76190476190476	2.61904761904762	3.61904761904762	1.63153448075876	1.85677652064513	1.78619041271534	1.8835124230063	1.53219419383414	Gustatory	0.193415637860082	16	2.83321334405622	4
Lynott-2009-423-226	226	miniature			1	4.57142857142857	3.33333333333333	0.428571428571429	0.19047619047619	0.142857142857143	0.978336781043654	1.42594997574716	1.07570574840095	0.679635756787974	0.654653670707977	Visual	0.510989010989011	9	2.30258509299405	9
