ID	NUMBER	CHINESE	PAGENO	POS	SEMANTIC_FIELD	SF_IN_SOURCE	POS_IN_SOURCE	GLOSS	PINYIN	CONCEPTICON_ID	CONCEPTICON_GLOSS	CHINESE_SIMPLIFIED
BeijingDaxue-1964-905-590	590	曬	295	verb	daily actions	四、日常操作	動詞	take a sunbath	shài	3131	SUNBATHE	晒
BeijingDaxue-1964-905-591	591	晾	296	verb	daily actions	四、日常操作	動詞	dry in the sun	liàng	3364	DRY IN SUN	晾
BeijingDaxue-1964-905-592	592	熨	296	verb	daily actions	四、日常操作	動詞	iron	yùn	3118	IRON (CLOTHES)	熨
BeijingDaxue-1964-905-593	593	染	297	verb	daily actions	四、日常操作	動詞	dye (hair)	rǎn	157	DYE	染
BeijingDaxue-1964-905-594	594	剪	297	verb	daily actions	四、日常操作	動詞	cut	jiǎn	2155	CUT (WITH SCISSORS)	剪
BeijingDaxue-1964-905-595	595	裁	298	verb	daily actions	四、日常操作	動詞	cut	cái			裁
BeijingDaxue-1964-905-596	596	切	298	verb	daily actions	四、日常操作	動詞	cut (in two parts)	qiè	2156	CUT (WITH KNIFE)	切
BeijingDaxue-1964-905-597	597	割	299	verb	daily actions	四、日常操作	動詞	cut off	gē			割
BeijingDaxue-1964-905-598	598	刴	299	verb	daily actions	四、日常操作	動詞	hack (to pieces)	duò			刴
BeijingDaxue-1964-905-599	599	殺	300	verb	daily actions	四、日常操作	動詞	kill	shā	1417	KILL	杀
BeijingDaxue-1964-905-600	600	宰	300	verb	daily actions	四、日常操作	動詞	to slaughter	zǎi	1796	SLAUGHTER	宰
BeijingDaxue-1964-905-601	601	潑	301	verb	daily actions	四、日常操作	動詞	pour, splash	pō			泼
BeijingDaxue-1964-905-602	602	澆	301	verb	daily actions	四、日常操作	動詞	water, sprinkle	jiāo	1487	POUR	浇
BeijingDaxue-1964-905-603	603	掃	302	verb	daily actions	四、日常操作	動詞	sweep	sǎo	230	SWEEP	扫
BeijingDaxue-1964-905-604	604	點	302	verb	daily actions	四、日常操作	動詞	point to, nod	diǎn	2669	POINT (WITH FINGER)	点
BeijingDaxue-1964-905-605	605	收拾	303	verb	daily actions	四、日常操作	動詞	gather, collect	shōu shí	7	GATHER	收拾
BeijingDaxue-1964-905-606	606	撹和	303	verb	daily actions	四、日常操作	動詞	mix, blend	jiǎo hé	2017	MIX	撹和
BeijingDaxue-1964-905-607	607	拌	304	verb	daily actions	四、日常操作	動詞	mix	bàn			拌
BeijingDaxue-1964-905-608	608	選擇	304	verb	daily actions	四、日常操作	動詞	select	xuǎn zé	1750	CHOOSE	选择
BeijingDaxue-1964-905-609	609	藏(收存)	305	verb	daily actions	四、日常操作	動詞	safe (money), collect (money)	cáng (shōu cún)			藏(收存)
BeijingDaxue-1964-905-610	610	說	305	verb	communication	五、交際、事務、人事	動詞	speak	shuō	1623	SPEAK	说
BeijingDaxue-1964-905-611	611	閑淡	306	verb	communication	五、交際、事務、人事	動詞	talk, make smalltalk	xián dàn	2708	TALK	闲澹
BeijingDaxue-1964-905-612	612	問	306	verb	communication	五、交際、事務、人事	動詞	ask	wèn	1309	ASK (INQUIRE)	问
BeijingDaxue-1964-905-613	613	理	307	verb	communication	五、交際、事務、人事	動詞	manage	lǐ	3073	MANAGE	理
BeijingDaxue-1964-905-614	614	叫	307	verb	communication	五、交際、事務、人事	動詞	call	jiào	1084	CALL	叫
BeijingDaxue-1964-905-615	615	喊	308	verb	communication	五、交際、事務、人事	動詞	shout	hǎn	715	SHOUT	喊
BeijingDaxue-1964-905-616	616	笑	308	verb	communication	五、交際、事務、人事	動詞	smile	xiào	1451	SMILE	笑
BeijingDaxue-1964-905-617	617	哭	309	verb	communication	五、交際、事務、人事	動詞	weep, cry	kū	1839	CRY	哭
BeijingDaxue-1964-905-618	618	駡	309	verb	communication	五、交際、事務、人事	動詞	shout, scold	mà	299	SCOLD	駡
BeijingDaxue-1964-905-619	619	開玩笑	310	verb	communication	五、交際、事務、人事	動詞	make a joke	kāi wán xiào	2760	MAKE A JOKE	开玩笑
BeijingDaxue-1964-905-620	620	發脾氣	310	verb	communication	五、交際、事務、人事	動詞	get angry	fā pí qì	2215	BECOME ANGRY	发脾气
BeijingDaxue-1964-905-621	621	吵架	311	verb	communication	五、交際、事務、人事	動詞	argue, quarell	chǎo jià	1848	QUARREL	吵架
BeijingDaxue-1964-905-622	622	打架	311	verb	communication	五、交際、事務、人事	動詞	fight	dǎ jià	1423	FIGHT	打架
BeijingDaxue-1964-905-623	623	勸	312	verb	communication	五、交際、事務、人事	動詞	recommend	quàn	2759	RECOMMEND	劝
BeijingDaxue-1964-905-624	624	吹牛	312	verb	communication	五、交際、事務、人事	動詞	boast	chuī niú	101	BOAST	吹牛
BeijingDaxue-1964-905-625	625	拍馬	313	verb	communication	五、交際、事務、人事	動詞	flatter	pāi mǎ	2709	FLATTER	拍马
BeijingDaxue-1964-905-626	626	發誓	313	verb	communication	五、交際、事務、人事	動詞	swear, vow	fā shì	1939	SWEAR	发誓
BeijingDaxue-1964-905-627	627	陪	314	verb	communication	五、交際、事務、人事	動詞	accompany	péi	1542	ACCOMPANY	陪
BeijingDaxue-1964-905-628	628	做事兒	314	verb	communication	五、交際、事務、人事	動詞	do something	zuò shì ér	813	DO	做事儿
BeijingDaxue-1964-905-629	629	幹活兒	315	verb	communication	五、交際、事務、人事	動詞	work	gàn huó ér	1086	WORK (ACTIVITY)	干活儿
BeijingDaxue-1964-905-630	630	種地	315	verb	communication	五、交際、事務、人事	動詞	cultivate	zhǒng dì	1541	CULTIVATE	种地
BeijingDaxue-1964-905-631	631	開車	316	verb	communication	五、交際、事務、人事	動詞	drive a car	kāi chē	741	DRIVE	开车
BeijingDaxue-1964-905-632	632	買布	316	verb	communication	五、交際、事務、人事	動詞	buy cloth	mǎi bù			买布
BeijingDaxue-1964-905-633	633	買油	317	verb	communication	五、交際、事務、人事	動詞	buy oil	mǎi yóu			买油
BeijingDaxue-1964-905-634	634	買藥(買中藥)	317	verb	communication	五、交際、事務、人事	動詞	buy Chinese medicine	mǎi yào (mǎi zhōng yào)			买药(买中药)
BeijingDaxue-1964-905-635	635	活	318	verb	communication	五、交際、事務、人事	動詞	live	huó	1422	BE ALIVE	活
BeijingDaxue-1964-905-636	636	死	318	verb	communication	五、交際、事務、人事	動詞	die	sǐ	1494	DIE	死
BeijingDaxue-1964-905-637	637	結婚(指男方)	319	verb	communication	五、交際、事務、人事	動詞	marry (of a man)	jié hūn (zhǐ nán fāng)	2164	MARRY (AS MAN)	结婚(指男方)
BeijingDaxue-1964-905-638	638	結婚(指女方)	319	verb	communication	五、交際、事務、人事	動詞	marry (of a woman)	jié hūn (zhǐ nǚ fāng)	2163	MARRY (AS WOMAN)	结婚(指女方)
BeijingDaxue-1964-905-639	639	生(生育)	320	verb	communication	五、交際、事務、人事	動詞	give birth	shēng (shēng yù)	1195	GIVE BIRTH	生(生育)
BeijingDaxue-1964-905-640	640	上課	320	verb	culture, music	六、文化、娛樂	動詞	start class, go to class	shàng kè			上课
BeijingDaxue-1964-905-641	641	下課	321	verb	culture, music	六、文化、娛樂	動詞	finish class	xià kè			下课
BeijingDaxue-1964-905-642	642	敎	321	verb	culture, music	六、文化、娛樂	動詞	teach	jiào	709	TEACH	敎
BeijingDaxue-1964-905-643	643	學	322	verb	culture, music	六、文化、娛樂	動詞	learn	xué	504	LEARN	学
BeijingDaxue-1964-905-644	644	玩兒	322	verb	culture, music	六、文化、娛樂	動詞	play	wán ér	1413	PLAY	玩儿
BeijingDaxue-1964-905-645	645	遊泳	323	verb	culture, music	六、文化、娛樂	動詞	swim	yóu yǒng	1439	SWIM	游泳
BeijingDaxue-1964-905-646	646	照相	323	verb	culture, music	六、文化、娛樂	動詞	take a picture	zhào xiāng	2710	TAKE A PHOTO	照相
BeijingDaxue-1964-905-647	647	贏	324	verb	culture, music	六、文化、娛樂	動詞	win	yíng	866	WIN	赢
BeijingDaxue-1964-905-648	648	輸	324	verb	culture, music	六、文化、娛樂	動詞	transport, carry	shū	2711	TRANSPORT	输
BeijingDaxue-1964-905-649	649	休息	325	verb	physiology and disease	七、生理、病理	動詞	rest	xiū xī	168	REST	休息
BeijingDaxue-1964-905-650	650	睡覺	325	verb	physiology and disease	七、生理、病理	動詞	sleep	shuì jué	1585	SLEEP	睡觉
BeijingDaxue-1964-905-651	651	打呵欠	326	verb	physiology and disease	七、生理、病理	動詞	yawn	dǎ ā qiàn	1028	YAWN	打呵欠
BeijingDaxue-1964-905-652	652	打瞌睡	326	verb	physiology and disease	七、生理、病理	動詞	doze off	dǎ kē shuì			打瞌睡
BeijingDaxue-1964-905-653	653	打冷噤	327	verb	physiology and disease	七、生理、病理	動詞	shiver	dǎ lěng jìn			打冷噤
BeijingDaxue-1964-905-654	654	哆嗦	327	verb	physiology and disease	七、生理、病理	動詞	tremble	duō suo	52	SHIVER	哆嗦
BeijingDaxue-1964-905-655	655	噴嚏	328	verb	physiology and disease	七、生理、病理	動詞	sneeze	pēn tì	1621	SNEEZE	喷嚏
BeijingDaxue-1964-905-656	656	抓癢	328	verb	physiology and disease	七、生理、病理	動詞	scratch (to relieve itch)	zhuā yǎng	1436	SCRATCH	抓痒
BeijingDaxue-1964-905-657	657	撒(撒尿)	329	verb	physiology and disease	七、生理、病理	動詞	pee, piss	sā (sā niào)	592	PISS	撒(撒尿)
BeijingDaxue-1964-905-658	658	拉(拉屎)	329	verb	physiology and disease	七、生理、病理	動詞	defecate, shit	lā (lā shǐ)	676	SHIT (DEFECATE)	拉(拉屎)
BeijingDaxue-1964-905-659	659	生病	330	verb	physiology and disease	七、生理、病理	動詞	fall ill	shēng bìng	2327	BECOME SICK	生病
BeijingDaxue-1964-905-660	660	著涼	330	verb	physiology and disease	七、生理、病理	動詞	catch a cold	zhe liáng	2184	CATCH A COLD	着凉
BeijingDaxue-1964-905-661	661	咳嗽	331	verb	physiology and disease	七、生理、病理	動詞	cough	hāi sòu	879	COUGH	咳嗽
BeijingDaxue-1964-905-662	662	頭暈	331	verb	physiology and disease	七、生理、病理	動詞	get dizzy	tóu yūn	2712	GET DIZZY	头晕
BeijingDaxue-1964-905-663	663	發燒	332	verb	physiology and disease	七、生理、病理	動詞	have a fever	fā shāo	2713	HAVE A FEVER	发烧
BeijingDaxue-1964-905-664	664	瀉肚	332	verb	physiology and disease	七、生理、病理	動詞	have diarrhoea	xiè dù	2714	HAVE DIARREA	泻肚
BeijingDaxue-1964-905-665	665	生瘧疾	333	verb	physiology and disease	七、生理、病理	動詞	get malaria	shēng nüè jí			生疟疾
BeijingDaxue-1964-905-666	666	喜歡	333	verb	perceive, reflect	八、感受、思維	動詞	like	xǐ huān	1117	LIKE	喜欢
BeijingDaxue-1964-905-667	667	討厭	334	verb	perceive, reflect	八、感受、思維	動詞	despise	tǎo yàn	2715	DESPISE	讨厌
BeijingDaxue-1964-905-668	668	怪	334	verb	perceive, reflect	八、感受、思維	動詞	make responsible for	guài	2716	BLAME (SOMEBODY)	怪
BeijingDaxue-1964-905-669	669	恨	335	verb	perceive, reflect	八、感受、思維	動詞	hate	hèn	1607	HATE	恨
BeijingDaxue-1964-905-670	670	後悔	335	verb	perceive, reflect	八、感受、思維	動詞	regret	hòu huǐ	1875	REGRET	后悔
BeijingDaxue-1964-905-671	671	怕	336	verb	perceive, reflect	八、感受、思維	動詞	fear	pà	1419	FEAR (BE AFRAID)	怕
BeijingDaxue-1964-905-672	672	知道	336	verb	perceive, reflect	八、感受、思維	動詞	know	zhī dào	1410	KNOW (SOMETHING)	知道
BeijingDaxue-1964-905-673	673	想	337	verb	perceive, reflect	八、感受、思維	動詞	think	xiǎng	2271	THINK	想
BeijingDaxue-1964-905-674	674	打算	337	verb	perceive, reflect	八、感受、思維	動詞	plan, intend	dǎ suàn	22	INTEND	打算
BeijingDaxue-1964-905-675	675	相信	338	verb	perceive, reflect	八、感受、思維	動詞	believe, trust	xiāng xìn	1890	BELIEVE	相信
BeijingDaxue-1964-905-676	676	懷疑	338	verb	perceive, reflect	八、感受、思維	動詞	doubt	huái yí	1308	DOUBT	怀疑
BeijingDaxue-1964-905-677	677	小心	339	verb	perceive, reflect	八、感受、思維	動詞	take care	xiǎo xīn	2758	CAREFUL	小心
BeijingDaxue-1964-905-678	678	想念	339	verb	perceive, reflect	八、感受、思維	動詞	miss, long for	xiǎng niàn	2328	MISS (SOMEBODY)	想念
BeijingDaxue-1964-905-679	679	忘記	340	verb	perceive, reflect	八、感受、思維	動詞	forget	wàng jì	1523	FORGET	忘记
BeijingDaxue-1964-905-680	680	要	340	verb	perceive, reflect	八、感受、思維	動詞	want	yào	1784	WANT	要
BeijingDaxue-1964-905-681	681	不要	341	verb	perceive, reflect	八、感受、思維	動詞	refrain from, do not want	bù yào			不要
BeijingDaxue-1964-905-682	682	應該	341	verb	desire, judge	九、願望、判斷	動詞	must	yīng gāi	971	MUST	应该
BeijingDaxue-1964-905-683	683	値得	342	verb	desire, judge	九、願望、判斷	動詞	be necessary	zhí dé	1030	NECESSARY	値得
BeijingDaxue-1964-905-684	684	是	342	verb	desire, judge	九、願望、判斷	動詞	be	shì	1579	BE	是
BeijingDaxue-1964-905-685	685	不是	343	verb	desire, judge	九、願望、判斷	動詞	no (negation)	bù shì	1269	NO	不是
BeijingDaxue-1964-905-686	686	沒有(無)	343	verb	desire, judge	九、願望、判斷	動詞	lack, have not	méi yǒu (wú)	2329	LACK (NOT HAVE)	没有(无)
BeijingDaxue-1964-905-687	687	接吻	344	verb	other	十、其他	動詞	kiss	jiē wěn	578	KISS	接吻
BeijingDaxue-1964-905-688	688	上墳	344	verb	other	十、其他	動詞	visit a grave	shàng fén			上坟
BeijingDaxue-1964-905-689	689	遺失	345	verb	other	十、其他	動詞	loose	yí shī	2506	LOOSE	遗失
BeijingDaxue-1964-905-690	690	浪費	345	verb	other	十、其他	動詞	waste	làng fèi	79	WASTE	浪费
BeijingDaxue-1964-905-691	691	大	346	adjective	appearance, situation	一、形狀、情況	形容詞	big	dà	1202	BIG	大
BeijingDaxue-1964-905-692	692	小	346	adjective	appearance, situation	一、形狀、情況	形容詞	small	xiǎo	1246	SMALL	小
BeijingDaxue-1964-905-693	693	高	347	adjective	appearance, situation	一、形狀、情況	形容詞	high	gāo	1265	HIGH	高
BeijingDaxue-1964-905-694	694	低	347	adjective	appearance, situation	一、形狀、情況	形容詞	low	dī	721	LOW	低
BeijingDaxue-1964-905-695	695	矮	348	adjective	appearance, situation	一、形狀、情況	形容詞	short	ǎi	2191	LOW (HEIGHT)	矮
BeijingDaxue-1964-905-696	696	長	348	adjective	appearance, situation	一、形狀、情況	形容詞	long	zhǎng	1203	LONG	长
BeijingDaxue-1964-905-697	697	短	349	adjective	appearance, situation	一、形狀、情況	形容詞	short	duǎn	1645	SHORT	短
BeijingDaxue-1964-905-698	698	粗	349	adjective	appearance, situation	一、形狀、情況	形容詞	rough	cū	2151	COARSE	粗
BeijingDaxue-1964-905-699	699	細	350	adjective	appearance, situation	一、形狀、情況	形容詞	fine	xì	2157	FINE OR THIN	细
BeijingDaxue-1964-905-700	700	寬	350	adjective	appearance, situation	一、形狀、情況	形容詞	broad	kuān	2531	BROAD	宽
BeijingDaxue-1964-905-701	701	窄	351	adjective	appearance, situation	一、形狀、情況	形容詞	narrow	zhǎi	1267	NARROW	窄
BeijingDaxue-1964-905-702	702	厚	351	adjective	appearance, situation	一、形狀、情況	形容詞	thick	hòu	1244	THICK	厚
BeijingDaxue-1964-905-703	703	薄	352	adjective	appearance, situation	一、形狀、情況	形容詞	thin	báo	2249	THIN (OF SHAPE OF OBJECT)	薄
BeijingDaxue-1964-905-704	704	深	352	adjective	appearance, situation	一、形狀、情況	形容詞	deep	shēn	1593	DEEP	深
BeijingDaxue-1964-905-705	705	淺	353	adjective	appearance, situation	一、形狀、情況	形容詞	shallow	qiǎn	193	SHALLOW	浅
BeijingDaxue-1964-905-706	706	空	353	adjective	appearance, situation	一、形狀、情況	形容詞	empty	kōng	1624	EMPTY	空
BeijingDaxue-1964-905-707	707	滿	354	adjective	appearance, situation	一、形狀、情況	形容詞	full	mǎn	1429	FULL	满
BeijingDaxue-1964-905-708	708	方	354	adjective	appearance, situation	一、形狀、情況	形容詞	angular, having the form of a square	fāng	2757	ANGULAR (SQUAREFORMED)	方
BeijingDaxue-1964-905-709	709	圓	355	adjective	appearance, situation	一、形狀、情況	形容詞	circular, round	yuán	1395	ROUND	圆
BeijingDaxue-1964-905-710	710	平	355	adjective	appearance, situation	一、形狀、情況	形容詞	flat	píng	1633	FLAT	平
BeijingDaxue-1964-905-711	711	正	356	adjective	appearance, situation	一、形狀、情況	形容詞	straight	zhèng			正
BeijingDaxue-1964-905-712	712	反	356	adjective	appearance, situation	一、形狀、情況	形容詞	reverse, opposite	fǎn	885	OPPOSITE	反
BeijingDaxue-1964-905-713	713	歪	357	adjective	appearance, situation	一、形狀、情況	形容詞	slanted	wāi	3075	SLANTED	歪
BeijingDaxue-1964-905-714	714	橫	357	adjective	appearance, situation	一、形狀、情況	形容詞	horizontal	héng	2376	HORIZONTAL	横
BeijingDaxue-1964-905-715	715	竪	358	adjective	appearance, situation	一、形狀、情況	形容詞	vertical	shù	2375	VERTICAL	竪
BeijingDaxue-1964-905-716	716	直	358	adjective	appearance, situation	一、形狀、情況	形容詞	straight, erect	zhí	1404	STRAIGHT	直
BeijingDaxue-1964-905-717	717	斜	359	adjective	appearance, situation	一、形狀、情況	形容詞	slanting, inclined	xié			斜
BeijingDaxue-1964-905-718	718	陡	359	adjective	appearance, situation	一、形狀、情況	形容詞	steep	dǒu	2717	STEEP	陡
BeijingDaxue-1964-905-719	719	彎	360	adjective	appearance, situation	一、形狀、情況	形容詞	bend	wān	297	CROOKED	弯
BeijingDaxue-1964-905-720	720	亮	360	adjective	appearance, situation	一、形狀、情況	形容詞	bright	liàng	679	BRIGHT	亮
BeijingDaxue-1964-905-721	721	暗	361	adjective	appearance, situation	一、形狀、情況	形容詞	dark	àn	706	DARK	暗
BeijingDaxue-1964-905-722	722	黑	361	adjective	appearance, situation	一、形狀、情況	形容詞	black	hēi	163	BLACK	黑
BeijingDaxue-1964-905-723	723	輕	362	adjective	appearance, situation	一、形狀、情況	形容詞	light (of weight)	qīng	1052	LIGHT (WEIGHT)	轻
BeijingDaxue-1964-905-724	724	重	362	adjective	appearance, situation	一、形狀、情況	形容詞	heavy	zhòng	1210	HEAVY	重
BeijingDaxue-1964-905-725	725	幹	363	adjective	appearance, situation	一、形狀、情況	形容詞	dry	gàn	1398	DRY	干
BeijingDaxue-1964-905-726	726	濕	363	adjective	appearance, situation	一、形狀、情況	形容詞	wet	shī	1726	WET	湿
BeijingDaxue-1964-905-727	727	稠	364	adjective	appearance, situation	一、形狀、情況	形容詞	stiff (of eggs)	chóu			稠
BeijingDaxue-1964-905-728	728	釅	364	adjective	appearance, situation	一、形狀、情況	形容詞	thick or strong (of tea)	yàn	2718	STRONG (OF DRINK)	酽
BeijingDaxue-1964-905-729	729	稀	365	adjective	appearance, situation	一、形狀、情況	形容詞	rare, scarce	xī	209	RARE	稀
BeijingDaxue-1964-905-730	730	硬	365	adjective	appearance, situation	一、形狀、情況	形容詞	hard, firm	yìng	1884	HARD	硬
BeijingDaxue-1964-905-731	731	軟	366	adjective	appearance, situation	一、形狀、情況	形容詞	soft, flexible	ruǎn	1856	SOFT	软
BeijingDaxue-1964-905-732	732	老(不嫩)	366	adjective	appearance, situation	一、形狀、情況	形容詞	old	lǎo (bù nèn)			老(不嫩)
BeijingDaxue-1964-905-733	733	嫩	367	adjective	appearance, situation	一、形狀、情況	形容詞	inexperienced	nèn			嫩
BeijingDaxue-1964-905-734	734	脆	367	adjective	appearance, situation	一、形狀、情況	形容詞	fragile	cuì			脆
BeijingDaxue-1964-905-735	735	結實	368	adjective	appearance, situation	一、形狀、情況	形容詞	robust	jié shí			结实
BeijingDaxue-1964-905-736	736	生(不熟)	368	adjective	appearance, situation	一、形狀、情況	形容詞	unripe	shēng (bù shú)	1958	UNRIPE	生(不熟)
BeijingDaxue-1964-905-737	737	整齊	369	adjective	appearance, situation	一、形狀、情況	形容詞	tidy, neat	zhěng qí			整齐
BeijingDaxue-1964-905-738	738	亂	369	adjective	appearance, situation	一、形狀、情況	形容詞	untidy, chaotic	luàn			乱
BeijingDaxue-1964-905-739	739	破	370	adjective	appearance, situation	一、形狀、情況	形容詞	broken	pò	3191	BROKEN (SHATTERED)	破
BeijingDaxue-1964-905-740	740	幹淨	370	adjective	appearance, situation	一、形狀、情況	形容詞	clean	gàn jìng	704	CLEAN	干淨
BeijingDaxue-1964-905-741	741	骯髒	371	adjective	appearance, situation	一、形狀、情況	形容詞	dirty	āng zāng	1230	DIRTY	肮髒
BeijingDaxue-1964-905-742	742	熱鬧	371	adjective	appearance, situation	一、形狀、情況	形容詞	crowdy	rè nào			热闹
BeijingDaxue-1964-905-743	743	淸楚	372	adjective	appearance, situation	一、形狀、情況	形容詞	transparent, clear	qīng chǔ	989	CLEAR	淸楚
BeijingDaxue-1964-905-744	744	模糊	372	adjective	appearance, situation	一、形狀、情況	形容詞	blurred, intransparent	mó hú			模煳
BeijingDaxue-1964-905-745	745	渾	373	adjective	appearance, situation	一、形狀、情況	形容詞	muddy	hún	537	TURBID	浑
BeijingDaxue-1964-905-746	746	快(鋒利)	373	adjective	appearance, situation	一、形狀、情況	形容詞	sharp (knife)	kuài (fēng lì)	1396	SHARP	快(锋利)
BeijingDaxue-1964-905-747	747	快(迅速)	374	adjective	appearance, situation	一、形狀、情況	形容詞	quick, fast	kuài (xùn sù)	1631	FAST	快(迅速)
BeijingDaxue-1964-905-748	748	早	374	adjective	appearance, situation	一、形狀、情況	形容詞	early	zǎo	672	EARLY	早
BeijingDaxue-1964-905-749	749	晚	375	adjective	appearance, situation	一、形狀、情況	形容詞	late	wǎn	477	LATE	晚
BeijingDaxue-1964-905-750	750	好	375	adjective	character	二、性質	形容詞	good	hǎo	1035	GOOD	好
BeijingDaxue-1964-905-751	751	壞	376	adjective	character	二、性質	形容詞	bad	huài	1292	BAD	坏
BeijingDaxue-1964-905-752	752	差	376	adjective	character	二、性質	形容詞	different, wrong	chà	2504	DIFFERENT	差
BeijingDaxue-1964-905-753	753	難	377	adjective	character	二、性質	形容詞	difficult	nán	584	DIFFICULT	难
BeijingDaxue-1964-905-754	754	容易	377	adjective	character	二、性質	形容詞	easy	róng yì	686	EASY	容易
BeijingDaxue-1964-905-755	755	貴	378	adjective	character	二、性質	形容詞	expensive	guì	1426	EXPENSIVE	贵
BeijingDaxue-1964-905-756	756	便宜	378	adjective	character	二、性質	形容詞	cheap	biàn yí	1887	CHEAP	便宜
BeijingDaxue-1964-905-757	757	熱	379	adjective	physiological perception	三、生理感覺	形容詞	hot	rè	2272	HOT OR WARM	热
BeijingDaxue-1964-905-758	758	冷	379	adjective	physiological perception	三、生理感覺	形容詞	cold	lěng	1287	COLD	冷
BeijingDaxue-1964-905-759	759	燙	380	adjective	physiological perception	三、生理感覺	形容詞	hot (food), sharp (food)	tàng	544	SPICY	烫
BeijingDaxue-1964-905-760	760	暖和	380	adjective	physiological perception	三、生理感覺	形容詞	warm	nuǎn huo	1232	WARM	暖和
BeijingDaxue-1964-905-761	761	溫	381	adjective	physiological perception	三、生理感覺	形容詞	lukewarm	wēn			温
BeijingDaxue-1964-905-762	762	涼	381	adjective	physiological perception	三、生理感覺	形容詞	cold, cool	liáng	2483	COLD (OF WEATHER)	凉
BeijingDaxue-1964-905-763	763	香	382	adjective	physiological perception	三、生理感覺	形容詞	fragrant	xiāng	376	FRAGRANT	香
BeijingDaxue-1964-905-764	764	臭	382	adjective	physiological perception	三、生理感覺	形容詞	stinking	chòu	42	STINKING	臭
BeijingDaxue-1964-905-765	765	餿	383	adjective	physiological perception	三、生理感覺	形容詞	rotten, sour	sōu	1728	ROTTEN	馊
BeijingDaxue-1964-905-766	766	鹹	383	adjective	physiological perception	三、生理感覺	形容詞	salty	xián	1091	SALTY	咸
BeijingDaxue-1964-905-767	767	淡	384	adjective	physiological perception	三、生理感覺	形容詞	tasteless	dàn	1771	TASTELESS	澹
BeijingDaxue-1964-905-768	768	餓	384	adjective	physiological perception	三、生理感覺	形容詞	hungry	è	1533	BE HUNGRY	饿
BeijingDaxue-1964-905-769	769	渴	385	adjective	physiological perception	三、生理感覺	形容詞	thirsty	kě	847	THIRSTY	渴
BeijingDaxue-1964-905-770	770	累	385	adjective	physiological perception	三、生理感覺	形容詞	tired	lèi	1757	TIRED	累
BeijingDaxue-1964-905-771	771	癢	386	adjective	physiological perception	三、生理感覺	形容詞	itchy	yǎng	149	ITCHY	痒
BeijingDaxue-1964-905-772	772	舒服	386	adjective	physiological perception	三、生理感覺	形容詞	comfortable	shū fú			舒服
BeijingDaxue-1964-905-773	773	忙	387	adjective	physiological perception	三、生理感覺	形容詞	busy	máng	2755	BUSY	忙
BeijingDaxue-1964-905-774	774	閑	387	adjective	physiological perception	三、生理感覺	形容詞	idle	xián	2756	IDLE	闲
BeijingDaxue-1964-905-775	775	胖	388	adjective	describing body appearance	四、形貌體態	形容詞	fat, obese	pàng	1279	FAT (OBESE)	胖
BeijingDaxue-1964-905-776	776	肥	388	adjective	describing body appearance	四、形貌體態	形容詞	fat, oily	féi	2719	FAT (OILY)	肥
BeijingDaxue-1964-905-777	777	瘦	389	adjective	describing body appearance	四、形貌體態	形容詞	thin	shòu	1400	THIN (SLIM)	瘦
BeijingDaxue-1964-905-778	778	老(不年輕)	389	adjective	describing body appearance	四、形貌體態	形容詞	old, aged	lǎo (bù nián qīng)	2112	OLD (AGED)	老(不年轻)
BeijingDaxue-1964-905-779	779	年輕	390	adjective	describing body appearance	四、形貌體態	形容詞	young	nián qīng	1207	YOUNG	年轻
BeijingDaxue-1964-905-780	780	好看、漂亮	390	adjective	describing body appearance	四、形貌體態	形容詞	goodlooking, beautiful	hǎo kàn 、 piào liàng	2410	GOOD-LOOKING	好看、漂亮
BeijingDaxue-1964-905-781	781	難看、醜	391	adjective	describing body appearance	四、形貌體態	形容詞	ugly	nán kàn 、 chǒu	1548	UGLY	难看、丑
BeijingDaxue-1964-905-782	782	強壯	391	adjective	describing body appearance	四、形貌體態	形容詞	strong	qiáng zhuàng	785	STRONG	强壮
BeijingDaxue-1964-905-783	783	傻	392	adjective	behavior	五、品性、行為	形容詞	stupid	shǎ	1518	STUPID	傻
BeijingDaxue-1964-905-784	784	老實	392	adjective	behavior	五、品性、行為	形容詞	honest	lǎo shí	1120	HONEST	老实
BeijingDaxue-1964-905-785	785	狡猾	393	adjective	behavior	五、品性、行為	形容詞	cunning	jiǎo huá	2335	CUNNING	狡猾
BeijingDaxue-1964-905-786	786	直爽	393	adjective	behavior	五、品性、行為	形容詞	honest, frank	zhí shuǎng			直爽
BeijingDaxue-1964-905-787	787	大方	394	adjective	behavior	五、品性、行為	形容詞	generous	dà fāng			大方
BeijingDaxue-1964-905-788	788	小氣	394	adjective	behavior	五、品性、行為	形容詞	cheap, stingy	xiǎo qì	1774	STINGY	小气
BeijingDaxue-1964-905-789	789	驕傲	395	adjective	behavior	五、品性、行為	形容詞	proud	jiāo ào	174	PROUD	骄傲
BeijingDaxue-1964-905-790	790	謙虛	395	adjective	behavior	五、品性、行為	形容詞	modest	qiān xū			谦虚
BeijingDaxue-1964-905-791	791	乖	396	adjective	behavior	五、品性、行為	形容詞	well-behaved	guāi			乖
BeijingDaxue-1964-905-792	792	頑皮	396	adjective	behavior	五、品性、行為	形容詞	naughty	wán pí			顽皮
BeijingDaxue-1964-905-793	793	勤快	397	adjective	behavior	五、品性、行為	形容詞	diligent	qín kuài	2077	DILIGENT	勤快
