ID	GLOSS	PRIORITY
1022	BOOTY///die Beute	1
2546	BORDER///Graentze	1
2546	BORDER///Grenze	3
1501	BORE///Loch bohren	1
1501	BORE///bohren	3
1501	BORE///langweilen	1
905	BORING///gelangweilt	1
905	BORING///langweilig	1
1823	BORROW///borgen	1
1823	BORROW///sich etwas ausleihen	1
2930	BOSS///Chef	2
2869	BOTHER (HARASS)///belästigen	3
1321	BOTTLE///Flasche	2
690	BOTTOM///der Boden	1
1010	BOUNDARY///die Grenze	1
3044	BOVINE///Rindvieh	1
2119	BOW STRING///Bogensehne	1
2119	BOW STRING///Sehne	1
994	BOW///Bogen	6
994	BOW///Bogen[Waffe]	2
994	BOW///der Bogen (Waffe)	1
1530	BOWL///Schüssel	3
1530	BOWL///die Schüssel	1
3108	BOX (SOMEBODY OR SOMETHING)///boxen	2
3150	BOX OR CHEST///Koffer	1
1465	BOX///Kasten	1
1465	BOX///Kiste	2
1366	BOY///Junge	2
1366	BOY///Knabe	4
1366	BOY///der Junge	1
1754	BRACELET///Armband	1
1754	BRACELET///das Armband	1
70	BRACKISH///brackig	1
3294	BRAID (VERB) OR WEAVE (BASKET)///Flechten	1
3294	BRAID (VERB) OR WEAVE (BASKET)///flechten (Haare oder Körbe)	1
1043	BRAID///der Zopf	1
1583	BRAIN///Gehirn	4
1583	BRAIN///das Gehirn	1
966	BRAKE///Bremse	1
3223	BRANCH OR TWIG///der Ast, der Zweig	1
1531	BRANCH///Ast	7
1531	BRANCH///Baumast	1
2136	BRASS INSTRUMENT (HORN OR TRUMPET)///das Horn oder die Trompete	1
3	BRAVE///Tapfer	1
3	BRAVE///Tapfer, muthig	1
3	BRAVE///mutig	2
3	BRAVE///tapfer	1
2902	BRAWL (FIGHT)///sich prügeln	2
2902	BRAWL (FIGHT)///sich schlagen	2
3301	BRAWL///Schlaegerey	1
1368	BREAD///Brod	2
1368	BREAD///Brot	3
1368	BREAD///das Brot	1
2371	BREADFRUIT///Brodfrucht	1
2536	BREADTH///Breite	2
2558	BREAK (CLEAVE)///durchbrechen	1
2558	BREAK (CLEAVE)///zerbrechen	3
680	BREAK (DESTROY OR GET DESTROYED)///Brechen, zerbrechen	1
680	BREAK (DESTROY OR GET DESTROYED)///brechen	3
680	BREAK (DESTROY OR GET DESTROYED)///zerbrechen, brechen	1
460	BREAK (OF ROPE)///reißen	2
1322	BREAKFAST///Frühstück	2
1322	BREAKFAST///das Frühstück	1
1402	BREAST///Brüste	1
1402	BREAST///Busen	2
